time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
1946-06-30T06:00:00,140.3,14.6,热带低压(TD),7,17,,,,,,,
1946-06-30T12:00:00,140.5,15.7,强热带风暴(STS),10,25,,,,,,,
1946-06-30T18:00:00,140.8,17.0,台风(TY),12,33,,,,,,,
1946-07-01T00:00:00,141.3,18.7,台风(TY),13,41,,,,,,,
1946-07-01T06:00:00,142.5,20.5,台风(TY),13,41,,,,,,,
1946-07-01T12:00:00,144.0,22.2,台风(TY),12,35,,,,,,,
1946-07-01T18:00:00,144.9,23.9,强热带风暴(STS),11,30,,,,,,,
1946-07-02T00:00:00,145.3,25.2,强热带风暴(STS),10,25,,,,,,,
1946-07-02T06:00:00,145.2,27.0,热带风暴(TS),9,23,,,,,,,
1946-07-02T12:00:00,145.0,30.5,热带低压(TD),7,17,,,,,,,
