time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2002-07-14T14:00:00,170.7,11.5,热带低压(TD),7,15,,,998,,,,
2002-07-14T20:00:00,170.4,11.9,热带风暴(TS),8,20,,,990,,,,
2002-07-15T02:00:00,170.2,12.4,热带风暴(TS),8,20,,,990,,,,
2002-07-15T08:00:00,170.3,13.1,强热带风暴(STS),10,25,,,985,,,,
2002-07-15T14:00:00,170.4,13.6,强热带风暴(STS),11,30,,,980,,,,
2002-07-15T20:00:00,170.5,13.9,台风(TY),12,35,,,970,,,,
2002-07-16T02:00:00,170.3,14.3,台风(TY),12,35,,,965,,,,
2002-07-16T08:00:00,169.9,14.5,台风(TY),13,40,,,955,,,,
2002-07-16T14:00:00,169.5,14.5,台风(TY),13,40,,,950,,,,
2002-07-16T20:00:00,169.0,14.5,强台风(STY),14,45,,,940,,,,
2002-07-17T02:00:00,168.5,14.5,强台风(STY),14,45,,,935,,,,
2002-07-17T08:00:00,167.9,14.6,强台风(STY),14,45,,,930,,,,
2002-07-17T14:00:00,167.3,14.6,强台风(STY),14,45,,,930,,,,
2002-07-17T20:00:00,166.4,14.7,强台风(STY),14,45,,,930,,,,
2002-07-18T02:00:00,165.5,14.7,强台风(STY),15,50,,,930,,,,
2002-07-18T08:00:00,164.6,14.6,强台风(STY),15,50,,,930,,,,
2002-07-18T14:00:00,163.8,14.6,强台风(STY),15,50,,,930,,,,
2002-07-18T20:00:00,163.0,14.8,强台风(STY),15,50,,,930,,,,
2002-07-19T02:00:00,162.1,15.0,超强台风(Super TY),16,55,,,925,,,,
2002-07-19T08:00:00,161.3,15.1,超强台风(Super TY),16,55,,,925,,,,
2002-07-19T14:00:00,160.5,15.3,超强台风(Super TY),16,55,,,925,,,,
2002-07-19T20:00:00,159.7,15.5,超强台风(Super TY),16,55,,,925,,,,
2002-07-20T02:00:00,159.1,15.8,强台风(STY),15,50,,,930,,,,
2002-07-20T08:00:00,158.6,16.0,强台风(STY),15,50,,,930,,,,
2002-07-20T14:00:00,158.2,16.6,强台风(STY),15,50,,,930,,,,
2002-07-20T20:00:00,157.6,17.2,强台风(STY),15,50,,,930,,,,
2002-07-21T02:00:00,157.0,17.8,强台风(STY),15,50,,,930,,,,
2002-07-21T08:00:00,156.2,19.0,强台风(STY),15,50,,,930,,,,
2002-07-21T14:00:00,155.3,19.8,超强台风(Super TY),16,55,,,925,,,,
2002-07-21T20:00:00,154.3,20.5,超强台风(Super TY),16,55,,,925,,,,
2002-07-22T02:00:00,153.4,21.4,超强台风(Super TY),16,55,,,925,,,,
2002-07-22T08:00:00,152.3,22.2,超强台风(Super TY),16,55,,,925,,,,
2002-07-22T14:00:00,151.2,23.3,超强台风(Super TY),16,55,,,925,,,,
2002-07-22T20:00:00,150.0,24.2,超强台风(Super TY),16,55,,,925,,,,
2002-07-23T02:00:00,148.8,25.0,强台风(STY),15,50,,,935,,,,
2002-07-23T08:00:00,147.5,25.9,强台风(STY),14,45,,,940,,,,
2002-07-23T14:00:00,146.2,26.7,台风(TY),13,40,,,950,,,,
2002-07-23T20:00:00,144.7,27.5,台风(TY),13,40,,,950,,,,
2002-07-24T02:00:00,143.0,28.0,台风(TY),13,40,,,950,,,,
2002-07-24T08:00:00,141.1,28.5,台风(TY),12,35,,,965,,,,
2002-07-24T14:00:00,139.1,28.7,台风(TY),12,35,,,970,,,,
2002-07-24T20:00:00,137.7,28.8,台风(TY),12,33,,,975,,,,
2002-07-25T02:00:00,136.1,29.0,强热带风暴(STS),11,30,,,975,,,,
2002-07-25T08:00:00,134.2,29.5,强热带风暴(STS),11,30,,,975,,,,
2002-07-25T14:00:00,132.4,30.1,强热带风暴(STS),11,30,,,975,,,,
2002-07-25T20:00:00,130.9,30.3,强热带风暴(STS),10,28,,,975,,,,
2002-07-26T02:00:00,129.7,31.0,强热带风暴(STS),10,28,,,975,,,,
2002-07-26T08:00:00,128.1,31.9,强热带风暴(STS),10,28,,,975,,,,
2002-07-26T14:00:00,126.9,32.5,强热带风暴(STS),10,25,,,980,,,,
2002-07-26T20:00:00,125.7,33.0,热带风暴(TS),9,23,,,985,,,,
2002-07-27T02:00:00,124.4,33.8,热带风暴(TS),8,20,,,990,,,,
2002-07-27T08:00:00,123.4,34.3,热带风暴(TS),8,20,,,990,,,,
2002-07-27T14:00:00,122.2,34.8,热带风暴(TS),8,20,,,990,,,,
2002-07-27T20:00:00,121.1,35.7,热带风暴(TS),8,18,,,995,,,,
2002-07-28T02:00:00,120.0,36.0,热带低压(TD),7,15,,,1000,,,,
2002-07-28T08:00:00,119.8,36.6,热带低压(TD),7,15,,,1002,,,,
2002-07-28T14:00:00,119.3,38.0,热带低压(TD),6,12,,,1004,,,,
2002-07-28T20:00:00,119.0,39.0,,5,10,,,1006,,,,
