time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
1986-04-24T20:00:00,143.3,4.6,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1986-04-25T02:00:00,142.7,5.3,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1986-04-25T08:00:00,142.0,6.0,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1986-04-25T14:00:00,141.0,6.0,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1986-04-25T20:00:00,140.7,6.3,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1986-04-26T02:00:00,140.4,6.5,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1986-04-26T08:00:00,140.1,6.7,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1986-04-26T14:00:00,139.9,6.9,热带低压(TD),6,12,,,1000,,,,,,,,,,,,,,,,,
1986-04-26T20:00:00,139.7,7.1,热带低压(TD),6,12,,,1000,,,,,,,,,,,,,,,,,
1986-04-27T02:00:00,139.6,7.3,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1986-04-27T08:00:00,139.5,7.5,热带低压(TD),7,15,,,990,,,,,,,,,,,,,,,,,
1986-04-27T14:00:00,139.5,8.1,热带风暴(TS),8,20,,,985,,,,,,,,,,,,,,,,,
1986-04-27T20:00:00,139.4,8.6,强热带风暴(STS),10,25,,,983,,,,,,,,,,,,,,,,,
1986-04-28T02:00:00,139.3,9.1,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1986-04-28T08:00:00,139.3,9.6,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1986-04-28T14:00:00,139.2,9.9,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1986-04-28T20:00:00,139.1,10.0,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1986-04-29T02:00:00,138.9,10.1,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1986-04-29T08:00:00,138.7,10.1,强热带风暴(STS),10,25,,,995,,,,,,,,,,,,,,,,,
1986-04-29T14:00:00,138.4,10.3,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1986-04-29T20:00:00,138.2,10.5,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1986-04-30T02:00:00,137.8,10.5,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1986-04-30T08:00:00,137.6,10.4,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1986-04-30T14:00:00,137.2,10.2,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1986-04-30T20:00:00,136.8,10.1,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1986-05-01T02:00:00,136.2,10.0,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1986-05-01T08:00:00,135.6,9.8,热带低压(TD),7,15,,,1001,,,,,,,,,,,,,,,,,
1986-05-01T14:00:00,135.1,9.8,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1986-05-01T20:00:00,134.4,9.9,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1986-05-02T02:00:00,133.7,9.9,,5,10,,,1004,,,,,,,,,,,,,,,,,
1986-05-02T08:00:00,132.8,10.0,,5,10,,,1004,,,,,,,,,,,,,,,,,
1986-05-02T14:00:00,132.0,10.2,,5,10,,,1004,,,,,,,,,,,,,,,,,
