time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1988-10-21T08:00:00,138.0,10.2,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1988-10-21T14:00:00,137.0,10.0,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1988-10-21T20:00:00,136.1,9.9,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1988-10-22T02:00:00,135.3,9.7,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1988-10-22T08:00:00,134.9,9.4,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1988-10-22T14:00:00,134.0,9.2,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1988-10-22T20:00:00,133.3,9.6,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1988-10-23T02:00:00,132.4,10.1,强热带风暴(STS),11,30,,,975,,,,,,,,,,,,,,,,,
1988-10-23T08:00:00,131.0,10.5,强热带风暴(STS),11,30,,,975,,,,,,,,,,,,,,,,,
1988-10-23T14:00:00,129.6,10.8,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1988-10-23T20:00:00,128.2,11.4,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1988-10-24T02:00:00,126.9,11.9,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
1988-10-24T08:00:00,125.7,12.6,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
1988-10-24T14:00:00,124.2,13.8,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
1988-10-24T20:00:00,123.0,14.8,强台风(STY),14,45,,,960,,,,,,,,,,,,,,,,,
1988-10-25T02:00:00,121.7,15.2,强台风(STY),14,45,,,960,,,,,,,,,,,,,,,,,
1988-10-25T08:00:00,120.1,15.9,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1988-10-25T14:00:00,118.9,16.4,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1988-10-25T20:00:00,118.2,16.5,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
1988-10-26T02:00:00,117.6,16.2,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1988-10-26T08:00:00,117.1,16.5,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1988-10-26T14:00:00,116.7,17.0,台风(TY),12,35,,,975,,,,,,,,,,,,,,,,,
1988-10-26T20:00:00,116.1,17.3,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1988-10-27T02:00:00,115.3,17.7,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1988-10-27T08:00:00,114.4,18.1,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1988-10-27T14:00:00,113.4,18.2,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1988-10-27T20:00:00,112.5,18.2,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1988-10-28T02:00:00,111.5,18.5,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1988-10-28T08:00:00,110.7,18.7,强热带风暴(STS),10,25,,,980,,,,,,,,,,,,,,,,,
1988-10-28T14:00:00,110.2,18.8,强热带风暴(STS),10,25,,,980,,,,,,,,,,,,,,,,,
1988-10-28T20:00:00,109.6,18.9,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1988-10-29T02:00:00,109.2,18.3,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1988-10-29T08:00:00,109.3,17.8,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1988-10-29T14:00:00,109.5,17.5,热带低压(TD),6,12,,,1006,,,,,,,,,,,,,,,,,
