time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
1955-10-16T02:00:00,127.6,19.0,,0,0,,,1008,,,,,,,,,,,,,,,,,
1955-10-16T08:00:00,128.1,19.5,,0,0,,,1008,,,,,,,,,,,,,,,,,
1955-10-16T14:00:00,128.0,20.1,,0,0,,,1008,,,,,,,,,,,,,,,,,
1955-10-16T20:00:00,127.5,20.5,,0,0,,,1008,,,,,,,,,,,,,,,,,
1955-10-17T02:00:00,126.5,20.5,热带低压(TD),6,12,,,1006,,,,,,,,,,,,,,,,,
1955-10-17T08:00:00,125.7,20.8,热带低压(TD),6,12,,,1005,,,,,,,,,,,,,,,,,
1955-10-17T14:00:00,125.1,21.6,强热带风暴(STS),10,25,,,1000,,,,,,,,,,,,,,,,,
1955-10-17T20:00:00,125.0,22.2,强热带风暴(STS),10,25,,,998,,,,,,,,,,,,,,,,,
1955-10-18T02:00:00,124.9,23.0,强热带风暴(STS),11,30,,,995,,,,,,,,,,,,,,,,,
1955-10-18T08:00:00,125.0,23.7,强热带风暴(STS),11,30,,,992,,,,,,,,,,,,,,,,,
1955-10-18T14:00:00,125.5,23.9,台风(TY),12,35,,,985,,,,,,,,,,,,,,,,,
1955-10-18T20:00:00,126.3,24.3,台风(TY),12,35,,,983,,,,,,,,,,,,,,,,,
1955-10-19T02:00:00,127.6,25.0,台风(TY),12,35,,,982,,,,,,,,,,,,,,,,,
1955-10-19T08:00:00,128.5,25.9,台风(TY),12,35,,,982,,,,,,,,,,,,,,,,,
1955-10-19T14:00:00,129.8,27.3,台风(TY),12,35,,,987,,,,,,,,,,,,,,,,,
1955-10-19T20:00:00,131.3,28.9,台风(TY),12,35,,,990,,,,,,,,,,,,,,,,,
1955-10-20T02:00:00,132.8,30.6,强热带风暴(STS),11,30,,,994,,,,,,,,,,,,,,,,,
1955-10-20T08:00:00,134.5,32.8,强热带风暴(STS),11,30,,,995,,,,,,,,,,,,,,,,,
1955-10-20T14:00:00,136.5,35.5,强热带风暴(STS),11,30,,,995,,,,,,,,,,,,,,,,,
1955-10-20T20:00:00,140.5,39.5,,0,0,,,996,,,,,,,,,,,,,,,,,
1955-10-21T02:00:00,145.0,41.4,,0,0,,,994,,,,,,,,,,,,,,,,,
1955-10-21T08:00:00,149.1,43.2,,0,0,,,994,,,,,,,,,,,,,,,,,
1955-10-21T14:00:00,154.0,44.8,,0,0,,,992,,,,,,,,,,,,,,,,,
1955-10-21T20:00:00,157.8,45.4,,0,0,,,992,,,,,,,,,,,,,,,,,
1955-10-22T02:00:00,159.5,45.6,,0,0,,,991,,,,,,,,,,,,,,,,,
1955-10-22T08:00:00,161.0,45.9,,0,0,,,994,,,,,,,,,,,,,,,,,
1955-10-22T14:00:00,162.4,46.3,,0,0,,,994,,,,,,,,,,,,,,,,,
1955-10-22T20:00:00,165.0,47.0,,0,0,,,994,,,,,,,,,,,,,,,,,
1955-10-23T02:00:00,168.0,47.3,,0,0,,,998,,,,,,,,,,,,,,,,,
1955-10-23T08:00:00,172.0,48.0,,0,0,,,1000,,,,,,,,,,,,,,,,,
1955-10-23T14:00:00,178.0,48.0,,0,0,,,1000,,,,,,,,,,,,,,,,,
