time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
1956-08-07T14:00:00,136.8,8.4,,0,0,,,1004,,,,,,,,,,,,,,,,,
1956-08-07T20:00:00,136.0,9.0,,0,0,,,1004,,,,,,,,,,,,,,,,,
1956-08-08T02:00:00,135.2,9.8,,0,0,,,1004,,,,,,,,,,,,,,,,,
1956-08-08T08:00:00,134.4,10.2,,0,0,,,1004,,,,,,,,,,,,,,,,,
1956-08-08T14:00:00,133.4,10.8,,0,0,,,1004,,,,,,,,,,,,,,,,,
1956-08-08T20:00:00,132.1,11.2,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,,
1956-08-09T02:00:00,130.4,12.1,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1956-08-09T08:00:00,128.5,13.4,热带风暴(TS),8,20,,,1002,,,,,,,,,,,,,,,,,
1956-08-09T14:00:00,126.6,15.1,热带风暴(TS),8,20,,,1000,,,,,,,,,,,,,,,,,
1956-08-09T20:00:00,125.6,15.8,热带风暴(TS),8,20,,,1000,,,,,,,,,,,,,,,,,
1956-08-10T02:00:00,124.4,16.5,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1956-08-10T08:00:00,123.2,17.0,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1956-08-10T14:00:00,121.9,17.5,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
