time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2009-06-18T08:00:00,117.0,18.2,热带低压(TD),7,14,,,1002,,,,
2009-06-18T14:00:00,116.7,18.1,热带风暴(TS),8,18,,,998,100.0,,,
2009-06-18T15:00:00,116.6,18.0,热带风暴(TS),8,18,,,998,100.0,,,
2009-06-18T16:00:00,116.6,18.0,热带风暴(TS),8,18,,,998,100.0,,,
2009-06-18T17:00:00,116.5,18.0,热带风暴(TS),8,18,,,998,,,,
2009-06-18T18:00:00,116.5,18.0,热带风暴(TS),8,18,东北,5.0,998,100.0,,,
2009-06-18T19:00:00,116.6,17.9,热带风暴(TS),8,18,东北,5.0,998,100.0,,,
2009-06-18T20:00:00,116.6,17.9,热带风暴(TS),8,18,,,998,100.0,,,
2009-06-18T21:00:00,116.6,17.9,热带风暴(TS),8,18,东北,5.0,998,100.0,,,
2009-06-18T22:00:00,116.7,17.9,热带风暴(TS),8,18,东北,5.0,998,100.0,,,
2009-06-18T23:00:00,116.6,17.8,热带风暴(TS),8,18,东北,5.0,998,100.0,,,
2009-06-19T00:00:00,116.6,17.8,热带风暴(TS),8,18,,,998,100.0,,,
2009-06-19T01:00:00,116.6,17.8,热带风暴(TS),8,18,东北,5.0,998,100.0,,,
2009-06-19T02:00:00,116.7,17.8,热带风暴(TS),8,18,东北,5.0,998,100.0,,,
2009-06-19T03:00:00,116.7,17.8,热带风暴(TS),8,18,东北,5.0,998,100.0,,,
2009-06-19T04:00:00,116.7,17.8,热带风暴(TS),8,18,,,998,100.0,,,
2009-06-19T05:00:00,116.7,17.8,热带风暴(TS),8,18,东北,5.0,998,100.0,,,
2009-06-19T06:00:00,116.7,17.8,热带风暴(TS),8,18,,,998,100.0,,,
2009-06-19T07:00:00,116.8,17.8,热带风暴(TS),8,18,,,998,100.0,,,
2009-06-19T08:00:00,116.9,17.8,热带风暴(TS),8,18,,,998,100.0,,,
2009-06-19T09:00:00,117.0,17.8,热带风暴(TS),8,18,东北,8.0,998,100.0,,,
2009-06-19T10:00:00,117.1,17.8,热带风暴(TS),8,18,,,998,100.0,,,
2009-06-19T11:00:00,117.2,17.8,热带风暴(TS),8,18,东北,8.0,998,150.0,,,
2009-06-19T12:00:00,117.3,18.0,热带风暴(TS),8,18,,,998,150.0,,,
2009-06-19T13:00:00,117.4,18.1,热带风暴(TS),8,18,东北,10.0,998,150.0,,,
2009-06-19T14:00:00,117.4,18.2,热带风暴(TS),8,20,,,995,150.0,,,
2009-06-19T15:00:00,117.5,18.4,热带风暴(TS),8,20,北北东,12.0,995,150.0,,,
2009-06-19T16:00:00,117.5,18.5,热带风暴(TS),8,20,北北东,12.0,995,150.0,,,
2009-06-19T17:00:00,117.5,18.8,热带风暴(TS),8,20,北北东,12.0,995,180.0,,,
2009-06-19T18:00:00,117.5,18.9,热带风暴(TS),8,20,,,995,180.0,,,
2009-06-19T19:00:00,117.5,19.0,热带风暴(TS),8,20,北北东,12.0,995,180.0,,,
2009-06-19T20:00:00,117.5,19.1,热带风暴(TS),9,23,北北东,12.0,990,220.0,,,
2009-06-19T21:00:00,117.5,19.3,热带风暴(TS),9,23,北北东,12.0,990,220.0,,,
2009-06-19T22:00:00,117.5,19.5,热带风暴(TS),9,23,北北东,12.0,990,220.0,,,
2009-06-19T23:00:00,117.5,19.6,热带风暴(TS),9,23,,,990,220.0,,,
2009-06-20T00:00:00,117.5,19.8,热带风暴(TS),9,23,,,990,220.0,,,
2009-06-20T01:00:00,117.5,19.9,热带风暴(TS),9,23,北,12.0,990,220.0,,,
2009-06-20T02:00:00,117.5,19.9,热带风暴(TS),9,23,北,10.0,990,220.0,,,
2009-06-20T03:00:00,117.5,20.0,热带风暴(TS),9,23,北,10.0,990,220.0,,,
2009-06-20T04:00:00,117.5,20.0,热带风暴(TS),9,23,北,10.0,990,220.0,,,
2009-06-20T05:00:00,117.5,20.1,热带风暴(TS),9,23,北,10.0,990,220.0,,,
2009-06-20T06:00:00,117.5,20.2,热带风暴(TS),9,23,北,10.0,990,220.0,,,
2009-06-20T07:00:00,117.5,20.3,热带风暴(TS),9,23,,,990,220.0,,,
2009-06-20T08:00:00,117.5,20.4,热带风暴(TS),9,23,,,990,220.0,,,
2009-06-20T09:00:00,117.5,20.5,热带风暴(TS),9,23,北,10.0,990,220.0,,,
2009-06-20T10:00:00,117.5,20.5,热带风暴(TS),9,23,北,10.0,990,220.0,,,
2009-06-20T11:00:00,117.4,20.5,强热带风暴(STS),10,25,,,985,220.0,,,
2009-06-20T12:00:00,117.4,20.5,强热带风暴(STS),10,25,北,10.0,985,260.0,,,
2009-06-20T13:00:00,117.3,20.5,强热带风暴(STS),10,25,北,10.0,985,260.0,,,
2009-06-20T14:00:00,117.4,20.6,强热带风暴(STS),10,25,,,985,260.0,,,
2009-06-20T15:00:00,117.4,20.6,强热带风暴(STS),10,25,北,10.0,985,260.0,,,
2009-06-20T16:00:00,117.5,20.6,强热带风暴(STS),10,25,北,10.0,985,260.0,,,
2009-06-20T17:00:00,117.6,20.7,强热带风暴(STS),10,25,北,10.0,985,260.0,,,
2009-06-20T18:00:00,117.6,20.8,强热带风暴(STS),10,25,北,10.0,985,260.0,,,
2009-06-20T19:00:00,117.7,20.9,强热带风暴(STS),10,25,北,10.0,985,260.0,,,
2009-06-20T20:00:00,117.8,21.1,强热带风暴(STS),10,28,,,980,260.0,,,
2009-06-20T21:00:00,117.9,21.2,强热带风暴(STS),10,28,北北东,10.0,980,260.0,,,
2009-06-20T22:00:00,118.0,21.4,强热带风暴(STS),10,28,北北东,10.0,980,260.0,,,
2009-06-20T23:00:00,118.1,21.7,强热带风暴(STS),10,28,北北东,10.0,980,260.0,,,
2009-06-21T00:00:00,118.1,21.7,强热带风暴(STS),10,28,北北东,10.0,980,260.0,,,
2009-06-21T01:00:00,118.1,21.7,强热带风暴(STS),10,28,北北东,10.0,980,260.0,,,
2009-06-21T02:00:00,118.2,21.8,强热带风暴(STS),10,28,北北东,10.0,980,260.0,,,
2009-06-21T03:00:00,118.3,22.1,强热带风暴(STS),10,28,北北东,15.0,980,260.0,,,
2009-06-21T04:00:00,118.3,22.4,强热带风暴(STS),10,28,北北东,15.0,980,260.0,,,
2009-06-21T05:00:00,118.3,22.6,强热带风暴(STS),10,28,北北东,15.0,980,260.0,,,
2009-06-21T06:00:00,118.4,22.8,强热带风暴(STS),10,28,北北东,15.0,980,260.0,,,
2009-06-21T07:00:00,118.4,23.0,强热带风暴(STS),10,25,北北东,15.0,985,220.0,,,
2009-06-21T08:00:00,118.4,23.1,热带风暴(TS),9,23,,,988,220.0,,,
2009-06-21T09:00:00,118.4,23.2,热带风暴(TS),9,23,北北东,15.0,988,220.0,,,
2009-06-21T10:00:00,118.4,23.3,热带风暴(TS),9,23,,,988,220.0,,,
2009-06-21T11:00:00,118.4,23.4,热带风暴(TS),9,23,,,988,220.0,,,
2009-06-21T12:00:00,118.4,23.5,热带风暴(TS),9,23,北北东,15.0,988,220.0,,,
2009-06-21T13:00:00,118.4,23.7,热带风暴(TS),9,23,,,988,220.0,,,
2009-06-21T14:00:00,118.4,23.9,热带风暴(TS),9,23,,,988,220.0,,,
2009-06-21T15:00:00,118.4,24.0,热带风暴(TS),9,23,北北东,15.0,988,220.0,,,
2009-06-21T16:00:00,118.4,24.1,热带风暴(TS),9,23,北北东,15.0,988,220.0,,,
2009-06-21T17:00:00,118.5,24.2,热带风暴(TS),9,23,北北东,15.0,988,220.0,,,
2009-06-21T18:00:00,118.5,24.3,热带风暴(TS),9,23,北北东,15.0,988,220.0,,,
2009-06-21T19:00:00,118.5,24.4,热带风暴(TS),9,23,,,988,220.0,,,
2009-06-21T20:00:00,118.5,24.6,热带风暴(TS),9,23,,,985,260.0,,,
2009-06-21T21:00:00,118.5,24.7,热带风暴(TS),9,23,,,985,260.0,,,
2009-06-21T22:00:00,118.5,24.7,热带风暴(TS),9,23,北北东,15.0,985,260.0,,,
2009-06-21T23:00:00,118.5,24.7,热带风暴(TS),9,23,,,985,260.0,,,
2009-06-22T00:00:00,118.6,24.8,热带风暴(TS),9,23,北北东,10.0,985,260.0,,,
2009-06-22T01:00:00,118.7,24.9,热带风暴(TS),9,23,北北东,15.0,985,260.0,,,
2009-06-22T02:00:00,118.8,25.1,热带风暴(TS),9,23,,,985,260.0,,,
2009-06-22T03:00:00,118.9,25.2,热带风暴(TS),9,23,北北东,15.0,985,260.0,,,
2009-06-22T04:00:00,119.0,25.4,热带风暴(TS),9,23,,,985,260.0,,,
2009-06-22T05:00:00,119.1,25.5,热带风暴(TS),9,23,,,985,260.0,,,
2009-06-22T06:00:00,119.2,25.5,热带风暴(TS),9,23,东北,15.0,985,260.0,,,
2009-06-22T07:00:00,119.3,25.7,热带风暴(TS),9,23,东北,15.0,985,260.0,,,
2009-06-22T08:00:00,119.4,25.9,热带风暴(TS),9,23,北东,15.0,985,260.0,,,
2009-06-22T09:00:00,119.6,26.2,热带风暴(TS),9,23,东北,20.0,985,260.0,,,
2009-06-22T10:00:00,119.7,26.3,热带风暴(TS),8,20,东北,20.0,988,220.0,,,
2009-06-22T11:00:00,119.8,26.4,热带风暴(TS),8,20,,,988,220.0,,,
2009-06-22T12:00:00,120.0,26.6,热带风暴(TS),8,20,东北,20.0,988,220.0,,,
2009-06-22T13:00:00,120.1,26.7,热带风暴(TS),8,18,,,990,220.0,,,
2009-06-22T14:00:00,120.2,26.8,热带风暴(TS),8,18,东北,20.0,990,200.0,,,
2009-06-22T15:00:00,120.3,26.9,热带风暴(TS),8,18,东北,20.0,990,200.0,,,
2009-06-22T16:00:00,120.5,27.1,热带风暴(TS),8,18,东北,20.0,990,200.0,,,
2009-06-22T17:00:00,120.8,27.3,热带低压(TD),7,16,东北,20.0,992,200.0,,,
2009-06-22T20:00:00,121.4,28.0,热带低压(TD),7,14,东北,30.0,995,200.0,,,
