time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2003-07-15T14:00:00,132.8,10.2,热带低压(TD),7,15,,,1004,,,,
2003-07-15T20:00:00,132.0,10.3,热带低压(TD),7,15,,,1004,,,,
2003-07-16T02:00:00,131.1,10.4,热带低压(TD),7,15,,,1004,,,,
2003-07-16T08:00:00,130.1,10.5,热带低压(TD),7,15,,,1002,,,,
2003-07-16T14:00:00,129.2,10.7,热带低压(TD),7,15,,,1002,,,,
2003-07-16T20:00:00,128.2,10.7,热带低压(TD),7,15,,,1002,,,,
2003-07-17T02:00:00,126.9,10.9,热带低压(TD),7,15,,,1002,,,,
2003-07-17T08:00:00,125.5,11.1,热带低压(TD),7,15,,,1000,,,,
2003-07-17T14:00:00,124.4,11.3,热带低压(TD),7,15,,,998,,,,
2003-07-17T20:00:00,123.0,11.5,热带低压(TD),7,15,,,998,,,,
2003-07-18T02:00:00,121.8,12.0,热带低压(TD),7,15,,,998,,,,
2003-07-18T08:00:00,120.3,12.2,热带低压(TD),7,15,,,998,,,,
2003-07-18T14:00:00,119.2,12.3,热带风暴(TS),8,18,,,995,,,,
2003-07-18T20:00:00,118.3,12.5,热带风暴(TS),8,18,,,995,,,,
2003-07-19T02:00:00,117.8,12.9,热带风暴(TS),8,18,,,995,,,,
2003-07-19T08:00:00,117.2,13.7,热带风暴(TS),8,20,,,995,,,,
2003-07-19T14:00:00,116.8,14.4,热带风暴(TS),8,20,,,995,,,,
2003-07-19T20:00:00,116.4,15.0,热带风暴(TS),8,20,,,995,,,,
2003-07-20T02:00:00,115.9,15.5,热带风暴(TS),8,20,,,995,,,,
2003-07-20T08:00:00,115.1,16.4,强热带风暴(STS),10,25,,,995,,,,
2003-07-20T14:00:00,114.2,16.9,强热带风暴(STS),11,30,,,980,,,,
2003-07-20T20:00:00,113.6,17.4,强热带风暴(STS),11,30,,,980,,,,
2003-07-21T02:00:00,112.7,17.9,强热带风暴(STS),11,30,,,980,,,,
2003-07-21T08:00:00,112.0,18.3,强热带风暴(STS),11,30,,,980,,,,
2003-07-21T14:00:00,111.1,18.7,强热带风暴(STS),11,30,,,980,,,,
2003-07-21T20:00:00,110.0,18.9,热带风暴(TS),8,20,,,985,,,,
2003-07-22T02:00:00,108.9,19.1,热带风暴(TS),8,20,,,990,,,,
2003-07-22T08:00:00,107.6,19.5,热带风暴(TS),8,20,,,990,,,,
2003-07-22T14:00:00,106.4,19.9,热带风暴(TS),8,20,,,990,,,,
2003-07-22T20:00:00,105.0,20.2,热带风暴(TS),8,18,,,995,,,,
2003-07-23T02:00:00,103.0,20.0,热带低压(TD),7,15,,,1000,,,,
