time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1985-09-19T08:00:00,115.5,14.5,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1985-09-19T14:00:00,114.9,15.2,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1985-09-19T20:00:00,113.8,15.8,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1985-09-20T02:00:00,113.1,16.7,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1985-09-20T08:00:00,112.7,17.1,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1985-09-20T14:00:00,112.2,17.8,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1985-09-20T20:00:00,112.0,18.3,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1985-09-21T02:00:00,111.9,19.0,热带风暴(TS),8,20,,,993,,,,,,,,,,,,,,,,,
1985-09-21T08:00:00,111.6,19.4,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1985-09-21T14:00:00,111.4,19.9,强热带风暴(STS),10,25,,,980,,,,,,,,,,,,,,,,,
1985-09-21T20:00:00,111.0,20.5,强热带风暴(STS),10,25,,,980,,,,,,,,,,,,,,,,,
1985-09-22T02:00:00,110.6,20.8,强热带风暴(STS),10,25,,,980,,,,,,,,,,,,,,,,,
1985-09-22T08:00:00,110.3,21.3,强热带风暴(STS),10,25,,,980,,,,,,,,,,,,,,,,,
1985-09-22T14:00:00,110.0,21.6,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1985-09-22T20:00:00,110.1,22.2,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1985-09-23T02:00:00,110.1,22.7,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1985-09-23T08:00:00,111.5,23.3,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1985-09-23T14:00:00,112.4,23.2,,5,9,,,1006,,,,,,,,,,,,,,,,,
1985-09-23T20:00:00,114.0,23.9,,5,9,,,1008,,,,,,,,,,,,,,,,,
