time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1990-07-05T02:00:00,141.0,11.0,,5,10,,,1004,,,,,,,,,,,,,,,,,
1990-07-05T08:00:00,139.0,11.0,,5,10,,,1002,,,,,,,,,,,,,,,,,
1990-07-05T14:00:00,137.5,11.0,,5,10,,,1002,,,,,,,,,,,,,,,,,
1990-07-05T20:00:00,136.1,11.1,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1990-07-06T02:00:00,135.0,11.5,热带低压(TD),6,12,,,1000,,,,,,,,,,,,,,,,,
1990-07-06T08:00:00,134.0,12.0,热带低压(TD),6,12,,,1000,,,,,,,,,,,,,,,,,
1990-07-06T14:00:00,133.0,12.5,热带低压(TD),6,12,,,1000,,,,,,,,,,,,,,,,,
1990-07-06T20:00:00,132.0,13.0,热带低压(TD),6,12,,,1000,,,,,,,,,,,,,,,,,
1990-07-07T02:00:00,131.0,13.5,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1990-07-07T08:00:00,130.0,14.0,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1990-07-07T14:00:00,129.4,14.7,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1990-07-07T20:00:00,128.6,15.5,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1990-07-08T02:00:00,128.0,16.5,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1990-07-08T08:00:00,127.3,17.3,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1990-07-08T14:00:00,126.3,18.1,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1990-07-08T20:00:00,125.6,19.0,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1990-07-09T02:00:00,125.0,19.7,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1990-07-09T08:00:00,124.6,20.5,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1990-07-09T14:00:00,124.5,21.9,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1990-07-09T20:00:00,124.3,23.4,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1990-07-10T02:00:00,124.1,24.6,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1990-07-10T08:00:00,123.9,26.0,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1990-07-10T14:00:00,123.6,27.4,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1990-07-10T20:00:00,124.0,28.5,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1990-07-11T02:00:00,124.5,29.5,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1990-07-11T08:00:00,125.1,30.5,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1990-07-11T14:00:00,126.1,32.4,热带风暴(TS),8,20,,,992,,,,,,,,,,,,,,,,,
1990-07-11T20:00:00,127.4,33.7,热带风暴(TS),8,20,,,992,,,,,,,,,,,,,,,,,
1990-07-12T02:00:00,128.5,35.0,热带风暴(TS),8,20,,,992,,,,,,,,,,,,,,,,,
1990-07-12T08:00:00,130.0,36.5,热带低压(TD),7,15,,,993,,,,,,,,,,,,,,,,,
1990-07-12T14:00:00,130.7,37.5,热带低压(TD),7,15,,,993,,,,,,,,,,,,,,,,,
1990-07-12T20:00:00,132.0,38.0,热带低压(TD),6,12,,,993,,,,,,,,,,,,,,,,,
1990-07-13T02:00:00,133.5,38.5,热带低压(TD),6,12,,,993,,,,,,,,,,,,,,,,,
1990-07-13T08:00:00,134.0,39.5,热带低压(TD),6,12,,,995,,,,,,,,,,,,,,,,,
1990-07-13T14:00:00,134.5,40.5,热带低压(TD),6,12,,,996,,,,,,,,,,,,,,,,,
1990-07-13T20:00:00,134.5,40.5,,5,10,,,1000,,,,,,,,,,,,,,,,,
1990-07-14T02:00:00,135.0,41.5,,5,10,,,1000,,,,,,,,,,,,,,,,,
1990-07-14T08:00:00,135.0,41.5,,5,10,,,1002,,,,,,,,,,,,,,,,,
1990-07-14T14:00:00,135.5,42.5,,5,10,,,1004,,,,,,,,,,,,,,,,,
