time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1989-10-02T02:00:00,150.0,11.5,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1989-10-02T08:00:00,149.2,11.7,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1989-10-02T14:00:00,148.3,12.0,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1989-10-02T20:00:00,147.6,12.3,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1989-10-03T02:00:00,147.4,12.7,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1989-10-03T08:00:00,147.4,14.3,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1989-10-03T14:00:00,146.6,15.4,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-10-03T20:00:00,146.2,16.2,强热带风暴(STS),10,25,,,980,,,,,,,,,,,,,,,,,
1989-10-04T02:00:00,145.8,17.2,强热带风暴(STS),11,30,,,975,,,,,,,,,,,,,,,,,
1989-10-04T08:00:00,145.4,18.1,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1989-10-04T14:00:00,145.3,18.8,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1989-10-04T20:00:00,144.9,19.5,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1989-10-05T02:00:00,144.6,20.2,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
1989-10-05T08:00:00,144.4,20.7,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1989-10-05T14:00:00,144.1,21.4,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1989-10-05T20:00:00,143.8,22.0,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1989-10-06T02:00:00,143.5,22.7,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1989-10-06T08:00:00,142.6,23.5,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1989-10-06T14:00:00,141.6,24.7,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1989-10-06T20:00:00,140.9,25.4,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1989-10-07T02:00:00,140.6,26.4,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1989-10-07T08:00:00,140.9,27.3,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1989-10-07T14:00:00,141.5,29.2,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1989-10-07T20:00:00,142.9,30.8,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1989-10-08T02:00:00,145.2,33.1,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1989-10-08T08:00:00,148.4,36.4,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1989-10-08T14:00:00,152.8,39.8,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1989-10-08T20:00:00,157.7,44.0,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
