time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2002-10-26T20:00:00,162.6,18.0,热带低压(TD),6,12,,,1006,,,,
2002-10-27T02:00:00,162.4,19.0,热带低压(TD),6,12,,,1006,,,,
2002-10-27T08:00:00,161.6,20.0,热带低压(TD),6,12,,,1006,,,,
2002-10-27T14:00:00,160.7,20.7,热带低压(TD),7,15,,,1002,,,,
2002-10-27T20:00:00,159.9,21.8,热带低压(TD),7,15,,,1002,,,,
2002-10-28T02:00:00,159.6,23.3,热带低压(TD),7,15,,,1002,,,,
2002-10-28T08:00:00,158.7,24.3,热带风暴(TS),8,18,,,996,,,,
2002-10-28T14:00:00,159.0,25.1,热带风暴(TS),8,20,,,994,,,,
2002-10-28T20:00:00,160.2,26.3,热带风暴(TS),8,20,,,994,,,,
2002-10-29T02:00:00,161.8,27.8,热带风暴(TS),9,23,,,990,,,,
2002-10-29T08:00:00,163.3,29.2,强热带风暴(STS),10,28,,,985,,,,
2002-10-29T14:00:00,166.4,30.4,台风(TY),12,33,,,980,,,,
2002-10-29T20:00:00,169.8,31.4,台风(TY),12,33,,,980,,,,
2002-10-30T02:00:00,173.6,31.9,强热带风暴(STS),10,25,,,988,,,,
2002-10-30T08:00:00,178.0,33.0,热带风暴(TS),8,20,,,995,,,,
