time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2001-11-06T08:00:00,128.0,10.2,热带低压(TD),7,15,,,1004,,,,
2001-11-06T14:00:00,126.9,10.4,热带低压(TD),7,15,,,1002,,,,
2001-11-06T20:00:00,126.0,10.4,热带低压(TD),7,15,,,1002,,,,
2001-11-07T02:00:00,125.1,10.4,热带低压(TD),7,15,,,1000,,,,
2001-11-07T08:00:00,124.0,10.8,热带风暴(TS),8,18,,,995,,,,
2001-11-07T14:00:00,123.6,10.8,热带风暴(TS),8,20,,,995,,,,
2001-11-07T20:00:00,123.2,11.0,热带风暴(TS),8,20,,,995,,,,
2001-11-08T02:00:00,122.8,11.3,热带风暴(TS),8,20,,,995,,,,
2001-11-08T08:00:00,122.4,11.5,热带风暴(TS),8,20,,,995,,,,
2001-11-08T14:00:00,121.7,11.7,强热带风暴(STS),10,25,,,990,,,,
2001-11-08T20:00:00,120.8,12.1,强热带风暴(STS),10,25,,,990,,,,
2001-11-09T02:00:00,119.9,12.5,强热带风暴(STS),10,28,,,985,,,,
2001-11-09T08:00:00,119.0,12.6,强热带风暴(STS),11,30,,,980,,,,
2001-11-09T14:00:00,117.7,13.0,强热带风暴(STS),11,30,,,980,,,,
2001-11-09T20:00:00,116.9,13.1,台风(TY),12,33,,,975,,,,
2001-11-10T02:00:00,116.0,13.4,台风(TY),12,35,,,970,,,,
2001-11-10T08:00:00,115.3,13.4,台风(TY),13,40,,,960,,,,
2001-11-10T14:00:00,114.8,13.5,强台风(STY),14,45,,,955,,,,
2001-11-10T20:00:00,114.1,13.6,强台风(STY),15,50,,,945,,,,
2001-11-11T02:00:00,113.3,13.6,强台风(STY),15,50,,,940,,,,
2001-11-11T08:00:00,112.5,13.6,强台风(STY),15,50,,,940,,,,
2001-11-11T14:00:00,111.7,13.6,强台风(STY),15,50,,,945,,,,
2001-11-11T20:00:00,110.6,13.6,强台风(STY),14,45,,,955,,,,
2001-11-12T02:00:00,109.4,13.6,台风(TY),12,35,,,970,,,,
2001-11-12T08:00:00,108.0,13.5,强热带风暴(STS),10,25,,,985,,,,
2001-11-12T14:00:00,107.1,13.4,热带风暴(TS),8,20,,,990,,,,
2001-11-12T20:00:00,106.2,13.4,热带风暴(TS),8,18,,,995,,,,
