time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2012-07-28T08:00:00,126.8,14.4,热带风暴(TS),8,18,北西北,18,1000,150.0,,,
2012-07-28T11:00:00,126.8,14.6,热带风暴(TS),8,18,北西北,18,1000,150.0,,,
2012-07-28T14:00:00,126.6,15.1,热带风暴(TS),8,20,北西北,18,998,200.0,,,
2012-07-28T17:00:00,126.6,15.7,热带风暴(TS),8,20,北西北,15,998,200.0,,,
2012-07-28T20:00:00,125.8,16.0,热带风暴(TS),8,20,西北,11,998,200.0,,,
2012-07-28T23:00:00,125.8,16.2,热带风暴(TS),8,20,北西北,10,998,200.0,,,
2012-07-29T02:00:00,125.8,16.2,热带风暴(TS),8,20,北西北,10,998,200.0,,,
2012-07-29T05:00:00,125.8,16.4,热带风暴(TS),9,23,北西北,12,992,440.0,,,
2012-07-29T08:00:00,125.6,16.8,热带风暴(TS),9,23,北西北,12,992,440.0,,,
2012-07-29T11:00:00,125.6,17.3,热带风暴(TS),9,23,北西北,12,992,440.0,,,
2012-07-29T14:00:00,125.6,18.3,强热带风暴(STS),10,25,北西北,12,985,440.0,40.0,,
2012-07-29T17:00:00,125.6,18.6,强热带风暴(STS),10,25,北西北,12,985,440.0,40.0,,
2012-07-29T20:00:00,125.2,18.7,强热带风暴(STS),10,28,北西北,10,982,450.0,50.0,,
2012-07-29T23:00:00,125.1,18.7,强热带风暴(STS),10,28,北西北,10,982,450.0,50.0,,
2012-07-30T02:00:00,125.0,19.1,强热带风暴(STS),10,28,北西北,9,982,450.0,50.0,,
2012-07-30T05:00:00,125.0,19.5,强热带风暴(STS),11,30,北西北,7,980,440.0,70.0,,
2012-07-30T08:00:00,125.0,19.6,强热带风暴(STS),11,30,北西北,7,980,440.0,70.0,,
2012-07-30T11:00:00,125.0,19.9,强热带风暴(STS),11,30,北西北,8,980,440.0,70.0,,
2012-07-30T14:00:00,124.9,20.1,台风(TY),12,33,北西北,7,975,440.0,90.0,,
2012-07-30T16:00:00,124.9,20.4,台风(TY),12,33,北西北,7,975,440.0,90.0,,
2012-07-30T17:00:00,124.6,20.5,台风(TY),12,33,北西北,8,975,440.0,90.0,,
2012-07-30T18:00:00,124.6,20.6,台风(TY),12,33,北西北,8,975,440.0,90.0,,
2012-07-30T19:00:00,124.5,20.6,台风(TY),12,33,北西北,8,975,440.0,90.0,,
2012-07-30T20:00:00,124.5,20.7,台风(TY),12,33,北西北,8,975,440.0,90.0,,
