time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2006-08-27T20:00:00,179.6,17.3,超强台风(Super TY),16,55,,,930,400,200,,
2006-08-28T02:00:00,178.7,16.9,超强台风(Super TY),17,60,,,920,450,250,,
2006-08-28T08:00:00,177.7,16.7,超强台风(Super TY),17,60,西南西,15.0,920,450,250,,
2006-08-28T14:00:00,176.7,16.4,超强台风(Super TY),17,60,西南西,15.0,920,450,250,,
2006-08-28T20:00:00,175.9,16.2,超强台风(Super TY),17,60,西,15.0,920,450,250,,
2006-08-29T02:00:00,175.2,16.2,超强台风(Super TY),17,60,西,15.0,920,450,250,,
2006-08-29T08:00:00,174.3,16.1,超强台风(Super TY),17,60,西,15.0,920,450,250,,
2006-08-29T14:00:00,173.5,16.2,超强台风(Super TY),17,60,西,15.0,920,450,250,,
2006-08-29T20:00:00,172.7,16.3,超强台风(Super TY),17,60,西北西,15.0,920,450,250,,
2006-08-30T02:00:00,172.0,16.5,超强台风(Super TY),17,65,西北西,15.0,910,450,250,,
2006-08-30T08:00:00,171.3,16.6,超强台风(Super TY),17,65,西北西,15.0,910,450,250,,
2006-08-30T14:00:00,170.6,17.1,超强台风(Super TY),17,65,西北西,15.0,910,450,250,,
2006-08-30T20:00:00,169.9,17.5,超强台风(Super TY),17,65,西北西,15.0,910,450,250,,
2006-08-31T02:00:00,169.2,18.1,超强台风(Super TY),17,65,西北西,15.0,910,450,250,,
2006-08-31T08:00:00,168.4,18.7,超强台风(Super TY),17,65,西北西,15.0,910,450,250,,
2006-08-31T14:00:00,167.5,19.3,超强台风(Super TY),17,65,西北西,20.0,910,450,250,,
2006-08-31T20:00:00,166.4,19.7,超强台风(Super TY),17,65,西北西,20.0,910,450,250,,
2006-09-01T02:00:00,165.4,20.2,超强台风(Super TY),17,65,,,910,450,250,,
2006-09-01T08:00:00,164.5,20.7,超强台风(Super TY),17,65,,,910,450,250,,
2006-09-01T14:00:00,163.5,21.4,超强台风(Super TY),17,65,西北西,20.0,910,450,250,,
2006-09-01T20:00:00,162.4,21.8,超强台风(Super TY),16,55,西北西,25.0,930,450,200,,
2006-09-02T02:00:00,161.0,22.5,超强台风(Super TY),16,55,西北西,25.0,930,450,200,,
2006-09-02T08:00:00,159.3,23.0,超强台风(Super TY),16,55,西北西,25.0,930,450,200,,
2006-09-02T14:00:00,157.7,23.6,超强台风(Super TY),16,55,西北西,30.0,930,450,200,,
2006-09-02T20:00:00,156.3,24.0,超强台风(Super TY),16,55,西北西,25.0,930,450,200,,
2006-09-03T02:00:00,155.0,24.5,超强台风(Super TY),16,55,西北西,25.0,935,450,200,,
2006-09-03T08:00:00,153.7,25.1,强台风(STY),15,50,西北西,25.0,940,450,200,,
2006-09-03T14:00:00,152.6,25.7,强台风(STY),15,50,西北西,25.0,940,450,200,,
2006-09-03T20:00:00,151.9,26.5,强台风(STY),14,45,北西,25.0,945,450,200,,
2006-09-04T02:00:00,151.9,26.5,强台风(STY),14,45,北西,25.0,945,450,200,,
2006-09-04T08:00:00,150.0,28.7,强台风(STY),14,45,北西,25.0,950,450,200,,
2006-09-04T14:00:00,149.0,29.7,强台风(STY),14,45,北北西,25.0,950,450,200,,
2006-09-04T20:00:00,148.0,30.8,强台风(STY),14,45,北北西,25.0,950,450,200,,
2006-09-05T02:00:00,147.5,32.5,台风(TY),13,38,北北东,30.0,960,450,200,,
2006-09-05T08:00:00,147.2,34.1,台风(TY),12,35,北北东,30.0,965,450,200,,
2006-09-05T14:00:00,147.5,35.7,台风(TY),12,33,北北东,30.0,970,450,190,,
2006-09-05T20:00:00,149.1,37.4,强热带风暴(STS),11,30,北西,40.0,975,450,180,,
2006-09-06T02:00:00,151.3,40.2,强热带风暴(STS),11,30,北西,70.0,975,450,180,,
2006-09-06T08:00:00,153.3,42.9,强热带风暴(STS),10,25,北东,70.0,980,450,170,,
2006-09-06T14:00:00,156.6,44.9,强热带风暴(STS),10,25,北东,70.0,980,450,170,,
