time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
1945-10-02T00:00:00,161.0,9.0,热带低压(TD),6,12,,,,,,,
1945-10-02T06:00:00,159.6,9.3,热带低压(TD),6,12,,,,,,,
1945-10-02T12:00:00,158.2,9.7,热带低压(TD),6,12,,,,,,,
1945-10-02T18:00:00,156.8,10.0,热带低压(TD),6,12,,,,,,,
1945-10-03T00:00:00,155.5,10.5,热带低压(TD),7,15,,,,,,,
1945-10-03T06:00:00,154.0,11.0,热带低压(TD),7,15,,,,,,,
1945-10-03T12:00:00,152.7,11.5,热带低压(TD),7,15,,,,,,,
1945-10-03T18:00:00,151.4,12.0,热带低压(TD),7,17,,,,,,,
1945-10-04T00:00:00,150.0,12.5,热带低压(TD),7,17,,,,,,,
1945-10-04T06:00:00,148.0,13.2,热带低压(TD),7,17,,,,,,,
1945-10-04T12:00:00,146.8,13.7,热带低压(TD),7,17,,,,,,,
1945-10-04T18:00:00,145.4,14.3,热带风暴(TS),8,20,,,,,,,
1945-10-05T00:00:00,144.0,15.0,热带风暴(TS),8,20,,,,,,,
1945-10-05T06:00:00,142.8,15.8,热带风暴(TS),8,20,,,,,,,
1945-10-05T12:00:00,141.6,16.4,热带风暴(TS),8,20,,,,,,,
1945-10-05T18:00:00,140.3,17.0,热带风暴(TS),9,23,,,,,,,
1945-10-06T00:00:00,139.0,17.5,热带风暴(TS),9,23,,,,,,,
1945-10-06T06:00:00,137.6,18.0,热带风暴(TS),9,23,,,,,,,
1945-10-06T12:00:00,136.2,18.5,热带风暴(TS),9,23,,,,,,,
1945-10-06T18:00:00,134.8,19.0,热带风暴(TS),9,23,,,,,,,
1945-10-07T00:00:00,133.5,19.5,强热带风暴(STS),10,25,,,,,,,
1945-10-07T06:00:00,132.3,19.9,强热带风暴(STS),10,25,,,,,,,
1945-10-07T12:00:00,131.2,20.4,强热带风暴(STS),10,28,,,,,,,
1945-10-07T18:00:00,130.0,21.0,强热带风暴(STS),10,28,,,,,,,
1945-10-08T00:00:00,129.0,21.5,强热带风暴(STS),11,30,,,,,,,
1945-10-08T06:00:00,128.5,22.0,强热带风暴(STS),11,30,,,,,,,
1945-10-08T12:00:00,128.0,22.8,强热带风暴(STS),11,30,,,,,,,
1945-10-08T18:00:00,127.6,23.5,强热带风暴(STS),11,30,,,,,,,
1945-10-09T00:00:00,127.5,24.5,台风(TY),12,33,,,,,,,
1945-10-09T06:00:00,127.5,25.8,台风(TY),12,33,,,,,,,
1945-10-09T12:00:00,127.6,27.0,台风(TY),12,33,,,,,,,
1945-10-09T18:00:00,128.0,28.3,台风(TY),12,33,,,,,,,
1945-10-10T00:00:00,128.5,29.5,强热带风暴(STS),11,30,,,,,,,
1945-10-10T06:00:00,129.9,30.9,强热带风暴(STS),11,30,,,,,,,
1945-10-10T12:00:00,131.5,32.0,强热带风暴(STS),10,28,,,,,,,
1945-10-10T18:00:00,133.0,33.0,强热带风暴(STS),10,28,,,,,,,
1945-10-11T00:00:00,135.0,34.0,强热带风暴(STS),10,25,,,,,,,
1945-10-11T06:00:00,136.9,35.1,强热带风暴(STS),10,25,,,,,,,
1945-10-11T12:00:00,138.0,38.0,热带风暴(TS),8,20,,,,,,,
1945-10-11T18:00:00,137.5,39.0,热带低压(TD),7,15,,,,,,,
1945-10-12T00:00:00,137.0,39.5,热带低压(TD),7,15,,,,,,,
