time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1994-08-13T02:00:00,179.5,12.6,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1994-08-13T08:00:00,179.1,13.0,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1994-08-13T14:00:00,178.2,13.5,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-08-13T20:00:00,177.5,13.7,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-08-14T02:00:00,176.7,14.0,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-08-14T08:00:00,175.5,14.4,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-08-14T14:00:00,174.2,14.9,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-08-14T20:00:00,173.4,15.1,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-08-15T02:00:00,172.6,15.5,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1994-08-15T08:00:00,171.9,16.0,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1994-08-15T14:00:00,171.2,16.8,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1994-08-15T20:00:00,170.7,17.6,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1994-08-16T02:00:00,170.5,18.0,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1994-08-16T08:00:00,170.4,18.4,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1994-08-16T14:00:00,170.4,18.4,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1994-08-16T20:00:00,170.0,18.2,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1994-08-17T02:00:00,169.5,18.0,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1994-08-17T08:00:00,169.0,18.1,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1994-08-17T14:00:00,169.0,18.1,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
