time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2000-09-06T02:00:00,117.6,17.0,热带低压(TD),7,15,,,998,,,,
2000-09-06T08:00:00,117.6,17.7,热带风暴(TS),8,18,,,995,,,,
2000-09-06T14:00:00,117.6,18.2,热带风暴(TS),8,20,,,995,,,,
2000-09-06T20:00:00,117.1,18.8,强热带风暴(STS),10,25,,,985,,,,
2000-09-07T02:00:00,116.6,19.2,强热带风暴(STS),10,25,,,985,,,,
2000-09-07T08:00:00,115.9,18.9,强热带风暴(STS),11,30,,,980,,,,
2000-09-07T14:00:00,115.6,18.9,台风(TY),12,33,,,975,,,,
2000-09-07T20:00:00,115.2,19.1,台风(TY),12,33,,,975,,,,
2000-09-08T02:00:00,114.7,19.0,台风(TY),12,33,,,975,,,,
2000-09-08T08:00:00,114.2,18.9,台风(TY),12,35,,,970,,,,
2000-09-08T14:00:00,113.4,18.8,台风(TY),12,35,,,970,,,,
2000-09-08T20:00:00,112.4,18.7,台风(TY),12,35,,,970,,,,
2000-09-09T02:00:00,111.6,18.5,台风(TY),12,35,,,970,,,,
2000-09-09T08:00:00,110.6,18.5,台风(TY),13,40,,,960,,,,
2000-09-09T14:00:00,109.7,18.2,台风(TY),12,33,,,975,,,,
2000-09-09T20:00:00,109.0,18.3,强热带风暴(STS),11,30,,,980,,,,
2000-09-10T02:00:00,108.2,18.5,强热带风暴(STS),10,25,,,985,,,,
2000-09-10T08:00:00,107.0,18.3,强热带风暴(STS),10,25,,,985,,,,
2000-09-10T14:00:00,105.8,18.1,热带风暴(TS),9,23,,,990,,,,
2000-09-10T20:00:00,104.4,17.8,热带风暴(TS),8,18,,,995,,,,
