time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
1953-08-07T14:00:00,154.7,7.9,,5,10,,,1006,,,,,,,,,,,,,,,,,
1953-08-07T20:00:00,153.9,8.0,,5,10,,,1004,,,,,,,,,,,,,,,,,
1953-08-08T02:00:00,153.2,8.2,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,,
1953-08-08T08:00:00,152.5,8.4,热带风暴(TS),8,20,,,1000,,,,,,,,,,,,,,,,,
1953-08-08T14:00:00,151.7,8.6,热带风暴(TS),8,20,,,1000,,,,,,,,,,,,,,,,,
1953-08-08T20:00:00,151.0,9.0,强热带风暴(STS),10,25,,,997,,,,,,,,,,,,,,,,,
1953-08-09T02:00:00,150.3,9.3,台风(TY),12,35,,,994,,,,,,,,,,,,,,,,,
1953-08-09T08:00:00,149.7,9.6,台风(TY),13,40,,,991,,,,,,,,,,,,,,,,,
1953-08-09T14:00:00,148.9,10.1,强台风(STY),14,45,,,988,,,,,,,,,,,,,,,,,
1953-08-09T20:00:00,148.0,11.0,强台风(STY),14,45,,,987,,,,,,,,,,,,,,,,,
1953-08-10T02:00:00,147.2,12.0,强台风(STY),14,45,,,986,,,,,,,,,,,,,,,,,
1953-08-10T08:00:00,146.1,12.8,强台风(STY),14,45,,,985,,,,,,,,,,,,,,,,,
1953-08-10T14:00:00,144.8,13.5,强台风(STY),14,45,,,982,,,,,,,,,,,,,,,,,
1953-08-10T20:00:00,143.9,13.9,强台风(STY),14,45,,,977,,,,,,,,,,,,,,,,,
1953-08-11T02:00:00,143.3,14.2,强台风(STY),14,45,,,971,,,,,,,,,,,,,,,,,
1953-08-11T08:00:00,142.5,14.5,强台风(STY),15,50,,,965,,,,,,,,,,,,,,,,,
1953-08-11T14:00:00,142.0,15.0,超强台风(Super TY),17,60,,,947,,,,,,,,,,,,,,,,,
1953-08-11T20:00:00,141.6,15.6,超强台风(Super TY),17,70,,,930,,,,,,,,,,,,,,,,,
1953-08-12T02:00:00,141.3,16.2,超强台风(Super TY),17,80,,,912,,,,,,,,,,,,,,,,,
1953-08-12T08:00:00,140.9,16.8,超强台风(Super TY),17,90,,,895,,,,,,,,,,,,,,,,,
1953-08-12T14:00:00,139.8,17.5,超强台风(Super TY),17,85,,,904,,,,,,,,,,,,,,,,,
1953-08-12T20:00:00,138.7,18.0,超强台风(Super TY),17,80,,,909,,,,,,,,,,,,,,,,,
1953-08-13T02:00:00,137.8,18.4,超强台风(Super TY),17,80,,,912,,,,,,,,,,,,,,,,,
1953-08-13T08:00:00,137.1,18.7,超强台风(Super TY),17,80,,,912,,,,,,,,,,,,,,,,,
1953-08-13T14:00:00,136.4,19.3,超强台风(Super TY),17,80,,,912,,,,,,,,,,,,,,,,,
1953-08-13T20:00:00,135.3,19.8,超强台风(Super TY),17,80,,,912,,,,,,,,,,,,,,,,,
