time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1996-10-13T20:00:00,134.0,15.5,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1996-10-14T02:00:00,133.1,15.6,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1996-10-14T08:00:00,132.1,15.6,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1996-10-14T14:00:00,131.3,15.8,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1996-10-14T20:00:00,130.5,16.2,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1996-10-15T02:00:00,130.3,16.7,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1996-10-15T08:00:00,130.2,17.1,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1996-10-15T14:00:00,129.4,17.2,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1996-10-15T20:00:00,128.8,17.3,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1996-10-16T02:00:00,128.3,17.4,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1996-10-16T08:00:00,127.6,17.5,热带风暴(TS),8,18,,,995,,,,,,,,,,,,,,,,,
1996-10-16T14:00:00,126.8,17.6,热带风暴(TS),8,18,,,995,,,,,,,,,,,,,,,,,
1996-10-16T20:00:00,126.0,17.4,热带风暴(TS),8,20,,,992,,,,,,,,,,,,,,,,,
1996-10-17T02:00:00,125.1,17.5,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,,
1996-10-17T08:00:00,124.2,17.6,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1996-10-17T14:00:00,123.2,17.7,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1996-10-17T20:00:00,122.6,17.7,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1996-10-18T02:00:00,122.0,17.7,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1996-10-18T08:00:00,121.1,18.0,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1996-10-18T14:00:00,120.6,18.2,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1996-10-18T20:00:00,120.0,18.3,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,,
1996-10-19T02:00:00,119.5,18.6,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1996-10-19T08:00:00,118.2,18.8,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1996-10-19T14:00:00,117.5,18.9,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1996-10-19T20:00:00,116.6,19.0,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1996-10-20T02:00:00,115.9,18.7,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,,
1996-10-20T08:00:00,114.7,17.8,热带风暴(TS),8,18,,,995,,,,,,,,,,,,,,,,,
1996-10-20T14:00:00,113.6,17.2,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
1996-10-20T20:00:00,113.0,17.0,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
1996-10-21T02:00:00,112.4,16.9,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
1996-10-21T08:00:00,112.0,16.8,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1996-10-21T14:00:00,110.8,16.2,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1996-10-21T20:00:00,109.8,15.8,,5,10,,,1004,,,,,,,,,,,,,,,,,
