time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
1945-09-21T06:00:00,124.4,12.3,热带低压(TD),6,12,,,,,,,
1945-09-21T12:00:00,123.7,12.4,热带低压(TD),6,12,,,,,,,
1945-09-21T18:00:00,122.7,12.7,热带低压(TD),6,12,,,,,,,
1945-09-22T00:00:00,121.8,13.0,热带低压(TD),7,15,,,,,,,
1945-09-22T06:00:00,121.0,13.4,热带低压(TD),7,15,,,,,,,
1945-09-22T12:00:00,120.0,13.8,热带低压(TD),7,17,,,,,,,
1945-09-22T18:00:00,118.8,14.4,热带低压(TD),7,17,,,,,,,
1945-09-23T00:00:00,117.7,15.1,热带风暴(TS),8,20,,,,,,,
1945-09-23T06:00:00,116.8,15.7,热带风暴(TS),8,20,,,,,,,
1945-09-23T12:00:00,116.0,16.3,热带低压(TD),7,17,,,,,,,
1945-09-23T18:00:00,115.0,17.2,热带低压(TD),7,15,,,,,,,
1945-09-24T00:00:00,113.5,18.4,热带低压(TD),6,12,,,,,,,
1945-09-24T06:00:00,111.9,19.5,,5,10,,,,,,,
