time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1996-07-21T14:00:00,132.2,11.8,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,,
1996-07-21T20:00:00,131.7,12.3,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,,
1996-07-22T02:00:00,131.1,12.6,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1996-07-22T08:00:00,130.2,13.1,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1996-07-22T14:00:00,129.3,13.5,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
1996-07-22T20:00:00,128.2,13.9,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
1996-07-23T02:00:00,127.4,14.5,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
1996-07-23T08:00:00,126.5,15.1,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1996-07-23T14:00:00,125.9,15.6,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,,
1996-07-23T20:00:00,125.4,16.1,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1996-07-24T02:00:00,125.0,16.7,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1996-07-24T08:00:00,124.6,17.0,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1996-07-24T14:00:00,124.0,17.3,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,,
1996-07-24T20:00:00,123.4,17.8,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,,
1996-07-25T02:00:00,122.9,18.3,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,,
1996-07-25T08:00:00,122.1,19.1,台风(TY),12,33,,,970,,,,,,,,,,,,,,,,,
1996-07-25T14:00:00,121.7,19.7,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1996-07-25T20:00:00,121.2,20.0,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
1996-07-26T02:00:00,121.1,20.4,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
1996-07-26T08:00:00,120.9,20.9,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1996-07-26T14:00:00,120.8,21.6,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,,
1996-07-26T20:00:00,119.9,23.1,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,,
1996-07-27T02:00:00,119.0,24.1,强热带风暴(STS),10,25,,,980,,,,,,,,,,,,,,,,,
1996-07-27T08:00:00,117.5,25.4,热带风暴(TS),8,18,,,990,,,,,,,,,,,,,,,,,
1996-07-27T14:00:00,115.3,25.8,热带低压(TD),7,15,,,990,,,,,,,,,,,,,,,,,
1996-07-27T20:00:00,114.5,26.2,热带低压(TD),6,12,,,992,,,,,,,,,,,,,,,,,
1996-07-28T02:00:00,113.0,26.4,,5,10,,,992,,,,,,,,,,,,,,,,,
1996-07-28T08:00:00,111.5,26.0,,5,9,,,993,,,,,,,,,,,,,,,,,
1996-07-28T14:00:00,110.5,25.5,,5,9,,,993,,,,,,,,,,,,,,,,,
