time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1989-05-14T14:00:00,134.0,6.0,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1989-05-14T20:00:00,133.8,6.7,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1989-05-15T02:00:00,133.3,7.4,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1989-05-15T08:00:00,133.0,8.0,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1989-05-15T14:00:00,132.2,8.3,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1989-05-15T20:00:00,131.5,8.7,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1989-05-16T02:00:00,130.5,9.1,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1989-05-16T08:00:00,129.5,9.5,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1989-05-16T14:00:00,128.5,10.0,热带风暴(TS),8,20,,,996,,,,,,,,,,,,,,,,,
1989-05-16T20:00:00,126.8,11.0,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1989-05-17T02:00:00,125.7,11.5,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1989-05-17T08:00:00,123.9,12.3,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1989-05-17T14:00:00,122.6,13.3,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1989-05-17T20:00:00,121.2,13.9,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1989-05-18T02:00:00,120.0,14.8,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-05-18T08:00:00,119.0,15.3,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-05-18T14:00:00,118.5,15.8,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-05-18T20:00:00,117.9,16.5,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-05-19T02:00:00,117.5,17.0,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-05-19T08:00:00,117.0,17.5,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-05-19T14:00:00,116.4,18.0,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1989-05-19T20:00:00,115.8,18.8,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1989-05-20T02:00:00,115.2,19.6,台风(TY),12,35,,,975,,,,,,,,,,,,,,,,,
1989-05-20T08:00:00,114.6,20.5,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1989-05-20T14:00:00,113.8,21.1,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1989-05-20T20:00:00,113.1,21.5,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1989-05-21T02:00:00,112.2,22.0,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-05-21T08:00:00,111.2,22.2,热带低压(TD),7,15,,,990,,,,,,,,,,,,,,,,,
1989-05-21T14:00:00,110.5,22.4,热带低压(TD),6,12,,,1000,,,,,,,,,,,,,,,,,
1989-05-21T20:00:00,110.1,22.7,,5,9,,,1002,,,,,,,,,,,,,,,,,
