time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1989-11-24T14:00:00,152.8,14.8,,5,10,,,1004,,,,,,,,,,,,,,,,,
1989-11-24T20:00:00,151.8,14.5,,5,10,,,1004,,,,,,,,,,,,,,,,,
1989-11-25T02:00:00,150.9,14.1,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1989-11-25T08:00:00,150.0,13.6,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1989-11-25T14:00:00,149.2,13.2,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1989-11-25T20:00:00,148.3,12.5,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1989-11-26T02:00:00,147.5,11.9,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1989-11-26T08:00:00,146.6,11.4,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1989-11-26T14:00:00,146.1,10.9,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1989-11-26T20:00:00,145.5,10.5,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1989-11-27T02:00:00,144.8,10.1,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1989-11-27T08:00:00,144.2,10.0,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1989-11-27T14:00:00,143.8,10.0,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1989-11-27T20:00:00,143.0,9.9,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1989-11-28T02:00:00,142.5,10.0,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-11-28T08:00:00,141.9,10.1,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1989-11-28T14:00:00,141.1,10.6,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1989-11-28T20:00:00,140.1,10.9,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1989-11-29T02:00:00,139.0,11.4,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1989-11-29T08:00:00,137.9,12.0,强台风(STY),14,45,,,955,,,,,,,,,,,,,,,,,
1989-11-29T14:00:00,136.7,12.5,强台风(STY),14,45,,,945,,,,,,,,,,,,,,,,,
1989-11-29T20:00:00,135.7,12.6,强台风(STY),15,50,,,935,,,,,,,,,,,,,,,,,
1989-11-30T02:00:00,135.2,13.0,强台风(STY),15,50,,,935,,,,,,,,,,,,,,,,,
1989-11-30T08:00:00,134.4,13.2,强台风(STY),15,50,,,935,,,,,,,,,,,,,,,,,
1989-11-30T14:00:00,133.4,13.6,超强台风(Super TY),16,55,,,925,,,,,,,,,,,,,,,,,
1989-11-30T20:00:00,132.7,13.9,超强台风(Super TY),17,60,,,925,,,,,,,,,,,,,,,,,
1989-12-01T02:00:00,132.1,14.0,超强台风(Super TY),17,60,,,925,,,,,,,,,,,,,,,,,
1989-12-01T08:00:00,131.8,14.3,超强台风(Super TY),16,55,,,935,,,,,,,,,,,,,,,,,
1989-12-01T14:00:00,131.3,14.6,强台风(STY),15,50,,,945,,,,,,,,,,,,,,,,,
1989-12-01T20:00:00,131.0,14.9,强台风(STY),15,50,,,945,,,,,,,,,,,,,,,,,
1989-12-02T02:00:00,130.7,15.0,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
1989-12-02T08:00:00,130.7,15.3,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1989-12-02T14:00:00,130.6,15.7,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1989-12-02T20:00:00,130.7,16.2,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1989-12-03T02:00:00,131.1,16.7,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1989-12-03T08:00:00,131.8,17.1,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1989-12-03T14:00:00,132.3,17.8,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1989-12-03T20:00:00,133.0,18.8,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1989-12-04T02:00:00,134.1,19.8,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1989-12-04T08:00:00,135.7,20.6,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-12-04T14:00:00,137.1,21.3,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1989-12-04T20:00:00,138.6,21.8,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1989-12-05T02:00:00,140.0,22.1,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1989-12-05T08:00:00,141.5,22.3,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1989-12-05T14:00:00,143.0,22.5,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,,
1989-12-05T20:00:00,144.5,22.6,热带低压(TD),6,12,,,1005,,,,,,,,,,,,,,,,,
