time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2005-08-21T14:00:00,148.4,25.0,热带风暴(TS),8,18,西北北,10.0,996,360,,,
2005-08-21T20:00:00,148.0,25.4,热带风暴(TS),8,18,西北北,10.0,996,360,,,
2005-08-22T02:00:00,147.6,26.0,热带风暴(TS),8,18,西北北,10.0,996,360,,,
2005-08-22T08:00:00,147.1,26.9,热带风暴(TS),8,20,,,995,360,,,
2005-08-22T14:00:00,147.0,28.2,强热带风暴(STS),10,25,北,15.0,985,360,80.0,,
2005-08-22T20:00:00,146.5,29.0,强热带风暴(STS),10,25,西北北,15.0,985,360,80.0,,
2005-08-23T02:00:00,146.1,29.8,强热带风暴(STS),10,25,西北北,15.0,985,360,80.0,,
2005-08-23T08:00:00,146.1,31.0,强热带风暴(STS),10,25,北,20.0,985,360,80.0,,
2005-08-23T14:00:00,147.1,32.4,强热带风暴(STS),10,25,东北北,25.0,985,360,80.0,,
2005-08-23T20:00:00,148.2,33.3,强热带风暴(STS),10,25,东北北,25.0,985,360,80.0,,
2005-08-24T02:00:00,149.5,34.4,强热带风暴(STS),10,25,东北北,25.0,985,360,80.0,,
2005-08-24T08:00:00,151.3,35.7,强热带风暴(STS),10,25,,,985,360,80.0,,
2005-08-24T14:00:00,153.2,36.8,强热带风暴(STS),10,25,东北,40.0,985,360,80.0,,
2005-08-24T20:00:00,155.0,37.8,强热带风暴(STS),10,25,东北,45.0,985,360,80.0,,
2005-08-25T02:00:00,157.8,39.2,强热带风暴(STS),10,25,东北,45.0,985,360,80.0,,
2005-08-25T08:00:00,160.4,40.8,热带风暴(TS),9,23,东北,45.0,990,320,,,
2005-08-25T14:00:00,163.1,43.3,热带风暴(TS),9,23,东北,55.0,990,320,,,
