time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2002-09-10T02:00:00,118.7,19.4,热带低压(TD),6,12,,,1000,,,,
2002-09-10T08:00:00,118.0,19.5,热带低压(TD),6,12,,,1000,,,,
2002-09-10T14:00:00,117.0,19.9,热带低压(TD),7,15,,,996,,,,
2002-09-10T20:00:00,116.2,20.1,热带风暴(TS),8,18,,,992,,,,
2002-09-11T02:00:00,115.5,20.5,热带风暴(TS),8,18,,,992,,,,
2002-09-11T08:00:00,114.5,20.6,热带风暴(TS),9,23,,,990,,,,
2002-09-11T14:00:00,113.6,20.9,热带风暴(TS),9,23,,,990,,,,
2002-09-11T20:00:00,113.0,21.3,强热带风暴(STS),10,25,,,985,,,,
2002-09-12T02:00:00,112.2,21.6,强热带风暴(STS),10,25,,,985,,,,
2002-09-12T08:00:00,111.0,21.8,热带风暴(TS),8,20,,,990,,,,
2002-09-12T14:00:00,110.2,21.9,热带风暴(TS),8,18,,,992,,,,
2002-09-12T20:00:00,109.7,22.0,热带低压(TD),7,15,,,995,,,,
2002-09-13T02:00:00,109.1,22.1,热带低压(TD),6,12,,,1000,,,,
2002-09-13T08:00:00,108.6,22.2,热带低压(TD),6,12,,,1000,,,,
2002-09-13T14:00:00,108.6,22.2,热带低压(TD),6,12,,,1002,,,,
2002-09-13T20:00:00,109.0,22.0,,5,10,,,1003,,,,
2002-09-14T02:00:00,109.5,21.9,,5,10,,,1004,,,,
2002-09-14T08:00:00,109.5,21.9,,5,10,,,1004,,,,
2002-09-14T14:00:00,110.0,21.6,,5,10,,,1002,,,,
2002-09-14T20:00:00,111.0,21.5,,5,10,,,1001,,,,
2002-09-15T02:00:00,111.5,21.5,,5,10,,,1003,,,,
2002-09-15T08:00:00,112.0,21.3,,5,10,,,1003,,,,
2002-09-15T14:00:00,112.0,21.3,,5,10,,,1002,,,,
2002-09-15T20:00:00,112.2,20.8,,5,10,,,1002,,,,
2002-09-16T02:00:00,112.8,20.5,,5,10,,,1003,,,,
