time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1975-08-12T08:00:00,137.9,12.6,热带低压(TD),7,15,,,992,,,,,,,,,,,,,,,,,
1975-08-12T14:00:00,137.5,13.0,热带风暴(TS),8,20,,,986,,,,,,,,,,,,,,,,,
1975-08-12T20:00:00,137.0,13.5,热带风暴(TS),8,20,,,980,,,,,,,,,,,,,,,,,
1975-08-13T02:00:00,136.8,13.8,强热带风暴(STS),10,25,,,975,,,,,,,,,,,,,,,,,
1975-08-13T08:00:00,136.4,14.1,强热带风暴(STS),10,25,,,970,,,,,,,,,,,,,,,,,
1975-08-13T14:00:00,136.5,14.9,强热带风暴(STS),11,30,,,965,,,,,,,,,,,,,,,,,
1975-08-13T20:00:00,136.6,15.9,强热带风暴(STS),11,30,,,960,,,,,,,,,,,,,,,,,
1975-08-14T02:00:00,136.7,17.4,强台风(STY),14,45,,,952,,,,,,,,,,,,,,,,,
1975-08-14T08:00:00,137.0,19.1,强台风(STY),15,50,,,945,,,,,,,,,,,,,,,,,
1975-08-14T14:00:00,137.0,20.8,超强台风(Super TY),16,55,,,935,,,,,,,,,,,,,,,,,
1975-08-14T20:00:00,137.0,22.5,超强台风(Super TY),17,60,,,931,,,,,,,,,,,,,,,,,
1975-08-15T02:00:00,137.1,24.4,超强台风(Super TY),17,60,,,931,,,,,,,,,,,,,,,,,
1975-08-15T08:00:00,137.1,26.1,超强台风(Super TY),16,55,,,934,,,,,,,,,,,,,,,,,
1975-08-15T14:00:00,136.5,27.2,强台风(STY),15,50,,,936,,,,,,,,,,,,,,,,,
1975-08-15T20:00:00,135.5,28.3,强台风(STY),15,50,,,938,,,,,,,,,,,,,,,,,
1975-08-16T02:00:00,135.0,29.0,强台风(STY),14,45,,,940,,,,,,,,,,,,,,,,,
1975-08-16T08:00:00,134.3,29.6,强台风(STY),14,45,,,942,,,,,,,,,,,,,,,,,
1975-08-16T14:00:00,134.0,30.3,台风(TY),13,40,,,944,,,,,,,,,,,,,,,,,
1975-08-16T20:00:00,133.6,31.2,台风(TY),13,40,,,950,,,,,,,,,,,,,,,,,
1975-08-17T02:00:00,133.3,31.9,台风(TY),13,40,,,955,,,,,,,,,,,,,,,,,
1975-08-17T08:00:00,132.8,32.6,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1975-08-17T14:00:00,132.1,33.9,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1975-08-17T20:00:00,131.4,34.7,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1975-08-18T02:00:00,130.4,35.7,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1975-08-18T08:00:00,129.4,36.6,热带低压(TD),7,15,,,995,,,,,,,,,,,,,,,,,
1975-08-18T14:00:00,129.6,38.2,热带低压(TD),6,12,,,999,,,,,,,,,,,,,,,,,
1975-08-18T20:00:00,130.5,38.8,,5,10,,,1000,,,,,,,,,,,,,,,,,
1975-08-19T02:00:00,131.2,39.2,,5,10,,,1003,,,,,,,,,,,,,,,,,
1975-08-19T08:00:00,131.9,39.5,,5,10,,,1004,,,,,,,,,,,,,,,,,
