time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
1978-08-09T08:00:00,114.0,19.0,热带低压(TD),7,15,,,996,,,,,,,,,,,,,,,,,
1978-08-09T14:00:00,113.8,18.5,热带低压(TD),7,15,,,994,,,,,,,,,,,,,,,,,
1978-08-09T20:00:00,114.3,18.2,热带低压(TD),7,15,,,994,,,,,,,,,,,,,,,,,
1978-08-10T02:00:00,113.8,18.5,热带风暴(TS),8,20,,,992,,,,,,,,,,,,,,,,,
1978-08-10T08:00:00,113.0,18.5,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1978-08-10T14:00:00,112.2,18.3,热带风暴(TS),8,20,,,987,,,,,,,,,,,,,,,,,
1978-08-10T20:00:00,111.5,18.3,热带风暴(TS),8,20,,,987,,,,,,,,,,,,,,,,,
1978-08-11T02:00:00,110.8,18.4,热带风暴(TS),8,20,,,987,,,,,,,,,,,,,,,,,
1978-08-11T08:00:00,110.2,18.3,强热带风暴(STS),10,25,,,983,,,,,,,,,,,,,,,,,
1978-08-11T14:00:00,108.8,18.2,热带风暴(TS),8,20,,,983,,,,,,,,,,,,,,,,,
1978-08-11T20:00:00,107.9,18.0,热带风暴(TS),8,20,,,985,,,,,,,,,,,,,,,,,
1978-08-12T02:00:00,107.0,17.8,热带风暴(TS),8,20,,,985,,,,,,,,,,,,,,,,,
1978-08-12T08:00:00,106.0,17.7,热带风暴(TS),8,20,,,985,,,,,,,,,,,,,,,,,
1978-08-12T14:00:00,105.0,17.6,热带低压(TD),7,15,,,992,,,,,,,,,,,,,,,,,
1978-08-12T20:00:00,104.0,17.6,热带低压(TD),6,12,,,992,,,,,,,,,,,,,,,,,
1978-08-13T02:00:00,103.0,17.5,,5,10,,,995,,,,,,,,,,,,,,,,,
1978-08-13T08:00:00,102.0,17.5,,0,0,,,996,,,,,,,,,,,,,,,,,
