time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1985-09-29T08:00:00,134.3,17.0,热带低压(TD),6,12,,,1003,,,,,,,,,,,,,,,,,
1985-09-29T14:00:00,133.1,16.6,热带低压(TD),6,12,,,1003,,,,,,,,,,,,,,,,,
1985-09-29T20:00:00,132.4,16.5,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1985-09-30T02:00:00,131.7,16.4,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1985-09-30T08:00:00,131.0,16.1,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1985-09-30T14:00:00,130.6,15.9,热带低压(TD),7,15,,,996,,,,,,,,,,,,,,,,,
1985-09-30T20:00:00,130.0,16.0,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1985-10-01T02:00:00,130.0,16.0,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1985-10-01T08:00:00,130.0,16.0,强热带风暴(STS),11,30,,,990,,,,,,,,,,,,,,,,,
1985-10-01T14:00:00,129.6,17.5,强热带风暴(STS),11,30,,,990,,,,,,,,,,,,,,,,,
1985-10-01T20:00:00,129.1,18.1,强热带风暴(STS),11,30,,,986,,,,,,,,,,,,,,,,,
1985-10-02T02:00:00,128.8,18.0,强热带风暴(STS),11,30,,,982,,,,,,,,,,,,,,,,,
1985-10-02T08:00:00,128.7,17.6,强热带风暴(STS),11,30,,,981,,,,,,,,,,,,,,,,,
1985-10-02T14:00:00,128.2,18.4,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1985-10-02T20:00:00,127.2,18.7,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1985-10-03T02:00:00,126.4,19.3,台风(TY),12,35,,,975,,,,,,,,,,,,,,,,,
1985-10-03T08:00:00,125.5,20.0,台风(TY),13,40,,,970,,,,,,,,,,,,,,,,,
1985-10-03T14:00:00,124.3,20.8,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
1985-10-03T20:00:00,123.8,21.9,台风(TY),13,40,,,964,,,,,,,,,,,,,,,,,
1985-10-04T02:00:00,123.1,23.0,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1985-10-04T08:00:00,122.7,24.5,台风(TY),13,40,,,962,,,,,,,,,,,,,,,,,
1985-10-04T14:00:00,122.3,26.2,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
1985-10-04T20:00:00,123.3,27.8,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
1985-10-05T02:00:00,124.8,29.8,台风(TY),12,35,,,975,,,,,,,,,,,,,,,,,
1985-10-05T08:00:00,126.7,32.0,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1985-10-05T14:00:00,128.6,34.0,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1985-10-05T20:00:00,130.4,35.5,热带低压(TD),7,15,,,987,,,,,,,,,,,,,,,,,
1985-10-06T02:00:00,131.5,36.5,热带低压(TD),7,15,,,990,,,,,,,,,,,,,,,,,
1985-10-06T08:00:00,132.5,37.5,热带低压(TD),7,15,,,992,,,,,,,,,,,,,,,,,
1985-10-06T14:00:00,133.1,38.9,热带低压(TD),6,12,,,995,,,,,,,,,,,,,,,,,
1985-10-06T20:00:00,133.8,40.5,热带低压(TD),6,12,,,995,,,,,,,,,,,,,,,,,
1985-10-07T02:00:00,134.5,41.9,热带低压(TD),6,12,,,996,,,,,,,,,,,,,,,,,
1985-10-07T08:00:00,136.0,43.0,热带低压(TD),6,12,,,996,,,,,,,,,,,,,,,,,
1985-10-07T14:00:00,138.5,42.8,热带低压(TD),6,12,,,998,,,,,,,,,,,,,,,,,
1985-10-07T20:00:00,141.0,42.0,热带低压(TD),6,12,,,999,,,,,,,,,,,,,,,,,
1985-10-08T02:00:00,141.0,42.0,热带低压(TD),6,12,,,990,,,,,,,,,,,,,,,,,
