time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
2001-07-21T14:00:00,151.7,24.0,热带低压(TD),6,12,,,1008,,,,,,,,,,,,,,,,,
2001-07-21T20:00:00,151.5,24.5,热带低压(TD),7,15,,,1006,,,,,,,,,,,,,,,,,
2001-07-22T02:00:00,151.1,24.8,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,,
2001-07-22T08:00:00,150.3,25.0,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
2001-07-22T14:00:00,149.7,25.2,热带风暴(TS),8,18,,,996,,,,,,,,,,,,,,,,,
2001-07-22T20:00:00,149.0,25.4,热带风暴(TS),8,20,,,996,,,,,,,,,,,,,,,,,
2001-07-23T02:00:00,148.6,25.3,热带风暴(TS),8,20,,,996,,,,,,,,,,,,,,,,,
2001-07-23T08:00:00,148.0,25.2,热带风暴(TS),8,20,,,996,,,,,,,,,,,,,,,,,
2001-07-23T14:00:00,147.2,25.3,热带风暴(TS),8,20,,,996,,,,,,,,,,,,,,,,,
2001-07-23T20:00:00,146.3,25.3,热带风暴(TS),9,23,,,992,,,,,,,,,,,,,,,,,
2001-07-24T02:00:00,145.3,25.3,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
2001-07-24T08:00:00,144.2,25.5,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
2001-07-24T14:00:00,143.0,25.8,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
2001-07-24T20:00:00,142.2,26.2,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
2001-07-25T02:00:00,141.4,26.8,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
2001-07-25T08:00:00,140.6,27.2,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
2001-07-25T14:00:00,140.4,27.5,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,,
2001-07-25T20:00:00,140.4,28.1,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,,
2001-07-26T02:00:00,140.5,28.6,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
2001-07-26T08:00:00,140.8,29.2,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
2001-07-26T14:00:00,141.2,29.7,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
2001-07-26T20:00:00,141.8,30.2,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
2001-07-27T02:00:00,142.6,30.7,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
2001-07-27T08:00:00,143.6,31.2,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
2001-07-27T14:00:00,144.7,31.6,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
2001-07-27T20:00:00,145.9,32.1,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
2001-07-28T02:00:00,147.0,32.6,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,,
2001-07-28T08:00:00,148.2,33.1,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,,
2001-07-28T14:00:00,149.8,33.8,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
2001-07-28T20:00:00,151.9,34.5,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
2001-07-29T02:00:00,153.4,36.0,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
2001-07-29T08:00:00,155.0,37.2,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,,
2001-07-29T14:00:00,157.1,38.8,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,,
2001-07-29T20:00:00,159.4,40.0,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
