time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
2002-09-20T14:00:00,139.4,22.1,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
2002-09-20T20:00:00,138.6,22.5,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
2002-09-21T02:00:00,137.8,23.5,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
2002-09-21T08:00:00,136.5,25.3,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
2002-09-21T14:00:00,136.5,26.5,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
2002-09-21T20:00:00,137.6,27.6,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
2002-09-22T02:00:00,137.4,28.5,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
2002-09-22T08:00:00,138.2,29.7,热带风暴(TS),8,20,,,987,,,,,,,,,,,,,,,,,
2002-09-22T14:00:00,138.9,30.9,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
2002-09-22T20:00:00,141.0,32.3,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
2002-09-23T02:00:00,142.8,33.2,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
2002-09-23T08:00:00,145.1,34.8,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
