time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
1945-09-10T00:00:00,157.0,8.0,热带低压(TD),7,15,,,,,,,
1945-09-10T06:00:00,156.0,8.5,热带低压(TD),7,15,,,,,,,
1945-09-10T12:00:00,155.1,9.0,热带低压(TD),7,15,,,,,,,
1945-09-10T18:00:00,154.2,9.6,热带低压(TD),7,15,,,,,,,
1945-09-11T00:00:00,153.0,10.0,热带低压(TD),7,17,,,,,,,
1945-09-11T06:00:00,151.8,10.3,热带低压(TD),7,17,,,,,,,
1945-09-11T12:00:00,150.5,10.5,热带低压(TD),7,17,,,,,,,
1945-09-11T18:00:00,149.2,10.7,热带风暴(TS),8,20,,,,,,,
1945-09-12T00:00:00,148.0,11.0,热带风暴(TS),8,20,,,,,,,
1945-09-12T06:00:00,146.8,11.2,热带风暴(TS),8,20,,,,,,,
1945-09-12T12:00:00,145.7,11.7,热带风暴(TS),9,23,,,,,,,
1945-09-12T18:00:00,144.6,12.0,热带风暴(TS),9,23,,,,,,,
1945-09-13T00:00:00,143.5,12.5,强热带风暴(STS),10,25,,,,,,,
1945-09-13T06:00:00,142.3,13.0,强热带风暴(STS),10,28,,,,,,,
1945-09-13T12:00:00,141.0,13.5,强热带风暴(STS),10,28,,,,,,,
1945-09-13T18:00:00,139.7,13.9,强热带风暴(STS),10,28,,,,,,,
1945-09-14T00:00:00,138.5,14.5,强热带风暴(STS),11,30,,,,,,,
1945-09-14T06:00:00,137.0,15.0,强热带风暴(STS),11,30,,,,,,,
1945-09-14T12:00:00,135.7,15.8,强热带风暴(STS),11,30,,,,,,,
1945-09-14T18:00:00,134.2,16.5,强热带风暴(STS),11,30,,,,,,,
1945-09-15T00:00:00,133.0,17.5,强热带风暴(STS),11,30,,,,,,,
1945-09-15T06:00:00,131.9,18.9,台风(TY),12,33,,,,,,,
1945-09-15T12:00:00,130.8,20.0,台风(TY),12,33,,,,,,,
1945-09-15T18:00:00,129.8,21.5,台风(TY),12,33,,,,,,,
1945-09-16T00:00:00,129.0,23.0,台风(TY),12,33,,,,,,,
1945-09-16T06:00:00,128.4,24.5,台风(TY),12,33,,,,,,,
1945-09-16T12:00:00,128.3,26.1,台风(TY),12,35,,,,,,,
1945-09-16T18:00:00,129.0,27.8,台风(TY),12,35,,,,,,,
1945-09-17T00:00:00,130.0,29.0,台风(TY),12,35,,,,,,,
1945-09-17T06:00:00,132.0,30.9,台风(TY),12,33,,,,,,,
1945-09-17T12:00:00,134.3,32.6,台风(TY),12,33,,,,,,,
1945-09-17T18:00:00,136.5,34.4,强热带风暴(STS),11,30,,,,,,,
1945-09-18T00:00:00,139.0,36.0,强热带风暴(STS),10,28,,,,,,,
1945-09-18T06:00:00,142.9,38.0,强热带风暴(STS),10,28,,,,,,,
1945-09-18T12:00:00,146.8,39.9,强热带风暴(STS),10,28,,,,,,,
1945-09-18T18:00:00,150.8,41.4,强热带风暴(STS),10,28,,,,,,,
1945-09-19T00:00:00,155.0,43.0,强热带风暴(STS),10,28,,,,,,,
1945-09-19T06:00:00,158.2,44.4,强热带风暴(STS),10,25,,,,,,,
1945-09-19T12:00:00,161.6,45.8,热带风暴(TS),9,23,,,,,,,
1945-09-19T18:00:00,164.8,47.3,热带风暴(TS),9,23,,,,,,,
1945-09-20T00:00:00,168.0,49.0,热带风暴(TS),8,20,,,,,,,
1945-09-20T06:00:00,172.0,49.0,强热带风暴(STS),10,25,,,,,,,
1945-09-20T12:00:00,174.0,50.0,强热带风暴(STS),10,25,,,,,,,
1945-09-20T18:00:00,176.0,51.0,强热带风暴(STS),10,25,,,,,,,
