time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2001-07-25T14:00:00,133.4,13.6,热带低压(TD),6,12,,,1004,,,,
2001-07-25T20:00:00,133.0,14.3,热带低压(TD),6,12,,,1004,,,,
2001-07-26T02:00:00,132.4,15.1,热带低压(TD),6,12,,,1004,,,,
2001-07-26T08:00:00,131.6,15.9,热带低压(TD),7,15,,,1002,,,,
2001-07-26T14:00:00,131.0,16.5,热带低压(TD),7,15,,,1002,,,,
2001-07-26T20:00:00,129.8,16.9,热带低压(TD),7,15,,,1002,,,,
2001-07-27T02:00:00,128.5,16.9,热带低压(TD),7,15,,,1000,,,,
2001-07-27T08:00:00,127.4,16.9,热带风暴(TS),8,20,,,990,,,,
2001-07-27T14:00:00,126.7,17.1,强热带风暴(STS),10,25,,,990,,,,
2001-07-27T20:00:00,126.1,17.5,强热带风暴(STS),10,28,,,985,,,,
2001-07-28T02:00:00,125.5,17.9,台风(TY),12,33,,,975,,,,
2001-07-28T08:00:00,124.7,18.3,台风(TY),12,33,,,975,,,,
2001-07-28T14:00:00,124.2,19.1,台风(TY),13,40,,,965,,,,
2001-07-28T20:00:00,123.7,19.9,台风(TY),13,40,,,965,,,,
2001-07-29T02:00:00,123.1,20.5,台风(TY),13,40,,,965,,,,
2001-07-29T08:00:00,122.8,21.3,台风(TY),13,40,,,965,,,,
2001-07-29T14:00:00,122.4,22.2,台风(TY),13,40,,,965,,,,
2001-07-29T20:00:00,122.0,23.2,台风(TY),13,40,,,965,,,,
2001-07-30T02:00:00,121.3,23.7,台风(TY),12,35,,,970,,,,
2001-07-30T08:00:00,121.0,24.3,台风(TY),12,33,,,975,,,,
2001-07-30T14:00:00,120.6,25.3,强热带风暴(STS),11,30,,,980,,,,
2001-07-30T20:00:00,120.2,25.7,强热带风暴(STS),11,30,,,980,,,,
2001-07-31T02:00:00,119.8,26.3,强热带风暴(STS),11,30,,,985,,,,
2001-07-31T08:00:00,119.5,26.8,热带风暴(TS),8,20,,,995,,,,
2001-07-31T14:00:00,119.6,27.7,热带低压(TD),7,15,,,998,,,,
2001-07-31T20:00:00,119.8,29.1,热带低压(TD),7,15,,,998,,,,
2001-08-01T02:00:00,120.0,30.7,热带低压(TD),7,15,,,998,,,,
2001-08-01T08:00:00,120.1,32.8,热带低压(TD),7,15,,,995,,,,
2001-08-01T14:00:00,120.3,34.5,热带低压(TD),7,15,,,995,,,,
2001-08-01T20:00:00,120.5,36.7,热带低压(TD),7,15,,,993,,,,
2001-08-02T02:00:00,120.2,38.3,热带低压(TD),7,15,,,995,,,,
2001-08-02T08:00:00,120.1,39.3,热带低压(TD),7,15,,,1000,,,,
2001-08-02T14:00:00,120.2,40.2,热带低压(TD),6,12,,,1004,,,,
