time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
1995-07-16T20:00:00,141.7,16.7,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1995-07-17T02:00:00,141.4,17.3,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1995-07-17T08:00:00,141.0,17.8,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1995-07-17T14:00:00,140.3,18.2,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1995-07-17T20:00:00,139.7,18.5,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
1995-07-18T02:00:00,139.2,18.6,热带风暴(TS),8,18,,,995,,,,,,,,,,,,,,,,,
1995-07-18T08:00:00,138.4,18.7,热带风暴(TS),8,20,,,992,,,,,,,,,,,,,,,,,
1995-07-18T14:00:00,137.6,18.9,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,,
1995-07-18T20:00:00,137.1,19.1,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,,
1995-07-19T02:00:00,136.2,19.3,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1995-07-19T08:00:00,135.6,19.6,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1995-07-19T14:00:00,134.5,20.3,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1995-07-19T20:00:00,133.6,20.8,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1995-07-20T02:00:00,132.6,21.1,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1995-07-20T08:00:00,131.5,21.5,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1995-07-20T14:00:00,130.7,22.0,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1995-07-20T20:00:00,129.7,22.8,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1995-07-21T02:00:00,128.5,23.7,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1995-07-21T08:00:00,127.6,24.4,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1995-07-21T14:00:00,127.2,24.8,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1995-07-21T20:00:00,126.7,25.5,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,,
1995-07-22T02:00:00,126.3,26.2,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1995-07-22T08:00:00,126.1,27.1,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1995-07-22T14:00:00,126.5,28.0,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1995-07-22T20:00:00,127.0,29.1,台风(TY),12,35,,,965,,,,,,,,,,,,,,,,,
1995-07-23T02:00:00,127.6,30.7,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1995-07-23T08:00:00,127.8,32.5,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1995-07-23T14:00:00,127.8,34.3,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1995-07-23T20:00:00,128.4,35.9,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1995-07-24T02:00:00,129.4,37.6,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,,
1995-07-24T08:00:00,130.8,39.2,热带风暴(TS),8,20,,,992,,,,,,,,,,,,,,,,,
1995-07-24T14:00:00,132.4,40.5,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1995-07-24T20:00:00,135.4,42.1,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
1995-07-25T02:00:00,138.3,43.2,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1995-07-25T08:00:00,142.0,45.0,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
