time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2008-05-16T14:00:00,117.2,14.2,热带低压(TD),7,16,,5.0,998,,,,
2008-05-16T17:00:00,117.5,14.4,热带风暴(TS),8,18,,,996,300.0,,,
2008-05-16T20:00:00,117.7,14.6,热带风暴(TS),8,20,,10.0,995,350.0,,,
2008-05-17T02:00:00,118.1,15.2,热带风暴(TS),9,23,,15.0,990,360.0,,,
2008-05-17T05:00:00,118.2,15.4,热带风暴(TS),9,23,,,990,360.0,,,
2008-05-17T08:00:00,118.9,15.7,热带风暴(TS),9,23,,,990,360.0,,,
2008-05-17T11:00:00,119.1,15.8,热带风暴(TS),9,23,,15.0,990,360.0,,,
2008-05-17T14:00:00,119.4,16.0,强热带风暴(STS),10,25,,15.0,985,380.0,50.0,,
2008-05-17T17:00:00,119.6,16.2,强热带风暴(STS),10,25,,15.0,985,380.0,80.0,,
2008-05-17T20:00:00,120.0,16.4,强热带风暴(STS),10,25,,,985,380.0,80.0,,
2008-05-17T23:00:00,120.5,16.6,强热带风暴(STS),10,25,,,985,380.0,80.0,,
2008-05-18T02:00:00,120.7,17.1,强热带风暴(STS),10,25,,15.0,985,380.0,80.0,,
2008-05-18T05:00:00,121.0,17.3,强热带风暴(STS),10,25,,15.0,985,380.0,80.0,,
2008-05-18T08:00:00,121.6,17.6,热带风暴(TS),9,23,,,990,360.0,,,
2008-05-18T11:00:00,122.5,17.9,热带风暴(TS),8,20,,15.0,995,360.0,,,
2008-05-18T14:00:00,123.4,18.7,热带风暴(TS),8,20,,15.0,995,360.0,,,
2008-05-18T17:00:00,123.8,18.8,热带风暴(TS),8,20,,,995,360.0,,,
2008-05-18T20:00:00,124.2,19.0,热带风暴(TS),8,20,,20.0,995,200.0,,,
2008-05-18T23:00:00,124.8,19.4,热带风暴(TS),8,20,,,995,200.0,,,
2008-05-19T02:00:00,125.7,19.8,热带风暴(TS),9,23,,30.0,990,200.0,,,
2008-05-19T05:00:00,126.6,20.4,热带风暴(TS),9,23,,40.0,990,200.0,,,
2008-05-19T08:00:00,127.1,21.2,热带风暴(TS),9,23,,35.0,990,200.0,,,
2008-05-19T11:00:00,127.9,21.5,热带风暴(TS),9,23,东北东,35.0,990,200.0,,,
2008-05-19T14:00:00,128.6,22.0,热带风暴(TS),9,23,东北东,35.0,990,200.0,,,
2008-05-19T17:00:00,129.5,22.6,热带风暴(TS),8,20,,,995,200.0,,,
2008-05-19T20:00:00,130.4,23.4,热带风暴(TS),8,20,,,995,200.0,,,
2008-05-19T23:00:00,131.9,24.1,热带风暴(TS),8,20,,,995,200.0,,,
2008-05-20T02:00:00,133.1,24.9,热带风暴(TS),8,20,,55.0,995,200.0,,,
