time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
1999-07-29T08:00:00,134.5,12.3,热带低压(TD),7,15,,,1000,,,,
1999-07-29T14:00:00,134.0,13.8,热带低压(TD),7,15,,,1000,,,,
1999-07-29T20:00:00,133.6,14.6,热带低压(TD),7,15,,,1000,,,,
1999-07-30T02:00:00,133.4,15.4,热带低压(TD),7,15,,,1000,,,,
1999-07-30T08:00:00,133.6,16.7,热带低压(TD),7,15,,,998,,,,
1999-07-30T14:00:00,133.6,18.7,热带风暴(TS),8,18,,,995,,,,
1999-07-30T20:00:00,132.6,20.3,热带风暴(TS),9,23,,,990,,,,
1999-07-31T02:00:00,131.8,21.1,强热带风暴(STS),10,25,,,985,,,,
1999-07-31T08:00:00,131.2,21.7,强热带风暴(STS),10,25,,,985,,,,
1999-07-31T14:00:00,130.7,22.7,强热带风暴(STS),10,28,,,980,,,,
1999-07-31T20:00:00,130.4,23.2,强热带风暴(STS),11,30,,,980,,,,
1999-08-01T02:00:00,130.0,23.8,强热带风暴(STS),11,30,,,980,,,,
1999-08-01T08:00:00,129.5,24.9,强热带风暴(STS),11,30,,,980,,,,
1999-08-01T14:00:00,129.0,25.5,台风(TY),12,35,,,970,,,,
1999-08-01T20:00:00,128.3,26.3,台风(TY),12,35,,,970,,,,
1999-08-02T02:00:00,127.3,27.1,台风(TY),12,35,,,970,,,,
1999-08-02T08:00:00,126.6,27.7,台风(TY),12,35,,,970,,,,
1999-08-02T14:00:00,126.3,28.7,台风(TY),12,35,,,970,,,,
1999-08-02T20:00:00,126.0,30.1,台风(TY),12,35,,,970,,,,
1999-08-03T02:00:00,125.8,31.5,台风(TY),12,35,,,970,,,,
1999-08-03T08:00:00,125.7,33.5,台风(TY),12,35,,,975,,,,
1999-08-03T14:00:00,125.9,34.9,强热带风暴(STS),10,28,,,980,,,,
1999-08-03T20:00:00,126.0,37.8,热带风暴(TS),9,23,,,985,,,,
1999-08-04T02:00:00,126.4,40.6,热带低压(TD),7,15,,,995,,,,
1999-08-04T08:00:00,126.5,43.6,热带低压(TD),7,15,,,998,,,,
1999-08-04T14:00:00,126.8,45.1,热带低压(TD),6,12,,,998,,,,
1999-08-04T20:00:00,127.2,46.7,,5,10,,,999,,,,
