time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1965-09-22T02:00:00,119.0,15.4,,0,0,,,1006,,,,,,,,,,,,,,,,,
1965-09-22T08:00:00,118.6,15.7,,0,0,,,1006,,,,,,,,,,,,,,,,,
1965-09-22T14:00:00,118.2,15.9,,0,0,,,1006,,,,,,,,,,,,,,,,,
1965-09-22T20:00:00,118.1,16.2,,0,0,,,1006,,,,,,,,,,,,,,,,,
1965-09-23T02:00:00,118.1,16.7,,5,10,,,1004,,,,,,,,,,,,,,,,,
1965-09-23T08:00:00,118.6,17.0,,5,10,,,1004,,,,,,,,,,,,,,,,,
1965-09-23T14:00:00,119.0,16.5,,5,10,,,1004,,,,,,,,,,,,,,,,,
1965-09-23T20:00:00,117.6,16.3,,5,10,,,1004,,,,,,,,,,,,,,,,,
1965-09-24T02:00:00,116.0,16.0,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,,
1965-09-24T08:00:00,115.7,15.1,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,,
1965-09-24T14:00:00,115.5,14.1,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,,
1965-09-24T20:00:00,114.7,13.5,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,,
1965-09-25T02:00:00,113.9,13.9,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1965-09-25T08:00:00,113.7,14.8,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1965-09-25T14:00:00,113.7,15.6,热带风暴(TS),8,20,,,1000,,,,,,,,,,,,,,,,,
1965-09-25T20:00:00,113.6,16.2,热带风暴(TS),8,20,,,1000,,,,,,,,,,,,,,,,,
1965-09-26T02:00:00,113.1,16.8,强热带风暴(STS),10,25,,,998,,,,,,,,,,,,,,,,,
1965-09-26T08:00:00,112.2,17.2,强热带风暴(STS),10,25,,,998,,,,,,,,,,,,,,,,,
1965-09-26T14:00:00,111.9,17.8,强热带风暴(STS),10,25,,,995,,,,,,,,,,,,,,,,,
1965-09-26T20:00:00,111.8,18.5,强热带风暴(STS),10,25,,,995,,,,,,,,,,,,,,,,,
1965-09-27T02:00:00,112.0,19.3,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1965-09-27T08:00:00,112.3,20.0,强热带风暴(STS),11,30,,,987,,,,,,,,,,,,,,,,,
1965-09-27T14:00:00,112.3,20.9,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1965-09-27T20:00:00,112.1,21.5,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1965-09-28T02:00:00,111.5,21.7,热带低压(TD),7,15,,,995,,,,,,,,,,,,,,,,,
1965-09-28T08:00:00,111.2,22.0,,5,10,,,1000,,,,,,,,,,,,,,,,,
1965-09-28T14:00:00,111.4,22.3,,5,10,,,1002,,,,,,,,,,,,,,,,,
1965-09-28T20:00:00,111.5,22.5,,5,9,,,1004,,,,,,,,,,,,,,,,,
1965-09-29T02:00:00,111.5,22.5,,5,9,,,1004,,,,,,,,,,,,,,,,,
1965-09-29T08:00:00,111.5,22.5,,5,9,,,1006,,,,,,,,,,,,,,,,,
1965-09-29T14:00:00,111.5,22.5,,5,9,,,1006,,,,,,,,,,,,,,,,,
