time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1971-10-05T02:00:00,156.1,13.0,强热带风暴(STS),11,30,,,992,,,,,,,,,,,,,,,,,
1971-10-05T08:00:00,155.2,12.8,台风(TY),12,35,,,992,,,,,,,,,,,,,,,,,
1971-10-05T14:00:00,152.4,13.5,台风(TY),12,35,,,992,,,,,,,,,,,,,,,,,
1971-10-05T20:00:00,151.0,14.0,台风(TY),12,35,,,992,,,,,,,,,,,,,,,,,
1971-10-06T02:00:00,149.6,14.4,台风(TY),13,40,,,992,,,,,,,,,,,,,,,,,
1971-10-06T08:00:00,147.2,14.8,台风(TY),13,40,,,992,,,,,,,,,,,,,,,,,
1971-10-06T14:00:00,144.5,15.5,强热带风暴(STS),11,30,,,994,,,,,,,,,,,,,,,,,
1971-10-06T20:00:00,142.5,16.1,强热带风暴(STS),11,30,,,996,,,,,,,,,,,,,,,,,
1971-10-07T02:00:00,140.6,16.0,热带风暴(TS),8,20,,,996,,,,,,,,,,,,,,,,,
1971-10-07T08:00:00,138.7,16.1,热带风暴(TS),8,20,,,996,,,,,,,,,,,,,,,,,
1971-10-07T14:00:00,137.1,15.9,热带低压(TD),7,15,,,996,,,,,,,,,,,,,,,,,
1971-10-07T20:00:00,135.8,15.3,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1971-10-08T02:00:00,134.5,14.6,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1971-10-08T08:00:00,133.3,13.8,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1971-10-08T14:00:00,132.1,13.3,热带风暴(TS),8,20,,,994,,,,,,,,,,,,,,,,,
1971-10-08T20:00:00,130.8,13.3,热带风暴(TS),8,20,,,994,,,,,,,,,,,,,,,,,
1971-10-09T02:00:00,129.7,13.4,热带风暴(TS),8,20,,,994,,,,,,,,,,,,,,,,,
1971-10-09T08:00:00,128.4,13.4,强热带风暴(STS),11,30,,,992,,,,,,,,,,,,,,,,,
1971-10-09T14:00:00,127.4,13.6,强热带风暴(STS),11,30,,,990,,,,,,,,,,,,,,,,,
1971-10-09T20:00:00,126.6,14.4,强热带风暴(STS),11,30,,,990,,,,,,,,,,,,,,,,,
1971-10-10T02:00:00,125.7,15.2,强热带风暴(STS),11,30,,,990,,,,,,,,,,,,,,,,,
1971-10-10T08:00:00,124.9,16.1,强热带风暴(STS),10,25,,,988,,,,,,,,,,,,,,,,,
1971-10-10T14:00:00,123.9,17.0,热带风暴(TS),8,20,,,988,,,,,,,,,,,,,,,,,
1971-10-10T20:00:00,122.8,17.0,热带风暴(TS),8,20,,,988,,,,,,,,,,,,,,,,,
1971-10-11T02:00:00,121.7,17.5,热带低压(TD),7,15,,,992,,,,,,,,,,,,,,,,,
1971-10-11T08:00:00,121.3,18.2,,5,10,,,998,,,,,,,,,,,,,,,,,
