time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
2015-10-02T20:00:00,166.6,18.9,热带风暴(TS),8,18,西北,9.0,998,400,0.0,0.0,,,300,350,400,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-03T02:00:00,166.3,18.7,热带风暴(TS),8,18,西西北,22.0,998,400,0.0,0.0,,,300,350,400,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-03T05:00:00,166.2,18.7,热带风暴(TS),8,18,,,998,400,,,,,300,350,400,200,,,,,,,,
2015-10-03T08:00:00,165.6,18.9,热带风暴(TS),8,18,西西北,25.0,998,400,0.0,0.0,,,300,350,400,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-03T14:00:00,165.2,19.2,热带风暴(TS),8,20,西西北,30.0,995,400,0.0,0.0,,,300,350,400,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-03T17:00:00,164.3,19.2,热带风暴(TS),8,20,,,995,400,,,,,300,350,400,300,,,,,,,,
2015-10-03T20:00:00,163.2,19.3,热带风暴(TS),8,20,西西北,30.0,995,400,0.0,0.0,,,300,350,400,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-04T02:00:00,162.0,19.6,热带风暴(TS),8,20,西西北,26.0,995,400,0.0,0.0,,,350,350,400,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-04T05:00:00,161.2,19.9,热带风暴(TS),8,20,,,995,400,,,,,350,350,400,350,,,,,,,,
2015-10-04T08:00:00,160.1,20.1,热带风暴(TS),9,23,西西北,23.0,990,400,0.0,0.0,,,350,350,400,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-04T14:00:00,158.7,20.7,热带风暴(TS),9,23,西西北,20.0,990,400,0.0,0.0,,,350,350,400,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-04T20:00:00,157.0,21.0,强热带风暴(STS),10,25,西西北,21.0,985,400,0.0,0.0,,,350,350,400,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-05T02:00:00,155.2,21.3,强热带风暴(STS),10,28,西西北,17.0,982,400,80.0,0.0,,,350,350,400,350,60.0,60.0,80.0,60.0,0.0,0.0,0.0,0.0
2015-10-05T08:00:00,154.1,21.5,强热带风暴(STS),10,28,西北,17.0,982,400,80.0,0.0,,,350,350,400,350,60.0,60.0,80.0,60.0,0.0,0.0,0.0,0.0
2015-10-05T14:00:00,153.6,22.1,强热带风暴(STS),10,28,西北,18.0,982,400,80.0,0.0,,,350,350,400,350,60.0,60.0,80.0,60.0,0.0,0.0,0.0,0.0
2015-10-05T17:00:00,153.3,22.3,强热带风暴(STS),10,28,,,982,400,80.0,,,,350,350,400,350,60.0,60.0,80.0,60.0,,,,
2015-10-05T20:00:00,152.8,22.6,强热带风暴(STS),11,30,西北,17.0,980,400,80.0,0.0,,,350,350,400,350,60.0,60.0,80.0,60.0,0.0,0.0,0.0,0.0
2015-10-06T02:00:00,152.0,22.8,强热带风暴(STS),11,30,西北,19.0,980,400,80.0,0.0,,,350,350,400,350,60.0,60.0,80.0,60.0,0.0,0.0,0.0,0.0
2015-10-06T05:00:00,151.5,23.0,强热带风暴(STS),11,30,,,980,400,80.0,,,,350,350,400,350,60.0,60.0,80.0,60.0,,,,
2015-10-06T08:00:00,151.1,23.5,强热带风暴(STS),11,30,北,20.0,980,400,90.0,0.0,,,400,400,400,400,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0
2015-10-06T14:00:00,150.9,24.3,强热带风暴(STS),11,30,北,25.0,980,400,100.0,0.0,,,400,400,400,400,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
2015-10-06T17:00:00,150.8,24.8,强热带风暴(STS),11,30,,,980,400,100.0,,,,400,400,400,400,100.0,100.0,100.0,100.0,,,,
2015-10-06T20:00:00,150.6,25.4,强热带风暴(STS),11,30,北,35.0,980,400,100.0,0.0,,,400,400,400,400,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
2015-10-07T02:00:00,150.6,26.5,台风(TY),12,33,北,50.0,975,400,100.0,0.0,,,400,400,400,400,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
2015-10-07T05:00:00,151.0,27.2,台风(TY),12,33,,,975,400,100.0,,,,400,400,400,400,100.0,100.0,100.0,100.0,,,,
2015-10-07T08:00:00,151.0,28.5,台风(TY),12,33,北,50.0,975,400,100.0,0.0,,,400,400,380,380,100.0,100.0,80.0,80.0,0.0,0.0,0.0,0.0
2015-10-07T14:00:00,151.0,31.1,强热带风暴(STS),11,30,北,48.0,980,400,80.0,0.0,,,400,380,360,380,80.0,80.0,60.0,60.0,0.0,0.0,0.0,0.0
2015-10-07T17:00:00,151.3,32.4,强热带风暴(STS),11,30,,,980,400,80.0,,,,400,380,360,380,80.0,80.0,60.0,60.0,,,,
2015-10-07T20:00:00,151.2,34.2,强热带风暴(STS),10,28,北西北,40.0,980,400,80.0,0.0,,,400,380,360,380,80.0,80.0,60.0,60.0,0.0,0.0,0.0,0.0
2015-10-08T02:00:00,150.1,37.2,强热带风暴(STS),10,28,北,33.0,980,400,80.0,0.0,,,400,380,360,380,80.0,80.0,60.0,60.0,0.0,0.0,0.0,0.0
2015-10-08T05:00:00,149.1,39.8,强热带风暴(STS),10,28,,,980,400,80.0,,,,400,380,360,380,80.0,80.0,60.0,60.0,,,,
2015-10-08T08:00:00,148.2,40.5,强热带风暴(STS),10,25,北,26.0,982,400,0.0,0.0,,,400,380,360,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
