time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
1950-08-10T08:00:00,160.7,22.0,,0,0,,,1006,,,,,,,,,,,,,,,,,
1950-08-10T14:00:00,160.0,22.1,,0,0,,,1006,,,,,,,,,,,,,,,,,
1950-08-10T20:00:00,159.3,22.3,,0,0,,,1006,,,,,,,,,,,,,,,,,
1950-08-11T02:00:00,158.7,22.5,,0,0,,,1006,,,,,,,,,,,,,,,,,
1950-08-11T08:00:00,158.0,22.9,,0,0,,,1006,,,,,,,,,,,,,,,,,
1950-08-11T14:00:00,157.2,23.5,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1950-08-11T20:00:00,156.3,24.2,热带低压(TD),7,15,,,996,,,,,,,,,,,,,,,,,
1950-08-12T02:00:00,155.7,25.0,热带风暴(TS),8,20,,,992,,,,,,,,,,,,,,,,,
1950-08-12T08:00:00,155.0,25.9,强热带风暴(STS),10,25,,,988,,,,,,,,,,,,,,,,,
1950-08-12T14:00:00,154.6,27.2,强热带风暴(STS),10,25,,,988,,,,,,,,,,,,,,,,,
1950-08-12T20:00:00,154.6,29.0,强热带风暴(STS),10,25,,,988,,,,,,,,,,,,,,,,,
1950-08-13T02:00:00,155.0,30.9,强热带风暴(STS),10,25,,,988,,,,,,,,,,,,,,,,,
1950-08-13T08:00:00,155.8,32.0,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1950-08-13T14:00:00,156.7,32.8,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1950-08-13T20:00:00,157.7,33.5,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1950-08-14T02:00:00,158.8,34.1,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1950-08-14T08:00:00,159.9,34.8,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1950-08-14T14:00:00,161.2,35.7,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1950-08-14T20:00:00,163.0,36.7,热带风暴(TS),8,20,,,989,,,,,,,,,,,,,,,,,
1950-08-15T02:00:00,164.9,37.8,热带风暴(TS),8,20,,,987,,,,,,,,,,,,,,,,,
1950-08-15T08:00:00,167.0,39.0,,0,0,,,986,,,,,,,,,,,,,,,,,
1950-08-15T14:00:00,169.5,40.5,,0,0,,,987,,,,,,,,,,,,,,,,,
1950-08-15T20:00:00,172.7,42.5,,0,0,,,987,,,,,,,,,,,,,,,,,
1950-08-16T02:00:00,176.5,44.8,,0,0,,,990,,,,,,,,,,,,,,,,,
1950-08-16T08:00:00,179.9,47.0,,0,0,,,990,,,,,,,,,,,,,,,,,
