time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
2019-06-27T17:00:00,133.6,31.6,热带风暴(TS),8,18,,0.0,998,,,,,,,,,,,,,,,,,
2019-06-27T20:00:00,134.8,32.6,热带风暴(TS),8,20,东东北,60.0,995,280.0,0.0,0.0,,,220.0,280.0,150.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-28T02:00:00,138.0,33.8,热带风暴(TS),8,20,东东北,65.0,995,280.0,0.0,0.0,,,220.0,280.0,150.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-28T05:00:00,139.6,34.6,热带风暴(TS),9,23,,,990,280.0,,,,,220.0,280.0,150.0,110.0,,,,,,,,
2019-06-28T08:00:00,141.4,35.1,热带风暴(TS),8,20,东东北,60.0,995,280.0,0.0,0.0,,,220.0,280.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-28T14:00:00,146.1,36.0,热带风暴(TS),8,20,东东北,55.0,995,200.0,0.0,0.0,,,200.0,200.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
