time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2002-06-28T08:00:00,138.0,9.8,热带低压(TD),6,12,,,1004,,,,
2002-06-28T14:00:00,137.7,10.1,热带低压(TD),6,12,,,1000,,,,
2002-06-28T20:00:00,137.1,10.5,热带低压(TD),6,12,,,1000,,,,
2002-06-29T02:00:00,136.8,10.8,热带低压(TD),6,12,,,1000,,,,
2002-06-29T08:00:00,136.4,11.0,热带低压(TD),7,15,,,998,,,,
2002-06-29T14:00:00,136.0,11.1,热带风暴(TS),8,18,,,998,,,,
2002-06-29T20:00:00,135.5,11.3,热带风暴(TS),8,20,,,995,,,,
2002-06-30T02:00:00,135.1,11.5,热带风暴(TS),8,20,,,995,,,,
2002-06-30T08:00:00,134.9,12.3,热带风暴(TS),9,23,,,992,,,,
2002-06-30T14:00:00,134.6,13.2,热带风暴(TS),9,23,,,990,,,,
2002-06-30T20:00:00,134.1,13.7,热带风暴(TS),9,23,,,990,,,,
2002-07-01T02:00:00,133.8,14.1,强热带风暴(STS),10,25,,,985,,,,
2002-07-01T08:00:00,133.5,15.0,强热带风暴(STS),10,25,,,985,,,,
2002-07-01T14:00:00,132.7,16.2,强热带风暴(STS),10,28,,,980,,,,
2002-07-01T20:00:00,131.9,17.6,强热带风暴(STS),11,30,,,980,,,,
2002-07-02T02:00:00,131.0,18.7,台风(TY),12,33,,,975,,,,
2002-07-02T08:00:00,129.9,19.4,台风(TY),12,35,,,970,,,,
2002-07-02T14:00:00,128.9,20.2,台风(TY),12,35,,,970,,,,
2002-07-02T20:00:00,128.1,21.1,台风(TY),13,40,,,960,,,,
2002-07-03T02:00:00,127.3,22.3,强台风(STY),14,45,,,950,,,,
2002-07-03T08:00:00,126.3,23.2,强台风(STY),14,45,,,950,,,,
2002-07-03T14:00:00,125.7,23.8,强台风(STY),14,45,,,950,,,,
2002-07-03T20:00:00,125.3,24.7,强台风(STY),14,45,,,950,,,,
2002-07-04T02:00:00,124.9,25.5,强台风(STY),14,45,,,950,,,,
2002-07-04T08:00:00,124.5,26.7,强台风(STY),14,45,,,950,,,,
2002-07-04T14:00:00,124.2,27.8,强台风(STY),14,45,,,950,,,,
2002-07-04T20:00:00,124.2,29.0,台风(TY),13,40,,,960,,,,
2002-07-05T02:00:00,124.1,30.6,台风(TY),12,35,,,970,,,,
2002-07-05T08:00:00,123.8,32.2,台风(TY),12,33,,,975,,,,
2002-07-05T14:00:00,123.7,32.8,强热带风暴(STS),11,30,,,980,,,,
2002-07-05T20:00:00,124.5,33.9,强热带风暴(STS),10,25,,,985,,,,
2002-07-06T02:00:00,125.3,34.9,热带风暴(TS),9,23,,,985,,,,
2002-07-06T08:00:00,127.0,36.5,热带风暴(TS),8,20,,,990,,,,
2002-07-06T14:00:00,129.0,37.5,热带风暴(TS),8,20,,,990,,,,
2002-07-06T20:00:00,129.8,38.5,热带低压(TD),7,15,,,998,,,,
