time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1983-11-18T02:00:00,110.5,9.5,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1983-11-18T08:00:00,111.2,9.3,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1983-11-18T14:00:00,111.5,9.3,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1983-11-18T20:00:00,112.0,9.5,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1983-11-19T02:00:00,112.0,9.5,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1983-11-19T08:00:00,112.7,9.3,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1983-11-19T14:00:00,111.6,8.8,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1983-11-19T20:00:00,112.0,9.0,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1983-11-20T02:00:00,111.8,8.5,强热带风暴(STS),11,30,,,985,,,,,,,,,,,,,,,,,
1983-11-20T08:00:00,111.5,8.1,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1983-11-20T14:00:00,111.2,7.8,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1983-11-20T20:00:00,111.3,7.3,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1983-11-21T02:00:00,111.3,7.3,台风(TY),12,35,,,975,,,,,,,,,,,,,,,,,
1983-11-21T08:00:00,111.6,7.8,台风(TY),12,35,,,980,,,,,,,,,,,,,,,,,
1983-11-21T14:00:00,111.0,7.5,强热带风暴(STS),11,30,,,985,,,,,,,,,,,,,,,,,
1983-11-21T20:00:00,110.4,7.3,强热带风暴(STS),11,30,,,985,,,,,,,,,,,,,,,,,
1983-11-22T02:00:00,110.0,7.3,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1983-11-22T08:00:00,110.2,7.7,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1983-11-22T14:00:00,110.8,7.8,强热带风暴(STS),10,25,,,995,,,,,,,,,,,,,,,,,
1983-11-22T20:00:00,112.0,8.0,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1983-11-23T02:00:00,112.9,8.2,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1983-11-23T08:00:00,113.8,8.4,热带风暴(TS),8,20,,,1000,,,,,,,,,,,,,,,,,
1983-11-23T14:00:00,114.2,8.5,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1983-11-23T20:00:00,115.0,8.8,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1983-11-24T02:00:00,115.7,9.0,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,,
1983-11-24T08:00:00,117.2,9.5,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,,
1983-11-24T14:00:00,119.0,9.9,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1983-11-24T20:00:00,120.5,10.3,,5,10,,,1006,,,,,,,,,,,,,,,,,
