time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1991-07-08T20:00:00,128.5,13.0,,5,9,,,1006,,,,,,,,,,,,,,,,,
1991-07-09T02:00:00,127.8,13.3,,5,9,,,1006,,,,,,,,,,,,,,,,,
1991-07-09T08:00:00,127.0,13.5,,5,9,,,1006,,,,,,,,,,,,,,,,,
1991-07-09T14:00:00,126.3,13.5,,5,10,,,1002,,,,,,,,,,,,,,,,,
1991-07-09T20:00:00,125.5,13.5,热带低压(TD),6,12,,,1000,,,,,,,,,,,,,,,,,
1991-07-10T02:00:00,124.1,13.5,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1991-07-10T08:00:00,122.5,13.6,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1991-07-10T14:00:00,121.1,13.7,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1991-07-10T20:00:00,120.0,14.0,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1991-07-11T02:00:00,118.6,14.5,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1991-07-11T08:00:00,117.0,15.0,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1991-07-11T14:00:00,115.6,15.4,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1991-07-11T20:00:00,114.8,15.5,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1991-07-12T02:00:00,114.0,15.8,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1991-07-12T08:00:00,113.2,16.4,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1991-07-12T14:00:00,112.5,17.1,强热带风暴(STS),11,30,,,975,,,,,,,,,,,,,,,,,
1991-07-12T20:00:00,112.0,17.8,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1991-07-13T02:00:00,110.8,18.6,强台风(STY),14,45,,,960,,,,,,,,,,,,,,,,,
1991-07-13T08:00:00,109.9,18.7,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
1991-07-13T14:00:00,109.2,19.3,强热带风暴(STS),11,30,,,975,,,,,,,,,,,,,,,,,
1991-07-13T20:00:00,108.7,20.0,强热带风暴(STS),11,30,,,975,,,,,,,,,,,,,,,,,
1991-07-14T02:00:00,107.5,20.5,强热带风暴(STS),11,30,,,975,,,,,,,,,,,,,,,,,
1991-07-14T08:00:00,106.6,21.1,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1991-07-14T14:00:00,105.8,21.4,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1991-07-14T20:00:00,104.9,21.8,热带低压(TD),7,15,,,995,,,,,,,,,,,,,,,,,
1991-07-15T02:00:00,104.1,22.2,热带低压(TD),6,12,,,997,,,,,,,,,,,,,,,,,
1991-07-15T08:00:00,103.0,22.5,热带低压(TD),6,12,,,1000,,,,,,,,,,,,,,,,,
