time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2007-11-21T02:00:00,117.3,9.7,热带风暴(TS),8,18,,,1000,150,,,
2007-11-21T08:00:00,115.9,9.7,热带风暴(TS),8,20,西,15.0,995,260,,,
2007-11-21T14:00:00,115.4,9.7,强热带风暴(STS),10,25,西,15.0,988,280,,,
2007-11-21T20:00:00,114.1,9.6,强热带风暴(STS),10,28,西北西,10.0,985,280,80.0,,
2007-11-22T02:00:00,113.2,9.8,强热带风暴(STS),10,28,西北西,10.0,985,280,80.0,,
2007-11-22T08:00:00,112.6,10.4,强热带风暴(STS),11,30,,,980,350,150.0,,
2007-11-22T14:00:00,112.2,10.6,台风(TY),12,33,西北西,10.0,975,350,150.0,,
2007-11-22T20:00:00,111.5,10.9,台风(TY),12,33,西北西,5.0,975,350,150.0,,
2007-11-23T02:00:00,111.1,11.2,台风(TY),12,35,西北西,5.0,965,350,150.0,,
2007-11-23T08:00:00,110.9,11.5,台风(TY),12,35,,,965,350,150.0,,
2007-11-23T14:00:00,110.8,11.6,台风(TY),12,35,,,965,350,150.0,,
2007-11-23T20:00:00,110.7,11.7,台风(TY),12,35,,,965,350,150.0,,
2007-11-24T02:00:00,110.3,11.8,强热带风暴(STS),11,30,西北西,5.0,975,350,120.0,,
2007-11-24T08:00:00,110.1,12.0,强热带风暴(STS),11,30,西北西,5.0,975,350,120.0,,
2007-11-24T14:00:00,111.0,12.1,强热带风暴(STS),11,30,东,5.0,975,350,120.0,,
2007-11-24T20:00:00,111.7,12.1,强热带风暴(STS),10,28,东,10.0,980,350,120.0,,
2007-11-25T02:00:00,112.1,12.0,强热带风暴(STS),10,25,东,10.0,985,350,120.0,,
2007-11-25T08:00:00,112.8,11.6,热带风暴(TS),9,23,,,990,300,,,
2007-11-25T14:00:00,113.3,11.7,热带风暴(TS),9,23,东,10.0,990,300,,,
2007-11-25T20:00:00,113.7,11.6,热带风暴(TS),9,23,东,10.0,990,300,,,
2007-11-26T02:00:00,113.6,11.4,热带风暴(TS),9,23,东南东,10.0,990,300,,,
2007-11-26T08:00:00,114.8,11.3,热带风暴(TS),8,20,东,15.0,993,290,,,
2007-11-26T14:00:00,115.6,11.6,热带风暴(TS),8,20,东,15.0,993,290,,,
2007-11-26T20:00:00,116.0,11.6,热带风暴(TS),8,20,,,993,290,,,
2007-11-27T02:00:00,117.7,11.6,热带风暴(TS),8,20,,,993,290,,,
2007-11-27T08:00:00,118.8,11.8,热带风暴(TS),8,18,,,995,320,,,
2007-11-27T14:00:00,120.8,12.5,热带风暴(TS),8,18,,,995,320,,,
