time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
2002-08-30T14:00:00,179.7,12.5,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
2002-08-30T20:00:00,179.3,13.1,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
2002-08-31T02:00:00,178.6,13.8,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
2002-08-31T08:00:00,178.0,14.3,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
2002-08-31T14:00:00,177.6,15.0,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
2002-08-31T20:00:00,177.2,15.9,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
2002-09-01T02:00:00,177.2,16.8,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
2002-09-01T08:00:00,176.7,18.0,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
2002-09-01T14:00:00,176.5,18.9,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
2002-09-01T20:00:00,176.0,19.9,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
2002-09-02T02:00:00,175.6,20.8,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
2002-09-02T08:00:00,175.1,21.7,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
2002-09-02T14:00:00,175.0,22.7,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
2002-09-02T20:00:00,175.0,23.4,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
2002-09-03T02:00:00,175.3,24.1,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
2002-09-03T08:00:00,175.6,24.9,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
2002-09-03T14:00:00,176.0,25.3,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
2002-09-03T20:00:00,176.4,25.6,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
2002-09-04T02:00:00,176.7,25.9,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
2002-09-04T08:00:00,176.9,26.1,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
2002-09-04T14:00:00,177.0,26.4,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
2002-09-04T20:00:00,177.0,26.8,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
2002-09-05T02:00:00,176.7,27.4,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
2002-09-05T08:00:00,175.7,27.8,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
2002-09-05T14:00:00,175.1,28.2,台风(TY),12,33,,,970,,,,,,,,,,,,,,,,,
2002-09-05T20:00:00,174.8,28.7,台风(TY),12,33,,,970,,,,,,,,,,,,,,,,,
2002-09-06T02:00:00,174.3,29.3,台风(TY),12,33,,,970,,,,,,,,,,,,,,,,,
2002-09-06T08:00:00,173.8,30.1,台风(TY),12,33,,,970,,,,,,,,,,,,,,,,,
2002-09-06T14:00:00,173.1,30.6,台风(TY),12,33,,,970,,,,,,,,,,,,,,,,,
2002-09-06T20:00:00,172.6,31.1,台风(TY),12,33,,,970,,,,,,,,,,,,,,,,,
2002-09-07T02:00:00,172.3,31.8,强热带风暴(STS),11,30,,,975,,,,,,,,,,,,,,,,,
2002-09-07T08:00:00,170.8,32.7,强热带风暴(STS),11,30,,,975,,,,,,,,,,,,,,,,,
2002-09-07T14:00:00,169.9,33.5,强热带风暴(STS),10,28,,,980,,,,,,,,,,,,,,,,,
2002-09-07T20:00:00,168.8,34.0,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
2002-09-08T02:00:00,167.4,34.2,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
2002-09-08T08:00:00,166.6,34.5,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
2002-09-08T14:00:00,166.0,35.0,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,,
2002-09-08T20:00:00,165.6,35.6,热带风暴(TS),8,20,,,992,,,,,,,,,,,,,,,,,
2002-09-09T02:00:00,165.3,36.2,热带风暴(TS),8,20,,,992,,,,,,,,,,,,,,,,,
2002-09-09T08:00:00,165.3,36.9,热带风暴(TS),8,20,,,992,,,,,,,,,,,,,,,,,
2002-09-09T14:00:00,165.6,37.7,热带风暴(TS),8,20,,,992,,,,,,,,,,,,,,,,,
2002-09-09T20:00:00,166.2,38.7,热带低压(TD),7,15,,,996,,,,,,,,,,,,,,,,,
2002-09-10T02:00:00,167.2,39.9,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
2002-09-10T08:00:00,167.3,41.4,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
2002-09-10T14:00:00,168.4,42.8,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
2002-09-10T20:00:00,170.7,44.2,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
