time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2009-09-29T20:00:00,157.4,10.7,热带风暴(TS),8,18,西北西,10.0,998,,,,
2009-09-30T02:00:00,156.7,10.8,热带风暴(TS),8,18,西北西,10.0,998,,,,
2009-09-30T08:00:00,156.0,11.4,热带风暴(TS),8,20,西北偏西,10.0,995,,,,
2009-09-30T14:00:00,154.5,12.5,热带风暴(TS),9,23,西北西,20.0,990,160.0,,,
2009-09-30T20:00:00,154.0,12.8,热带风暴(TS),9,23,西北西,15.0,990,160.0,,,
2009-10-01T02:00:00,153.5,13.1,强热带风暴(STS),10,25,西北西,15.0,988,190.0,,,
2009-10-01T08:00:00,153.2,13.5,强热带风暴(STS),11,30,西北偏西,15.0,980,190.0,,,
2009-10-01T14:00:00,152.4,13.9,台风(TY),13,38,西北西,15.0,965,220.0,,,
2009-10-01T20:00:00,152.0,14.1,台风(TY),13,40,西北偏西,15.0,955,220.0,,,
2009-10-02T02:00:00,151.4,14.1,强台风(STY),14,45,西北偏西,15.0,950,220.0,,,
2009-10-02T08:00:00,151.1,14.2,强台风(STY),14,45,西北西,15.0,950,220.0,,,
2009-10-02T14:00:00,150.6,14.5,强台风(STY),15,50,西北西,15.0,940,360.0,,,
2009-10-02T20:00:00,150.0,14.9,强台风(STY),15,50,,,940,360.0,,,
2009-10-03T02:00:00,148.7,15.4,强台风(STY),15,50,西北偏西,25.0,940,360.0,,,
2009-10-03T08:00:00,147.9,15.6,强台风(STY),15,50,西北西,25.0,940,360.0,,,
2009-10-03T14:00:00,146.7,16.2,强台风(STY),15,50,西北偏西,25.0,940,360.0,,,
2009-10-03T20:00:00,145.3,16.5,强台风(STY),15,50,西北西,25.0,940,360.0,,,
2009-10-04T02:00:00,143.7,16.6,超强台风(Super TY),16,55,西北偏西,28.0,925,360.0,,,
2009-10-04T08:00:00,142.3,16.6,超强台风(Super TY),16,55,西北偏西,25.0,925,360.0,,,
2009-10-04T14:00:00,140.9,17.0,超强台风(Super TY),17,60,西北偏西,25.0,910,360.0,,,
2009-10-04T20:00:00,139.4,17.5,超强台风(Super TY),17,65,西北西,25.0,905,360.0,200.0,,
2009-10-05T02:00:00,137.6,17.9,超强台风(Super TY),17,65,,,905,360.0,200.0,,
2009-10-05T08:00:00,136.3,18.3,超强台风(Super TY),17,65,西北偏西,25.0,905,360.0,200.0,,
2009-10-05T14:00:00,135.0,19.2,超强台风(Super TY),17,65,西北,25.0,905,360.0,160.0,,
2009-10-05T20:00:00,133.6,20.0,超强台风(Super TY),17,65,西北,25.0,905,360.0,160.0,,
2009-10-06T02:00:00,132.5,21.1,超强台风(Super TY),17,65,西北偏北,25.0,905,360.0,160.0,,
2009-10-06T08:00:00,131.6,22.5,超强台风(Super TY),16,55,西北偏北,20.0,925,360.0,160.0,,
2009-10-06T11:00:00,131.3,23.1,超强台风(Super TY),16,55,西北偏北,20.0,925,360.0,160.0,,
2009-10-06T14:00:00,130.9,23.9,强台风(STY),15,50,北,20.0,935,3380.0,160.0,,
2009-10-06T17:00:00,130.7,24.5,强台风(STY),15,50,北,25.0,935,3380.0,160.0,,
2009-10-06T20:00:00,130.6,25.1,强台风(STY),15,50,北,25.0,935,380.0,160.0,,
2009-10-06T23:00:00,130.7,25.8,强台风(STY),15,48,北,25.0,940,380.0,160.0,,
2009-10-07T02:00:00,130.8,26.6,强台风(STY),15,48,北北东,35.0,940,380.0,150.0,,
2009-10-07T05:00:00,131.0,27.3,强台风(STY),14,45,东北偏北,35.0,950,380.0,150.0,,
2009-10-07T08:00:00,131.5,28.3,强台风(STY),14,43,东北,40.0,950,380.0,150.0,,
2009-10-07T11:00:00,131.8,29.0,强台风(STY),14,43,东北,40.0,950,380.0,150.0,,
2009-10-07T14:00:00,132.4,29.9,强台风(STY),14,43,东北,40.0,950,380.0,150.0,,
2009-10-07T20:00:00,134.3,31.7,台风(TY),13,40,东北,45.0,955,380.0,150.0,,
2009-10-08T02:00:00,136.3,33.7,台风(TY),13,38,东北,50.0,960,380.0,150.0,,
2009-10-08T08:00:00,138.4,36.3,台风(TY),12,33,东北,50.0,970,350.0,100.0,,
2009-10-08T14:00:00,141.1,38.3,强热带风暴(STS),10,28,东北,50.0,980,350.0,100.0,,
2009-10-08T20:00:00,143.4,40.0,热带风暴(TS),9,23,东北,50.0,980,350.0,100.0,,
2009-10-09T02:00:00,144.9,41.6,热带风暴(TS),9,23,东北偏东,40.0,980,350.0,100.0,,
