time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1997-04-12T08:00:00,158.5,7.5,,5,10,,,1002,,,,,,,,,,,,,,,,,
1997-04-12T14:00:00,158.1,7.4,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1997-04-12T20:00:00,157.7,7.4,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1997-04-13T02:00:00,157.3,7.6,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1997-04-13T08:00:00,157.0,8.0,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1997-04-13T14:00:00,157.0,8.5,热带风暴(TS),8,18,,,995,,,,,,,,,,,,,,,,,
1997-04-13T20:00:00,156.9,8.9,热带风暴(TS),8,18,,,995,,,,,,,,,,,,,,,,,
1997-04-14T02:00:00,156.5,9.3,热带风暴(TS),8,18,,,995,,,,,,,,,,,,,,,,,
1997-04-14T08:00:00,155.4,9.8,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1997-04-14T14:00:00,154.3,10.2,热带风暴(TS),8,20,,,992,,,,,,,,,,,,,,,,,
1997-04-14T20:00:00,153.2,10.2,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,,
1997-04-15T02:00:00,152.1,10.1,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,,
1997-04-15T08:00:00,150.6,10.1,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1997-04-15T14:00:00,149.2,10.1,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1997-04-15T20:00:00,148.2,10.2,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1997-04-16T02:00:00,147.3,10.2,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1997-04-16T08:00:00,146.7,10.3,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,,
1997-04-16T14:00:00,145.9,10.6,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,,
1997-04-16T20:00:00,145.1,10.8,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,,
1997-04-17T02:00:00,144.3,11.2,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,,
1997-04-17T08:00:00,143.5,11.5,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1997-04-17T14:00:00,142.8,11.9,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
1997-04-17T20:00:00,142.0,12.4,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1997-04-18T02:00:00,141.2,12.8,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1997-04-18T08:00:00,140.5,13.1,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1997-04-18T14:00:00,139.8,13.3,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1997-04-18T20:00:00,139.3,13.5,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1997-04-19T02:00:00,138.9,13.8,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1997-04-19T08:00:00,138.5,14.2,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1997-04-19T14:00:00,138.1,14.9,强台风(STY),14,45,,,955,,,,,,,,,,,,,,,,,
1997-04-19T20:00:00,137.9,15.3,强台风(STY),15,50,,,945,,,,,,,,,,,,,,,,,
1997-04-20T02:00:00,137.7,16.0,强台风(STY),15,50,,,945,,,,,,,,,,,,,,,,,
1997-04-20T08:00:00,137.6,16.6,强台风(STY),15,50,,,945,,,,,,,,,,,,,,,,,
1997-04-20T14:00:00,137.6,17.4,强台风(STY),15,50,,,945,,,,,,,,,,,,,,,,,
1997-04-20T20:00:00,137.5,18.2,强台风(STY),15,50,,,945,,,,,,,,,,,,,,,,,
1997-04-21T02:00:00,137.5,19.2,强台风(STY),15,50,,,945,,,,,,,,,,,,,,,,,
1997-04-21T08:00:00,137.6,20.0,台风(TY),13,40,,,955,,,,,,,,,,,,,,,,,
1997-04-21T14:00:00,138.0,20.9,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1997-04-21T20:00:00,138.7,22.1,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
