time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1986-08-09T08:00:00,114.5,15.0,,5,9,,,1000,,,,,,,,,,,,,,,,,
1986-08-09T14:00:00,114.0,16.8,,5,9,,,999,,,,,,,,,,,,,,,,,
1986-08-09T20:00:00,113.3,17.1,热带低压(TD),6,12,,,997,,,,,,,,,,,,,,,,,
1986-08-10T02:00:00,112.7,17.7,热带低压(TD),7,15,,,996,,,,,,,,,,,,,,,,,
1986-08-10T08:00:00,112.0,17.9,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1986-08-10T14:00:00,111.4,18.2,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1986-08-10T20:00:00,110.8,18.4,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1986-08-11T02:00:00,110.3,19.4,热带低压(TD),6,12,,,995,,,,,,,,,,,,,,,,,
1986-08-11T08:00:00,109.3,18.4,热带低压(TD),6,12,,,995,,,,,,,,,,,,,,,,,
1986-08-11T14:00:00,108.2,19.2,热带风暴(TS),8,20,,,992,,,,,,,,,,,,,,,,,
1986-08-11T20:00:00,107.8,20.3,热带风暴(TS),8,20,,,992,,,,,,,,,,,,,,,,,
1986-08-12T02:00:00,107.2,20.8,热带低压(TD),7,15,,,995,,,,,,,,,,,,,,,,,
1986-08-12T08:00:00,106.7,22.5,热带低压(TD),6,12,,,995,,,,,,,,,,,,,,,,,
1986-08-12T14:00:00,106.3,23.2,,5,10,,,998,,,,,,,,,,,,,,,,,
