time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1997-05-26T08:00:00,119.3,16.3,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1997-05-26T14:00:00,120.7,16.3,热带低压(TD),6,12,,,1000,,,,,,,,,,,,,,,,,
1997-05-26T20:00:00,121.9,16.3,热带低压(TD),6,12,,,1000,,,,,,,,,,,,,,,,,
1997-05-27T02:00:00,123.2,16.5,热带低压(TD),6,12,,,1000,,,,,,,,,,,,,,,,,
1997-05-27T08:00:00,124.4,16.8,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1997-05-27T14:00:00,125.4,17.7,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1997-05-27T20:00:00,126.1,18.3,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1997-05-28T02:00:00,126.3,19.1,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1997-05-28T08:00:00,126.4,20.0,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
1997-05-28T14:00:00,126.5,20.9,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
1997-05-28T20:00:00,126.9,21.7,热带风暴(TS),8,18,,,995,,,,,,,,,,,,,,,,,
1997-05-29T02:00:00,127.6,22.6,热带风暴(TS),8,18,,,995,,,,,,,,,,,,,,,,,
1997-05-29T08:00:00,127.2,24.0,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
1997-05-29T14:00:00,128.4,25.1,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
1997-05-29T20:00:00,130.0,26.2,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1997-05-30T02:00:00,132.0,27.4,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1997-05-30T08:00:00,134.5,28.4,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1997-05-30T14:00:00,137.3,29.1,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
1997-05-30T20:00:00,139.3,29.9,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1997-05-31T02:00:00,141.0,30.7,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
1997-05-31T08:00:00,142.7,31.6,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
1997-05-31T14:00:00,144.9,32.4,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
1997-05-31T20:00:00,146.9,33.1,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
1997-06-01T02:00:00,149.2,33.8,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
