time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
1961-09-25T20:00:00,161.3,11.2,,0,0,,,1006,,,,,,,,,,,,,,,,,
1961-09-26T02:00:00,159.3,12.0,,0,0,,,1004,,,,,,,,,,,,,,,,,
1961-09-26T08:00:00,157.5,13.0,,0,0,,,1004,,,,,,,,,,,,,,,,,
1961-09-26T14:00:00,154.8,14.5,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1961-09-26T20:00:00,152.0,15.8,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1961-09-27T02:00:00,149.5,16.7,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1961-09-27T08:00:00,147.5,17.5,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1961-09-27T14:00:00,146.0,18.3,强热带风暴(STS),10,25,,,996,,,,,,,,,,,,,,,,,
1961-09-27T20:00:00,144.5,18.9,强热带风暴(STS),11,30,,,994,,,,,,,,,,,,,,,,,
1961-09-28T02:00:00,143.0,19.3,强热带风暴(STS),11,30,,,994,,,,,,,,,,,,,,,,,
1961-09-28T08:00:00,141.6,19.5,台风(TY),12,35,,,990,,,,,,,,,,,,,,,,,
1961-09-28T14:00:00,140.5,19.6,台风(TY),12,35,,,990,,,,,,,,,,,,,,,,,
1961-09-28T20:00:00,139.6,19.6,台风(TY),12,35,,,990,,,,,,,,,,,,,,,,,
1961-09-29T02:00:00,139.0,19.5,台风(TY),13,40,,,985,,,,,,,,,,,,,,,,,
1961-09-29T08:00:00,138.4,19.5,强台风(STY),14,45,,,970,,,,,,,,,,,,,,,,,
1961-09-29T14:00:00,137.8,19.9,强台风(STY),14,45,,,968,,,,,,,,,,,,,,,,,
1961-09-29T20:00:00,137.6,20.5,强台风(STY),14,45,,,971,,,,,,,,,,,,,,,,,
1961-09-30T02:00:00,137.4,21.2,强台风(STY),14,45,,,973,,,,,,,,,,,,,,,,,
1961-09-30T08:00:00,137.2,22.0,强台风(STY),15,50,,,971,,,,,,,,,,,,,,,,,
1961-09-30T14:00:00,137.0,23.0,强台风(STY),15,50,,,966,,,,,,,,,,,,,,,,,
1961-09-30T20:00:00,136.4,23.9,强台风(STY),15,50,,,961,,,,,,,,,,,,,,,,,
1961-10-01T02:00:00,135.6,24.4,超强台风(Super TY),16,55,,,957,,,,,,,,,,,,,,,,,
1961-10-01T08:00:00,134.7,24.6,超强台风(Super TY),16,55,,,952,,,,,,,,,,,,,,,,,
1961-10-01T14:00:00,133.8,24.8,超强台风(Super TY),16,55,,,947,,,,,,,,,,,,,,,,,
1961-10-01T20:00:00,132.8,25.0,超强台风(Super TY),16,55,,,943,,,,,,,,,,,,,,,,,
1961-10-02T02:00:00,131.5,25.2,超强台风(Super TY),17,60,,,938,,,,,,,,,,,,,,,,,
1961-10-02T08:00:00,130.3,25.3,超强台风(Super TY),17,60,,,935,,,,,,,,,,,,,,,,,
1961-10-02T14:00:00,129.2,25.6,超强台风(Super TY),17,60,,,936,,,,,,,,,,,,,,,,,
1961-10-02T20:00:00,127.9,25.8,超强台风(Super TY),17,60,,,937,,,,,,,,,,,,,,,,,
1961-10-03T02:00:00,126.7,26.2,超强台风(Super TY),17,60,,,938,,,,,,,,,,,,,,,,,
1961-10-03T08:00:00,125.7,26.6,超强台风(Super TY),17,60,,,940,,,,,,,,,,,,,,,,,
1961-10-03T14:00:00,124.8,27.2,超强台风(Super TY),16,55,,,945,,,,,,,,,,,,,,,,,
1961-10-03T20:00:00,123.6,28.1,超强台风(Super TY),16,55,,,945,,,,,,,,,,,,,,,,,
1961-10-04T02:00:00,122.5,28.7,强台风(STY),15,50,,,950,,,,,,,,,,,,,,,,,
1961-10-04T08:00:00,121.6,28.9,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1961-10-04T14:00:00,121.1,29.5,强热带风暴(STS),10,25,,,980,,,,,,,,,,,,,,,,,
1961-10-04T20:00:00,120.9,30.2,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1961-10-05T02:00:00,121.1,30.9,热带低压(TD),7,15,,,995,,,,,,,,,,,,,,,,,
1961-10-05T08:00:00,121.4,31.5,热带低压(TD),7,15,,,999,,,,,,,,,,,,,,,,,
1961-10-05T14:00:00,121.9,31.9,热带低压(TD),7,15,,,999,,,,,,,,,,,,,,,,,
1961-10-05T20:00:00,123.2,32.8,热带低压(TD),7,15,,,999,,,,,,,,,,,,,,,,,
1961-10-06T02:00:00,126.0,34.2,热带低压(TD),7,15,,,999,,,,,,,,,,,,,,,,,
1961-10-06T08:00:00,131.2,36.3,热带低压(TD),7,15,,,999,,,,,,,,,,,,,,,,,
1961-10-06T14:00:00,135.5,38.0,,0,0,,,994,,,,,,,,,,,,,,,,,
1961-10-06T20:00:00,140.2,42.0,,0,0,,,988,,,,,,,,,,,,,,,,,
1961-10-07T02:00:00,142.0,44.0,,0,0,,,988,,,,,,,,,,,,,,,,,
1961-10-07T08:00:00,144.0,47.0,,0,0,,,986,,,,,,,,,,,,,,,,,
1961-10-07T14:00:00,144.0,49.0,,0,0,,,984,,,,,,,,,,,,,,,,,
1961-10-07T20:00:00,144.0,51.0,,0,0,,,984,,,,,,,,,,,,,,,,,
1961-10-08T02:00:00,144.5,52.0,,0,0,,,982,,,,,,,,,,,,,,,,,
1961-10-08T08:00:00,145.0,53.0,,0,0,,,982,,,,,,,,,,,,,,,,,
1961-10-08T14:00:00,146.0,54.0,,0,0,,,982,,,,,,,,,,,,,,,,,
1961-10-08T20:00:00,148.0,54.8,,0,0,,,986,,,,,,,,,,,,,,,,,
