time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2012-08-12T20:00:00,129.0,16.6,热带低压(TD),7,16,西北,5.0,1000,,,,
2012-08-12T23:00:00,128.8,16.7,热带低压(TD),7,16,西北,5.0,1000,,,,
2012-08-13T02:00:00,128.7,16.6,热带低压(TD),7,16,西,10.0,1000,,,,
2012-08-13T05:00:00,128.3,16.6,热带低压(TD),7,16,西北西,10.0,1000,,,,
2012-08-13T08:00:00,127.8,16.9,热带风暴(TS),8,18,北西,10.0,998,,,,
2012-08-13T11:00:00,127.7,16.8,热带风暴(TS),8,18,西北,10.0,998,,,,
2012-08-13T14:00:00,127.6,16.8,热带风暴(TS),8,18,西北,10.0,998,150.0,0.0,,
2012-08-13T17:00:00,127.2,16.8,热带风暴(TS),8,18,西北,10.0,998,150.0,0.0,,
2012-08-13T20:00:00,126.8,16.7,热带风暴(TS),8,18,西北,10.0,998,150.0,0.0,,
2012-08-13T23:00:00,126.7,16.6,热带风暴(TS),8,20,西北,10.0,995,150.0,0.0,,
2012-08-14T02:00:00,126.4,16.7,热带风暴(TS),8,20,西北,10.0,995,150.0,0.0,,
2012-08-14T05:00:00,126.4,17.2,热带风暴(TS),8,20,,,995,150.0,,,
2012-08-14T08:00:00,126.0,17.8,热带风暴(TS),8,20,西北,15.0,995,150.0,0.0,,
2012-08-14T11:00:00,125.4,17.9,热带风暴(TS),8,20,西北,15.0,995,150.0,0.0,,
2012-08-14T14:00:00,124.9,17.9,热带风暴(TS),8,20,西北,15.0,995,150.0,0.0,,
2012-08-14T17:00:00,124.1,17.9,热带风暴(TS),9,23,西北,15.0,992,180.0,0.0,,
2012-08-14T20:00:00,123.6,17.9,热带风暴(TS),9,23,西北,15.0,992,180.0,0.0,,
2012-08-14T23:00:00,123.1,17.3,强热带风暴(STS),10,25,西北,20.0,988,180.0,0.0,,
2012-08-15T02:00:00,122.8,17.2,强热带风暴(STS),10,25,,,988,180.0,,,
2012-08-15T05:00:00,122.4,17.1,强热带风暴(STS),10,25,西北,20.0,988,180.0,0.0,,
2012-08-15T08:00:00,122.0,18.0,强热带风暴(STS),10,25,,,988,180.0,,,
2012-08-15T11:00:00,121.5,18.3,强热带风暴(STS),10,25,西北,20.0,988,180.0,0.0,,
2012-08-15T14:00:00,121.2,18.8,强热带风暴(STS),10,28,西北,20.0,985,200.0,0.0,,
2012-08-15T17:00:00,120.3,19.2,强热带风暴(STS),10,28,,,985,200.0,,,
2012-08-15T18:00:00,120.0,19.2,强热带风暴(STS),10,28,,,985,200.0,,,
2012-08-15T19:00:00,119.8,19.2,强热带风暴(STS),10,28,西北,22.0,985,200.0,60.0,,
2012-08-15T20:00:00,119.5,19.2,强热带风暴(STS),10,28,西北,22.0,985,200.0,60.0,,
2012-08-15T21:00:00,119.3,19.2,强热带风暴(STS),10,28,西北,22.0,985,200.0,60.0,,
2012-08-15T22:00:00,119.2,19.2,强热带风暴(STS),10,28,,,985,200.0,60.0,,
2012-08-15T23:00:00,119.1,19.2,强热带风暴(STS),10,28,西北,22.0,985,200.0,60.0,,
2012-08-16T00:00:00,119.0,19.1,强热带风暴(STS),10,28,西北,22.0,985,200.0,60.0,,
2012-08-16T01:00:00,118.9,18.7,强热带风暴(STS),10,28,西北,22.0,985,200.0,60.0,,
2012-08-16T02:00:00,118.8,18.7,强热带风暴(STS),10,28,,,985,200.0,60.0,,
2012-08-16T03:00:00,118.6,18.7,强热带风暴(STS),10,28,西北,24.0,985,200.0,60.0,,
2012-08-16T04:00:00,118.4,18.7,强热带风暴(STS),10,28,西北,24.0,985,200.0,60.0,,
2012-08-16T05:00:00,118.2,18.7,台风(TY),12,33,西北,25.0,975,300.0,80.0,,
2012-08-16T06:00:00,118.0,18.8,台风(TY),12,33,西西北,25.0,975,300.0,80.0,,
2012-08-16T07:00:00,117.8,18.9,台风(TY),12,33,西西北,25.0,975,300.0,80.0,,
2012-08-16T08:00:00,117.5,19.0,台风(TY),12,33,西西北,25.0,975,300.0,80.0,,
2012-08-16T09:00:00,117.1,19.2,台风(TY),12,33,西西北,25.0,975,300.0,80.0,,
2012-08-16T10:00:00,116.7,19.3,台风(TY),12,33,西西北,25.0,975,300.0,80.0,,
2012-08-16T11:00:00,116.5,19.3,台风(TY),12,33,西西北,25.0,975,300.0,80.0,,
2012-08-16T12:00:00,116.3,19.3,台风(TY),12,33,西西北,25.0,975,300.0,80.0,,
2012-08-16T13:00:00,116.0,19.3,台风(TY),12,33,西西北,25.0,975,300.0,80.0,,
2012-08-16T14:00:00,115.8,19.4,台风(TY),12,33,西西北,25.0,975,300.0,80.0,,
2012-08-16T15:00:00,115.6,19.5,台风(TY),12,33,西西北,25.0,975,300.0,80.0,,
2012-08-16T16:00:00,115.5,19.6,台风(TY),12,33,西西北,25.0,975,300.0,80.0,,
2012-08-16T17:00:00,115.3,19.7,台风(TY),12,33,西西北,20.0,975,300.0,80.0,,
2012-08-16T18:00:00,115.2,19.7,台风(TY),12,33,西西北,20.0,975,300.0,80.0,,
2012-08-16T19:00:00,115.1,19.8,台风(TY),12,33,西西北,20.0,975,300.0,80.0,,
2012-08-16T20:00:00,114.7,19.9,台风(TY),12,33,西西北,20.0,975,300.0,80.0,,
2012-08-16T21:00:00,114.4,20.0,台风(TY),12,33,西西北,23.0,975,300.0,60.0,,
2012-08-16T22:00:00,114.1,20.1,台风(TY),12,33,西西北,25.0,975,300.0,80.0,,
2012-08-16T23:00:00,113.7,20.1,台风(TY),12,33,西西北,25.0,975,300.0,80.0,,
2012-08-17T00:00:00,113.4,20.1,台风(TY),12,35,西北西,25.0,970,300.0,80.0,,
2012-08-17T01:00:00,113.1,20.2,台风(TY),12,35,西北西,25.0,970,300.0,80.0,,
2012-08-17T02:00:00,112.9,20.2,台风(TY),12,35,西西北,20.0,970,300.0,80.0,,
2012-08-17T03:00:00,112.6,20.4,台风(TY),12,35,西西北,20.0,970,300.0,80.0,,
2012-08-17T04:00:00,112.4,20.4,台风(TY),12,35,西西北,20.0,970,300.0,80.0,,
2012-08-17T05:00:00,112.0,20.4,台风(TY),12,35,西西北,20.0,970,200.0,60.0,,
2012-08-17T06:00:00,111.7,20.5,台风(TY),12,35,西西北,25.0,970,200.0,60.0,,
2012-08-17T07:00:00,111.5,20.5,台风(TY),12,35,西北西,25.0,970,200.0,60.0,,
2012-08-17T08:00:00,111.5,20.6,台风(TY),12,35,西西北,25.0,970,200.0,60.0,,
2012-08-17T09:00:00,111.2,20.7,台风(TY),12,35,西西北,25.0,970,200.0,60.0,,
2012-08-17T10:00:00,111.1,20.8,台风(TY),13,38,西西北,25.0,970,200.0,60.0,,
2012-08-17T11:00:00,110.7,20.9,台风(TY),13,40,西西北,25.0,968,200.0,60.0,,
2012-08-17T12:00:00,110.4,21.0,台风(TY),13,38,西西北,25.0,968,200.0,60.0,,
2012-08-17T13:00:00,110.1,21.1,台风(TY),12,35,西西北,25.0,970,200.0,60.0,,
2012-08-17T14:00:00,109.9,21.0,台风(TY),12,35,西西北,20.0,970,200.0,60.0,,
2012-08-17T15:00:00,109.4,21.2,台风(TY),12,33,西西北,25.0,975,200.0,60.0,,
2012-08-17T16:00:00,109.1,21.3,台风(TY),12,33,西西北,25.0,975,200.0,60.0,,
2012-08-17T17:00:00,108.9,21.4,台风(TY),12,33,西西北,25.0,975,200.0,60.0,,
2012-08-17T18:00:00,108.7,21.5,台风(TY),12,33,西西北,25.0,975,200.0,60.0,,
2012-08-17T19:00:00,108.5,21.5,台风(TY),12,33,西西北,25.0,975,200.0,60.0,,
2012-08-17T20:00:00,108.2,21.4,台风(TY),12,33,西西北,25.0,975,200.0,60.0,,
2012-08-17T21:00:00,107.9,21.5,台风(TY),12,33,西西北,25.0,975,200.0,60.0,,
2012-08-17T22:00:00,107.6,21.5,强热带风暴(STS),11,30,西西北,25.0,980,180.0,60.0,,
2012-08-17T23:00:00,107.2,21.5,强热带风暴(STS),10,28,西西北,25.0,982,180.0,60.0,,
2012-08-18T02:00:00,106.8,21.6,热带风暴(TS),9,23,西西北,25.0,985,0.0,0.0,,
2012-08-18T05:00:00,106.2,21.7,热带风暴(TS),8,20,西西北,20.0,990,0.0,0.0,,
2012-08-18T08:00:00,105.4,22.0,热带风暴(TS),8,20,西西北,20.0,990,0.0,0.0,,
2012-08-18T11:00:00,104.6,22.0,热带风暴(TS),8,18,西西北,20.0,995,0.0,0.0,,
2012-08-18T14:00:00,104.1,22.3,热带低压(TD),7,15,西西北,20.0,998,0.0,0.0,,
