time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2006-08-06T14:00:00,131.3,21.9,热带低压(TD),7,15,西北,20.0,1002,,,,
2006-08-06T17:00:00,131.0,22.0,热带风暴(TS),8,18,,,998,,,,
2006-08-06T20:00:00,130.5,22.3,热带风暴(TS),8,18,,,998,200.0,,,
2006-08-06T23:00:00,130.1,22.5,热带风暴(TS),8,18,,,998,200.0,,,
2006-08-07T02:00:00,129.6,22.6,热带风暴(TS),8,20,,,995,200.0,,,
2006-08-07T05:00:00,129.2,22.8,热带风暴(TS),9,23,,,990,200.0,,,
2006-08-07T08:00:00,129.0,22.5,强热带风暴(STS),10,25,西,15.0,985,250.0,50.0,,
2006-08-07T11:00:00,128.6,22.7,强热带风暴(STS),10,25,西,15.0,985,250.0,50.0,,
2006-08-07T14:00:00,127.7,22.7,强热带风暴(STS),10,25,西,20.0,985,250.0,50.0,,
2006-08-07T17:00:00,127.5,22.8,强热带风暴(STS),10,25,西,20.0,985,250.0,50.0,,
2006-08-07T20:00:00,127.2,23.1,热带风暴(TS),9,23,,,985,250.0,,,
2006-08-07T23:00:00,126.9,23.3,热带风暴(TS),8,18,,,995,200.0,,,
2006-08-08T02:00:00,126.5,23.1,热带低压(TD),7,16,,,998,,,,
2006-08-08T05:00:00,125.9,23.0,热带风暴(TS),8,18,,,996,180.0,,,
2006-08-08T06:00:00,125.6,23.0,热带风暴(TS),8,18,,,996,180.0,,,
2006-08-08T07:00:00,125.3,23.0,热带风暴(TS),8,18,,,996,180.0,,,
2006-08-08T08:00:00,125.1,23.0,热带风暴(TS),8,18,,,996,180.0,,,
2006-08-08T09:00:00,124.8,23.0,热带风暴(TS),8,20,,,995,200.0,,,
2006-08-08T10:00:00,124.6,23.1,热带风暴(TS),9,23,,,990,200.0,,,
2006-08-08T11:00:00,124.4,23.2,热带风暴(TS),9,23,,,990,200.0,,,
2006-08-08T12:00:00,124.3,23.2,热带风暴(TS),9,23,,,990,200.0,,,
2006-08-08T13:00:00,124.2,23.2,热带风暴(TS),9,23,,,990,200.0,,,
2006-08-08T14:00:00,124.0,23.2,热带风暴(TS),9,23,W,20.0,990,200.0,,,
2006-08-08T15:00:00,123.8,23.2,热带风暴(TS),9,23,W,20.0,990,200.0,,,
2006-08-08T16:00:00,123.6,23.2,热带风暴(TS),9,23,W,20.0,990,200.0,,,
2006-08-08T17:00:00,123.4,23.2,热带风暴(TS),9,23,,,990,200.0,,,
2006-08-08T18:00:00,123.2,23.2,热带风暴(TS),9,23,西,20.0,990,200.0,,,
2006-08-08T19:00:00,123.0,23.2,热带风暴(TS),9,23,,,990,200.0,,,
2006-08-08T20:00:00,122.7,23.1,热带风暴(TS),8,20,西,20.0,990,180.0,,,
2006-08-08T21:00:00,122.6,23.0,热带风暴(TS),8,20,西南西,20.0,990,180.0,,,
