time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
1999-08-18T08:00:00,129.7,13.6,热带低压(TD),6,12,,,1004,,,,
1999-08-18T14:00:00,129.0,14.0,热带低压(TD),6,12,,,1004,,,,
1999-08-18T20:00:00,128.2,14.2,热带低压(TD),6,12,,,1004,,,,
1999-08-19T02:00:00,127.1,14.5,热带低压(TD),6,12,,,1002,,,,
1999-08-19T08:00:00,125.8,14.8,热带低压(TD),7,15,,,1002,,,,
1999-08-19T14:00:00,124.5,15.7,热带风暴(TS),8,20,,,998,,,,
1999-08-19T20:00:00,123.9,16.5,热带风暴(TS),8,20,,,995,,,,
1999-08-20T02:00:00,123.2,17.5,热带风暴(TS),9,23,,,990,,,,
1999-08-20T08:00:00,122.4,18.0,热带风暴(TS),9,23,,,990,,,,
1999-08-20T14:00:00,121.0,18.5,强热带风暴(STS),10,25,,,985,,,,
1999-08-20T20:00:00,120.0,18.6,强热带风暴(STS),10,25,,,985,,,,
1999-08-21T02:00:00,119.2,18.9,强热带风暴(STS),10,25,,,985,,,,
1999-08-21T08:00:00,118.5,19.2,强热带风暴(STS),11,30,,,980,,,,
1999-08-21T14:00:00,117.7,19.9,强热带风暴(STS),11,30,,,980,,,,
1999-08-21T20:00:00,117.1,20.2,强热带风暴(STS),11,30,,,980,,,,
1999-08-22T02:00:00,116.0,21.0,强热带风暴(STS),11,30,,,980,,,,
1999-08-22T08:00:00,115.4,21.5,强热带风暴(STS),11,30,,,980,,,,
1999-08-22T14:00:00,114.6,22.2,台风(TY),12,33,,,975,,,,
1999-08-22T20:00:00,114.1,22.5,强热带风暴(STS),10,25,,,985,,,,
1999-08-23T02:00:00,113.3,23.0,热带风暴(TS),8,20,,,992,,,,
1999-08-23T08:00:00,112.9,23.2,热带低压(TD),7,15,,,998,,,,
1999-08-23T14:00:00,112.8,23.8,热带低压(TD),6,12,,,1000,,,,
1999-08-23T20:00:00,112.8,24.3,热带低压(TD),6,12,,,1004,,,,
1999-08-24T02:00:00,113.2,25.0,,5,10,,,1004,,,,
1999-08-24T08:00:00,113.8,25.7,,5,10,,,1004,,,,
1999-08-24T14:00:00,114.1,26.7,,5,10,,,1004,,,,
1999-08-24T20:00:00,114.7,28.0,,5,10,,,1006,,,,
1999-08-25T02:00:00,115.7,30.0,,5,10,,,1006,,,,
1999-08-25T08:00:00,117.2,31.0,,5,10,,,1006,,,,
1999-08-25T14:00:00,119.8,31.8,,5,10,,,1004,,,,
1999-08-25T20:00:00,121.6,32.5,,5,10,,,1004,,,,
1999-08-26T02:00:00,123.4,33.3,热带低压(TD),6,12,,,1004,,,,
1999-08-26T08:00:00,126.6,34.4,热带低压(TD),6,12,,,1004,,,,
1999-08-26T14:00:00,129.9,35.4,热带低压(TD),6,12,,,1004,,,,
1999-08-26T20:00:00,132.2,36.3,,5,10,,,1004,,,,
