time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2004-09-05T05:00:00,148.7,17.3,热带风暴(TS),8,20,,,995,100.0,,,
2004-09-05T14:00:00,147.3,18.0,热带风暴(TS),9,23,,,990,100.0,,,
2004-09-05T20:00:00,145.8,18.4,热带风暴(TS),9,23,,,990,100.0,,,
2004-09-06T02:00:00,144.2,18.9,热带风暴(TS),9,23,,,980,180.0,,,
2004-09-06T08:00:00,142.8,19.3,强热带风暴(STS),11,30,,,980,180.0,,,
2004-09-06T14:00:00,141.4,19.6,强热带风暴(STS),11,30,,,980,100.0,,,
2004-09-06T20:00:00,139.5,20.0,强热带风暴(STS),11,30,,,980,,,,
2004-09-07T02:00:00,138.4,20.6,强热带风暴(STS),10,28,,,980,,,,
2004-09-07T08:00:00,137.9,21.6,强热带风暴(STS),10,28,,,980,,,,
2004-09-07T14:00:00,138.0,22.8,热带风暴(TS),9,23,,,985,,,,
2004-09-07T20:00:00,138.0,23.5,热带风暴(TS),8,20,,,990,100.0,,,
2004-09-08T02:00:00,137.8,24.7,热带风暴(TS),8,18,,,996,100.0,,,
2004-09-08T08:00:00,137.5,25.5,热带风暴(TS),8,18,,,996,100.0,,,
