time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1971-10-10T20:00:00,120.4,15.5,热带低压(TD),7,15,,,990,,,,,,,,,,,,,,,,,
1971-10-11T02:00:00,119.3,15.3,热带风暴(TS),8,20,,,984,,,,,,,,,,,,,,,,,
1971-10-11T08:00:00,118.5,15.4,强热带风暴(STS),11,30,,,982,,,,,,,,,,,,,,,,,
1971-10-11T14:00:00,118.7,15.1,台风(TY),12,35,,,982,,,,,,,,,,,,,,,,,
1971-10-11T20:00:00,119.2,14.5,台风(TY),12,35,,,985,,,,,,,,,,,,,,,,,
1971-10-12T02:00:00,119.8,14.2,台风(TY),12,35,,,985,,,,,,,,,,,,,,,,,
1971-10-12T08:00:00,120.0,14.0,台风(TY),12,35,,,985,,,,,,,,,,,,,,,,,
1971-10-12T14:00:00,119.9,13.8,台风(TY),12,35,,,988,,,,,,,,,,,,,,,,,
1971-10-12T20:00:00,121.3,14.6,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1971-10-13T02:00:00,122.0,14.9,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1971-10-13T08:00:00,122.7,15.3,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1971-10-13T14:00:00,123.8,16.1,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1971-10-13T20:00:00,124.7,17.0,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1971-10-14T02:00:00,125.1,17.6,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1971-10-14T08:00:00,125.2,17.9,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1971-10-14T14:00:00,125.0,18.3,强热带风暴(STS),10,25,,,995,,,,,,,,,,,,,,,,,
1971-10-14T20:00:00,124.3,17.6,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1971-10-15T02:00:00,124.2,16.7,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
