time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1992-07-08T08:00:00,141.0,8.0,,5,9,,,1005,,,,,,,,,,,,,,,,,
1992-07-08T14:00:00,139.0,8.5,,5,9,,,1005,,,,,,,,,,,,,,,,,
1992-07-08T20:00:00,138.0,10.0,,5,10,,,1005,,,,,,,,,,,,,,,,,
1992-07-09T02:00:00,137.2,10.8,,5,10,,,1005,,,,,,,,,,,,,,,,,
1992-07-09T08:00:00,136.0,11.5,热带低压(TD),6,12,,,1004,,,,,,,,,,,,,,,,,
1992-07-09T14:00:00,134.0,12.5,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1992-07-09T20:00:00,133.0,13.0,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1992-07-10T02:00:00,131.5,13.7,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1992-07-10T08:00:00,130.0,14.0,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1992-07-10T14:00:00,128.3,14.7,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1992-07-10T20:00:00,126.8,15.2,强热带风暴(STS),11,30,,,985,,,,,,,,,,,,,,,,,
1992-07-11T02:00:00,124.6,15.4,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1992-07-11T08:00:00,122.3,15.7,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1992-07-11T14:00:00,120.4,16.2,台风(TY),12,35,,,975,,,,,,,,,,,,,,,,,
1992-07-11T20:00:00,118.6,16.9,台风(TY),12,35,,,975,,,,,,,,,,,,,,,,,
1992-07-12T02:00:00,116.9,17.0,台风(TY),12,35,,,975,,,,,,,,,,,,,,,,,
1992-07-12T08:00:00,115.5,17.1,台风(TY),12,35,,,975,,,,,,,,,,,,,,,,,
1992-07-12T14:00:00,114.3,17.3,台风(TY),12,35,,,975,,,,,,,,,,,,,,,,,
1992-07-12T20:00:00,113.1,17.7,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1992-07-13T02:00:00,112.1,18.2,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1992-07-13T08:00:00,110.6,19.2,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1992-07-13T14:00:00,109.3,19.9,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1992-07-13T20:00:00,108.1,20.3,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1992-07-14T02:00:00,106.6,20.4,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1992-07-14T08:00:00,105.0,20.8,热带低压(TD),7,15,,,995,,,,,,,,,,,,,,,,,
