time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2000-11-28T08:00:00,132.0,9.2,热带低压(TD),7,15,,,1000,,,,
2000-11-28T14:00:00,131.1,8.7,热带风暴(TS),8,18,,,998,,,,
2000-11-28T20:00:00,130.5,8.8,热带风暴(TS),8,18,,,998,,,,
2000-11-29T02:00:00,130.4,8.3,热带风暴(TS),9,23,,,990,,,,
2000-11-29T08:00:00,130.8,8.6,热带风暴(TS),9,23,,,990,,,,
2000-11-29T14:00:00,130.2,8.8,热带风暴(TS),9,23,,,990,,,,
2000-11-29T20:00:00,129.8,8.9,热带风暴(TS),9,23,,,990,,,,
2000-11-30T02:00:00,129.0,9.1,热带风暴(TS),9,23,,,990,,,,
2000-11-30T08:00:00,128.3,9.1,热带风暴(TS),9,23,,,990,,,,
2000-11-30T14:00:00,127.3,9.4,热带风暴(TS),9,23,,,990,,,,
2000-11-30T20:00:00,126.7,9.9,热带风暴(TS),9,23,,,990,,,,
2000-12-01T02:00:00,125.8,10.3,热带风暴(TS),9,23,,,990,,,,
2000-12-01T08:00:00,125.0,10.6,热带风暴(TS),8,20,,,995,,,,
2000-12-01T14:00:00,123.5,11.5,热带风暴(TS),8,20,,,995,,,,
2000-12-01T20:00:00,121.7,12.1,热带风暴(TS),8,20,,,995,,,,
2000-12-02T02:00:00,121.0,12.3,热带风暴(TS),8,18,,,998,,,,
2000-12-02T08:00:00,120.2,12.5,热带低压(TD),7,15,,,1000,,,,
2000-12-02T14:00:00,118.8,12.2,热带低压(TD),7,15,,,1000,,,,
2000-12-02T20:00:00,117.8,11.8,热带低压(TD),6,12,,,1002,,,,
2000-12-03T02:00:00,117.0,11.6,热带低压(TD),6,12,,,1002,,,,
2000-12-03T08:00:00,116.3,11.4,热带低压(TD),6,12,,,1002,,,,
2000-12-03T14:00:00,115.6,11.2,热带低压(TD),6,12,,,1002,,,,
2000-12-03T20:00:00,115.2,11.0,热带低压(TD),6,12,,,1002,,,,
2000-12-04T02:00:00,114.9,10.7,热带低压(TD),6,12,,,1000,,,,
2000-12-04T08:00:00,114.5,10.3,热带低压(TD),7,15,,,998,,,,
2000-12-04T14:00:00,114.2,10.0,热带低压(TD),7,15,,,998,,,,
2000-12-04T20:00:00,113.9,9.8,热带低压(TD),7,15,,,998,,,,
2000-12-05T02:00:00,113.6,9.5,热带风暴(TS),8,18,,,995,,,,
2000-12-05T08:00:00,113.2,9.3,热带风暴(TS),8,18,,,995,,,,
2000-12-05T14:00:00,112.9,9.1,热带风暴(TS),8,18,,,995,,,,
2000-12-05T20:00:00,112.5,9.0,热带风暴(TS),8,20,,,990,,,,
2000-12-06T02:00:00,112.1,8.9,热带风暴(TS),8,20,,,990,,,,
2000-12-06T08:00:00,111.8,9.0,热带风暴(TS),8,20,,,990,,,,
2000-12-06T14:00:00,111.7,9.5,热带风暴(TS),8,18,,,995,,,,
2000-12-06T20:00:00,110.8,9.9,热带低压(TD),7,15,,,998,,,,
2000-12-07T02:00:00,110.0,10.1,热带低压(TD),7,15,,,998,,,,
2000-12-07T08:00:00,109.3,10.0,热带低压(TD),7,15,,,998,,,,
2000-12-07T14:00:00,108.1,9.7,热带低压(TD),6,12,,,1000,,,,
2000-12-07T20:00:00,107.6,9.5,热带低压(TD),6,12,,,1000,,,,
2000-12-08T02:00:00,106.4,9.2,热带低压(TD),6,12,,,1002,,,,
