time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1985-09-01T02:00:00,133.0,15.0,热带低压(TD),6,12,,,1006,,,,,,,,,,,,,,,,,
1985-09-01T08:00:00,132.0,15.1,热带低压(TD),7,15,,,1003,,,,,,,,,,,,,,,,,
1985-09-01T14:00:00,130.5,15.3,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1985-09-01T20:00:00,128.5,15.2,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1985-09-02T02:00:00,127.0,15.0,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1985-09-02T08:00:00,126.2,14.7,热带风暴(TS),8,20,,,992,,,,,,,,,,,,,,,,,
1985-09-02T14:00:00,125.3,14.8,强热带风暴(STS),10,25,,,988,,,,,,,,,,,,,,,,,
1985-09-02T20:00:00,124.3,15.2,强热带风暴(STS),10,25,,,986,,,,,,,,,,,,,,,,,
1985-09-03T02:00:00,123.5,15.5,强热带风暴(STS),10,25,,,986,,,,,,,,,,,,,,,,,
1985-09-03T08:00:00,122.8,16.0,强热带风暴(STS),11,30,,,983,,,,,,,,,,,,,,,,,
1985-09-03T14:00:00,122.3,16.4,强热带风暴(STS),11,30,,,985,,,,,,,,,,,,,,,,,
1985-09-03T20:00:00,121.4,17.0,强热带风暴(STS),11,30,,,985,,,,,,,,,,,,,,,,,
1985-09-04T02:00:00,120.0,17.5,强热带风暴(STS),11,30,,,985,,,,,,,,,,,,,,,,,
1985-09-04T08:00:00,118.8,18.0,强热带风暴(STS),11,30,,,985,,,,,,,,,,,,,,,,,
1985-09-04T14:00:00,117.2,18.6,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1985-09-04T20:00:00,116.0,19.2,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1985-09-05T02:00:00,115.0,19.4,强热带风暴(STS),11,30,,,975,,,,,,,,,,,,,,,,,
1985-09-05T08:00:00,114.2,19.5,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1985-09-05T14:00:00,113.4,20.0,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1985-09-05T20:00:00,113.1,20.6,台风(TY),12,35,,,965,,,,,,,,,,,,,,,,,
1985-09-06T02:00:00,112.6,21.3,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
1985-09-06T08:00:00,112.2,22.0,强热带风暴(STS),11,30,,,975,,,,,,,,,,,,,,,,,
1985-09-06T14:00:00,111.3,22.7,热带风暴(TS),8,20,,,980,,,,,,,,,,,,,,,,,
1985-09-06T20:00:00,110.5,23.2,热带低压(TD),6,12,,,990,,,,,,,,,,,,,,,,,
1985-09-07T02:00:00,109.8,23.7,,5,10,,,994,,,,,,,,,,,,,,,,,
1985-09-07T08:00:00,109.1,24.0,,5,9,,,996,,,,,,,,,,,,,,,,,
1985-09-07T14:00:00,108.5,24.5,,5,9,,,998,,,,,,,,,,,,,,,,,
1985-09-07T20:00:00,107.0,24.2,,5,9,,,1000,,,,,,,,,,,,,,,,,
1985-09-08T02:00:00,106.2,24.2,,5,9,,,1000,,,,,,,,,,,,,,,,,
1985-09-08T08:00:00,105.8,24.4,,5,9,,,1001,,,,,,,,,,,,,,,,,
1985-09-08T14:00:00,104.8,24.5,,5,9,,,1001,,,,,,,,,,,,,,,,,
1985-09-08T20:00:00,104.0,24.0,,5,9,,,1002,,,,,,,,,,,,,,,,,
