time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2005-06-01T08:00:00,143.2,10.5,热带风暴(TS),8,18,,,992,,,,
2005-06-01T14:00:00,141.5,10.7,强热带风暴(STS),10,25,,,988,290.0,,,
2005-06-01T20:00:00,140.4,10.7,强热带风暴(STS),11,30,,,980,300.0,50.0,,
2005-06-02T02:00:00,139.6,10.9,强热带风暴(STS),11,30,,,980,,,,
2005-06-02T08:00:00,138.5,11.1,台风(TY),12,33,,,975,350.0,70.0,,
2005-06-02T14:00:00,137.3,11.3,台风(TY),13,40,,,960,350.0,120.0,,
2005-06-02T20:00:00,136.3,11.7,强台风(STY),14,45,,,950,350.0,120.0,,
2005-06-03T02:00:00,135.4,12.1,强台风(STY),14,45,,,950,350.0,120.0,,
2005-06-03T08:00:00,134.3,12.3,强台风(STY),14,45,,,950,350.0,120.0,,
2005-06-03T14:00:00,133.7,12.9,强台风(STY),15,50,,,945,350.0,120.0,,
2005-06-03T20:00:00,132.5,13.7,强台风(STY),15,50,,,945,350.0,120.0,,
2005-06-04T02:00:00,131.7,14.1,超强台风(Super TY),16,55,,,930,360.0,150.0,,
2005-06-04T08:00:00,131.4,14.3,超强台风(Super TY),16,55,,,930,360.0,150.0,,
2005-06-04T14:00:00,131.0,15.0,超强台风(Super TY),16,55,,,930,360.0,150.0,,
2005-06-04T20:00:00,130.5,15.7,超强台风(Super TY),16,55,,,925,360.0,160.0,,
2005-06-05T02:00:00,130.1,16.2,超强台风(Super TY),16,55,,,925,360.0,160.0,,
2005-06-05T08:00:00,130.5,17.2,强台风(STY),15,50,,,940,350.0,140.0,,
2005-06-05T14:00:00,130.7,18.0,强台风(STY),14,45,,,950,350.0,120.0,,
2005-06-05T20:00:00,131.2,18.8,强台风(STY),14,45,,,950,350.0,120.0,,
2005-06-06T02:00:00,131.9,19.7,强台风(STY),14,45,,,950,,,,
2005-06-06T08:00:00,132.5,20.5,强台风(STY),14,45,,,950,350.0,120.0,,
2005-06-06T14:00:00,133.3,21.1,强台风(STY),15,50,,,945,,,,
2005-06-06T20:00:00,133.8,21.9,强台风(STY),15,50,,,940,350.0,120.0,,
2005-06-07T02:00:00,134.1,22.3,强台风(STY),15,50,,,940,350.0,120.0,,
2005-06-07T08:00:00,134.2,22.9,强台风(STY),14,45,,,950,350.0,110.0,,
2005-06-07T14:00:00,134.1,23.5,强台风(STY),14,45,,,950,350.0,110.0,,
2005-06-07T20:00:00,133.8,23.9,强台风(STY),14,45,,,950,350.0,110.0,,
2005-06-08T02:00:00,133.7,24.4,强台风(STY),14,45,,,950,350.0,110.0,,
2005-06-08T08:00:00,133.9,25.0,强台风(STY),14,45,,,950,350.0,110.0,,
2005-06-08T14:00:00,134.3,25.6,台风(TY),13,40,,,960,350.0,100.0,,
2005-06-08T20:00:00,135.3,26.0,台风(TY),13,38,,,965,320.0,80.0,,
2005-06-09T02:00:00,136.1,26.6,台风(TY),12,35,,,970,300.0,80.0,,
2005-06-09T08:00:00,136.8,27.4,强热带风暴(STS),11,30,,,980,,,,
2005-06-09T14:00:00,137.2,28.7,强热带风暴(STS),11,30,,,980,300.0,70.0,,
2005-06-09T20:00:00,137.7,29.1,强热带风暴(STS),10,25,,,988,300.0,60.0,,
2005-06-10T02:00:00,138.3,29.6,强热带风暴(STS),10,25,,,988,300.0,60.0,,
2005-06-10T08:00:00,138.8,30.4,强热带风暴(STS),10,25,,,988,300.0,60.0,,
2005-06-10T14:00:00,139.4,30.9,热带风暴(TS),9,23,,,990,,,,
2005-06-10T20:00:00,141.4,31.3,热带风暴(TS),8,18,,,995,250.0,,,
2005-06-11T02:00:00,142.0,32.7,热带风暴(TS),8,18,,,995,250.0,,,
2005-06-11T08:00:00,142.6,34.3,热带风暴(TS),8,18,,,995,250.0,,,
2005-06-11T14:00:00,147.2,36.3,热带风暴(TS),8,18,,,995,200.0,,,
