time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
1960-11-25T08:00:00,152.0,7.5,,5,10,,,1006,,,,,,,,,,,,,,,,,
1960-11-25T14:00:00,151.6,7.7,,5,10,,,1006,,,,,,,,,,,,,,,,,
1960-11-25T20:00:00,151.3,8.1,,5,10,,,1005,,,,,,,,,,,,,,,,,
1960-11-26T02:00:00,151.0,8.5,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1960-11-26T08:00:00,150.7,8.8,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1960-11-26T14:00:00,150.2,9.2,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1960-11-26T20:00:00,149.8,9.5,热带低压(TD),6,12,,,1002,,,,,,,,,,,,,,,,,
1960-11-27T02:00:00,149.4,9.7,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1960-11-27T08:00:00,148.8,10.0,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1960-11-27T14:00:00,148.3,10.0,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1960-11-27T20:00:00,148.0,9.9,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1960-11-28T02:00:00,147.9,9.7,热带风暴(TS),8,20,,,996,,,,,,,,,,,,,,,,,
1960-11-28T08:00:00,147.7,9.6,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1960-11-28T14:00:00,147.6,9.4,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1960-11-28T20:00:00,147.3,9.2,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1960-11-29T02:00:00,147.0,9.2,强热带风暴(STS),11,30,,,983,,,,,,,,,,,,,,,,,
1960-11-29T08:00:00,146.4,9.3,台风(TY),12,35,,,976,,,,,,,,,,,,,,,,,
1960-11-29T14:00:00,145.5,9.8,台风(TY),13,40,,,969,,,,,,,,,,,,,,,,,
1960-11-29T20:00:00,144.1,10.1,强台风(STY),15,50,,,962,,,,,,,,,,,,,,,,,
1960-11-30T02:00:00,142.4,10.3,超强台风(Super TY),17,60,,,955,,,,,,,,,,,,,,,,,
1960-11-30T08:00:00,140.8,10.1,超强台风(Super TY),17,65,,,948,,,,,,,,,,,,,,,,,
1960-11-30T14:00:00,139.4,10.4,超强台风(Super TY),17,65,,,942,,,,,,,,,,,,,,,,,
1960-11-30T20:00:00,137.9,10.9,超强台风(Super TY),17,65,,,940,,,,,,,,,,,,,,,,,
1960-12-01T02:00:00,136.1,11.3,超强台风(Super TY),17,70,,,938,,,,,,,,,,,,,,,,,
1960-12-01T08:00:00,134.7,12.1,超强台风(Super TY),17,70,,,935,,,,,,,,,,,,,,,,,
1960-12-01T14:00:00,133.9,12.5,超强台风(Super TY),17,70,,,935,,,,,,,,,,,,,,,,,
1960-12-01T20:00:00,133.3,12.9,超强台风(Super TY),17,70,,,939,,,,,,,,,,,,,,,,,
1960-12-02T02:00:00,132.9,13.5,超强台风(Super TY),17,65,,,942,,,,,,,,,,,,,,,,,
1960-12-02T08:00:00,132.6,14.2,超强台风(Super TY),17,60,,,944,,,,,,,,,,,,,,,,,
1960-12-02T14:00:00,132.6,14.9,超强台风(Super TY),17,60,,,939,,,,,,,,,,,,,,,,,
1960-12-02T20:00:00,133.2,15.5,超强台风(Super TY),17,60,,,938,,,,,,,,,,,,,,,,,
1960-12-03T02:00:00,133.2,16.5,超强台风(Super TY),17,65,,,934,,,,,,,,,,,,,,,,,
1960-12-03T08:00:00,133.2,17.2,超强台风(Super TY),17,70,,,930,,,,,,,,,,,,,,,,,
1960-12-03T14:00:00,132.8,18.0,超强台风(Super TY),17,75,,,925,,,,,,,,,,,,,,,,,
1960-12-03T20:00:00,132.5,18.9,超强台风(Super TY),17,75,,,927,,,,,,,,,,,,,,,,,
1960-12-04T02:00:00,132.4,19.8,超强台风(Super TY),17,70,,,929,,,,,,,,,,,,,,,,,
1960-12-04T08:00:00,132.6,21.2,超强台风(Super TY),17,70,,,931,,,,,,,,,,,,,,,,,
1960-12-04T14:00:00,133.7,22.6,超强台风(Super TY),17,70,,,935,,,,,,,,,,,,,,,,,
1960-12-04T20:00:00,135.9,24.8,超强台风(Super TY),17,65,,,945,,,,,,,,,,,,,,,,,
1960-12-05T02:00:00,138.4,27.0,超强台风(Super TY),17,60,,,955,,,,,,,,,,,,,,,,,
1960-12-05T08:00:00,140.7,29.0,超强台风(Super TY),16,55,,,965,,,,,,,,,,,,,,,,,
1960-12-05T14:00:00,144.4,32.0,强台风(STY),15,50,,,975,,,,,,,,,,,,,,,,,
1960-12-05T20:00:00,150.0,36.0,强台风(STY),15,50,,,975,,,,,,,,,,,,,,,,,
1960-12-06T02:00:00,156.5,39.0,强台风(STY),15,50,,,975,,,,,,,,,,,,,,,,,
1960-12-06T08:00:00,162.2,40.0,强台风(STY),14,45,,,975,,,,,,,,,,,,,,,,,
1960-12-06T14:00:00,169.0,40.0,台风(TY),13,40,,,978,,,,,,,,,,,,,,,,,
1960-12-06T20:00:00,176.0,41.0,,0,0,,,986,,,,,,,,,,,,,,,,,
