time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1992-08-23T08:00:00,158.6,6.8,,5,9,,,1008,,,,,,,,,,,,,,,,,
1992-08-23T14:00:00,157.5,6.9,,5,10,,,1005,,,,,,,,,,,,,,,,,
1992-08-23T20:00:00,156.6,7.1,,5,10,,,1004,,,,,,,,,,,,,,,,,
1992-08-24T02:00:00,156.1,7.6,,5,10,,,1004,,,,,,,,,,,,,,,,,
1992-08-24T08:00:00,155.5,8.1,,5,10,,,1004,,,,,,,,,,,,,,,,,
1992-08-24T14:00:00,155.1,8.7,,5,10,,,1004,,,,,,,,,,,,,,,,,
1992-08-24T20:00:00,154.6,9.0,,5,10,,,1004,,,,,,,,,,,,,,,,,
1992-08-25T02:00:00,153.8,9.2,,5,10,,,1004,,,,,,,,,,,,,,,,,
1992-08-25T08:00:00,152.7,9.5,热带低压(TD),6,12,,,1000,,,,,,,,,,,,,,,,,
1992-08-25T14:00:00,151.5,10.3,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1992-08-25T20:00:00,150.4,10.7,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1992-08-26T02:00:00,149.9,10.9,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1992-08-26T08:00:00,149.6,11.0,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1992-08-26T14:00:00,149.1,11.1,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1992-08-26T20:00:00,148.8,11.2,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1992-08-27T02:00:00,148.7,11.5,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1992-08-27T08:00:00,148.6,11.8,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1992-08-27T14:00:00,148.2,12.2,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1992-08-27T20:00:00,147.7,12.4,强热带风暴(STS),11,30,,,975,,,,,,,,,,,,,,,,,
1992-08-28T02:00:00,146.9,12.7,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1992-08-28T08:00:00,146.0,13.2,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1992-08-28T14:00:00,145.1,13.5,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1992-08-28T20:00:00,144.2,13.7,台风(TY),12,35,,,965,,,,,,,,,,,,,,,,,
1992-08-29T02:00:00,143.3,14.0,台风(TY),13,40,,,955,,,,,,,,,,,,,,,,,
1992-08-29T08:00:00,142.6,14.2,强台风(STY),14,45,,,945,,,,,,,,,,,,,,,,,
1992-08-29T14:00:00,141.7,14.4,强台风(STY),14,45,,,940,,,,,,,,,,,,,,,,,
1992-08-29T20:00:00,141.2,14.5,强台风(STY),15,50,,,935,,,,,,,,,,,,,,,,,
1992-08-30T02:00:00,140.6,14.7,强台风(STY),15,50,,,930,,,,,,,,,,,,,,,,,
