time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2005-08-27T08:00:00,142.5,14.1,热带风暴(TS),8,18,西北,15.0,996,300.0,,,
2005-08-27T14:00:00,141.9,15.6,热带风暴(TS),8,18,,,996,,,,
2005-08-27T20:00:00,141.2,16.6,热带风暴(TS),8,18,西北,20.0,996,300.0,,,
2005-08-28T02:00:00,140.0,17.4,热带风暴(TS),8,20,西北,25.0,990,350.0,,,
2005-08-28T08:00:00,138.9,18.2,热带风暴(TS),9,23,西北,25.0,990,350.0,,,
2005-08-28T14:00:00,137.8,19.2,台风(TY),12,33,西北,25.0,975,350.0,100.0,,
2005-08-28T20:00:00,136.9,19.8,台风(TY),12,35,西北,20.0,970,380.0,120.0,,
2005-08-29T02:00:00,135.7,20.5,台风(TY),12,35,西北,20.0,970,380.0,120.0,,
2005-08-29T08:00:00,134.5,20.6,台风(TY),12,35,西北西,20.0,970,380.0,120.0,,
2005-08-29T14:00:00,133.1,20.9,台风(TY),13,40,西北西,25.0,960,400.0,140.0,,
2005-08-29T20:00:00,131.8,21.0,强台风(STY),14,45,西北西,25.0,950,420.0,160.0,,
2005-08-29T23:00:00,131.2,21.2,强台风(STY),15,50,西北西,25.0,940,450.0,180.0,,
2005-08-30T02:00:00,130.6,21.2,超强台风(Super TY),16,55,,,930,,,,
2005-08-30T05:00:00,130.2,21.3,超强台风(Super TY),16,55,西北西,25.0,930,500.0,250.0,,
2005-08-30T08:00:00,129.8,21.3,超强台风(Super TY),16,55,西北西,25.0,930,500.0,250.0,,
2005-08-30T11:00:00,129.3,21.5,超强台风(Super TY),16,55,西北西,25.0,930,500.0,250.0,,
2005-08-30T14:00:00,128.5,21.7,超强台风(Super TY),16,55,西北西,25.0,930,500.0,250.0,,
2005-08-30T17:00:00,128.1,21.8,超强台风(Super TY),17,65,西北西,20.0,910,500.0,250.0,,
2005-08-30T20:00:00,127.2,21.9,超强台风(Super TY),17,65,西北西,25.0,910,500.0,250.0,,
2005-08-30T21:00:00,127.0,22.0,超强台风(Super TY),17,65,西北西,25.0,910,500.0,250.0,,
2005-08-30T22:00:00,126.9,22.1,超强台风(Super TY),17,65,西北西,20.0,910,500.0,250.0,,
2005-08-30T23:00:00,126.8,22.1,超强台风(Super TY),17,65,西北西,20.0,910,500.0,250.0,,
2005-08-31T00:00:00,126.7,22.1,超强台风(Super TY),17,65,西北西,15.0,910,500.0,250.0,,
2005-08-31T01:00:00,126.6,22.1,超强台风(Super TY),17,65,西北西,15.0,910,500.0,250.0,,
2005-08-31T02:00:00,126.4,22.3,超强台风(Super TY),17,65,西北西,15.0,910,500.0,250.0,,
2005-08-31T03:00:00,126.3,22.3,超强台风(Super TY),17,65,西北西,15.0,910,500.0,250.0,,
2005-08-31T04:00:00,126.1,22.3,超强台风(Super TY),17,65,西北西,15.0,910,500.0,250.0,,
2005-08-31T05:00:00,125.9,22.5,超强台风(Super TY),17,65,西北西,15.0,910,500.0,250.0,,
2005-08-31T06:00:00,125.6,22.5,超强台风(Super TY),17,65,西北西,20.0,910,500.0,250.0,,
2005-08-31T07:00:00,125.3,22.6,超强台风(Super TY),17,65,西北西,20.0,910,500.0,250.0,,
2005-08-31T08:00:00,125.1,22.7,超强台风(Super TY),17,65,西北西,20.0,910,500.0,250.0,,
2005-08-31T09:00:00,124.9,22.7,超强台风(Super TY),17,65,西北西,20.0,910,500.0,250.0,,
2005-08-31T10:00:00,124.7,22.8,超强台风(Super TY),17,60,西北西,20.0,920,500.0,230.0,,
2005-08-31T11:00:00,124.6,22.9,超强台风(Super TY),17,60,西北西,20.0,920,500.0,230.0,,
2005-08-31T12:00:00,124.4,23.0,超强台风(Super TY),17,60,西北西,20.0,920,500.0,230.0,,
2005-08-31T13:00:00,124.2,23.2,超强台风(Super TY),17,60,西北西,20.0,920,500.0,230.0,,
2005-08-31T14:00:00,124.0,23.3,超强台风(Super TY),17,60,西北西,20.0,920,500.0,210.0,,
2005-08-31T15:00:00,123.7,23.5,超强台风(Super TY),17,60,西北西,20.0,920,500.0,210.0,,
2005-08-31T16:00:00,123.5,23.6,超强台风(Super TY),17,60,西北西,20.0,920,500.0,210.0,,
2005-08-31T17:00:00,123.4,23.7,超强台风(Super TY),17,60,西北西,20.0,920,500.0,210.0,,
2005-08-31T18:00:00,123.2,23.8,超强台风(Super TY),17,60,西北西,20.0,920,500.0,210.0,,
2005-08-31T19:00:00,123.0,23.9,超强台风(Super TY),17,60,西北西,20.0,920,500.0,210.0,,
2005-08-31T20:00:00,122.9,23.9,超强台风(Super TY),17,60,西北西,20.0,920,500.0,210.0,,
2005-08-31T21:00:00,122.7,23.9,超强台风(Super TY),17,60,西北西,20.0,920,500.0,210.0,,
2005-08-31T22:00:00,122.5,23.9,超强台风(Super TY),16,55,西北西,20.0,930,500.0,210.0,,
2005-08-31T23:00:00,122.1,24.0,超强台风(Super TY),16,55,,,930,500.0,210.0,,
2005-09-01T00:00:00,121.8,24.0,超强台风(Super TY),16,55,,,930,500.0,210.0,,
2005-09-01T01:00:00,121.6,24.0,超强台风(Super TY),16,55,,,930,500.0,210.0,,
2005-09-01T02:00:00,121.5,24.0,超强台风(Super TY),16,55,,,930,500.0,210.0,,
2005-09-01T03:00:00,121.5,24.0,超强台风(Super TY),16,55,西北西,20.0,930,500.0,210.0,,
2005-09-01T05:00:00,121.5,24.0,强台风(STY),15,50,,,940,,,,
2005-09-01T06:00:00,121.5,24.0,强台风(STY),15,50,西北西,20.0,940,500.0,210.0,,
2005-09-01T07:00:00,121.3,24.0,强台风(STY),14,45,,,950,500.0,210.0,,
2005-09-01T08:00:00,120.6,24.3,台风(TY),13,40,,,960,450.0,180.0,,
2005-09-01T09:00:00,120.4,24.4,台风(TY),13,40,西北西,20.0,960,450.0,180.0,,
2005-09-01T10:00:00,120.2,24.5,台风(TY),13,40,西北西,20.0,960,450.0,180.0,,
2005-09-01T11:00:00,119.9,24.7,台风(TY),13,40,西北西,20.0,960,450.0,180.0,,
2005-09-01T12:00:00,119.7,24.8,台风(TY),13,40,西北西,20.0,960,450.0,180.0,,
2005-09-01T13:00:00,119.6,24.9,台风(TY),13,40,西北西,20.0,960,450.0,180.0,,
2005-09-01T14:00:00,119.5,25.0,台风(TY),13,40,西北西,20.0,960,450.0,180.0,,
2005-09-01T15:00:00,119.1,25.3,台风(TY),12,35,西北西,20.0,970,450.0,150.0,,
2005-09-01T16:00:00,118.9,25.4,台风(TY),12,33,西北,20.0,975,400.0,100.0,,
2005-09-01T17:00:00,118.8,25.5,强热带风暴(STS),11,30,西北,20.0,980,350.0,80.0,,
2005-09-01T18:00:00,118.6,25.5,强热带风暴(STS),11,30,西北西,20.0,980,350.0,80.0,,
2005-09-01T19:00:00,118.4,25.3,强热带风暴(STS),11,30,西,25.0,980,350.0,80.0,,
2005-09-01T20:00:00,118.0,25.5,强热带风暴(STS),11,30,西北西,25.0,980,350.0,80.0,,
2005-09-01T21:00:00,117.9,25.6,强热带风暴(STS),10,25,西北西,20.0,985,350.0,50.0,,
2005-09-01T22:00:00,117.7,25.8,强热带风暴(STS),10,25,西北,25.0,985,350.0,50.0,,
2005-09-01T23:00:00,117.5,25.9,热带风暴(TS),9,23,西北西,25.0,990,350.0,,,
2005-09-02T00:00:00,117.3,26.0,热带风暴(TS),9,23,西北西,25.0,990,350.0,,,
2005-09-02T02:00:00,117.0,26.2,热带风暴(TS),9,23,,,990,,,,
2005-09-02T03:00:00,116.7,26.2,热带风暴(TS),9,23,西北西,20.0,990,350.0,,,
2005-09-02T04:00:00,116.5,26.3,热带风暴(TS),8,20,西北西,20.0,990,300.0,,,
2005-09-02T05:00:00,116.2,26.3,热带风暴(TS),8,20,,,994,,,,
2005-09-02T06:00:00,116.0,26.4,热带风暴(TS),8,20,西北西,20.0,994,300.0,,,
2005-09-02T07:00:00,115.8,26.6,热带风暴(TS),8,18,西北西,20.0,996,300.0,,,
