time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2007-07-05T08:00:00,108.6,20.2,热带风暴(TS),8,18,,,992,,,,
2007-07-05T09:00:00,108.5,20.3,热带风暴(TS),8,18,,,992,,,,
2007-07-05T10:00:00,108.4,20.4,热带风暴(TS),8,18,,,992,100.0,,,
2007-07-05T11:00:00,108.4,20.5,热带风暴(TS),8,20,,,990,100.0,,,
2007-07-05T12:00:00,108.3,20.6,热带风暴(TS),8,20,西北,15.0,990,100.0,,,
2007-07-05T13:00:00,108.3,21.0,热带风暴(TS),9,23,西北北,20.0,990,100.0,,,
2007-07-05T14:00:00,108.3,21.2,热带风暴(TS),9,23,西北北,20.0,990,100.0,,,
2007-07-05T15:00:00,108.2,21.3,热带风暴(TS),9,23,西北北,20.0,988,100.0,,,
2007-07-05T16:00:00,108.1,21.4,热带风暴(TS),9,23,西北,15.0,988,100.0,,,
2007-07-05T17:00:00,108.1,21.6,热带风暴(TS),9,23,西北,15.0,988,100.0,,,
2007-07-05T18:00:00,108.0,21.6,热带风暴(TS),9,23,西北西,10.0,988,100.0,,,
2007-07-05T19:00:00,107.9,21.6,热带风暴(TS),8,20,西北西,10.0,990,100.0,,,
2007-07-05T20:00:00,107.8,21.6,热带风暴(TS),8,18,西北西,10.0,992,100.0,,,
2007-07-05T23:00:00,106.8,21.6,热带风暴(TS),8,18,,,992,100.0,,,
2007-07-06T02:00:00,106.1,21.6,热带低压(TD),7,16,西北西,15.0,997,80.0,,,
